,2016,0.00
05137,2016,54.43
05139,2016,50.30
05141,2016,60.63
05143,2016,51.30
05145,2016,69.01
05147,2016,65.78
05149,2016,58.21
06001,2016,51.46
06003,2016,44.84
06005,2016,50.42
06007,2016,36.98
06009,2016,49.45
06011,2016,49.35
06013,2016,56.69
06015,2016,40.37
06017,2016,49.13
06019,2016,56.03
06021,2016,46.77
06023,2016,28.74
06025,2016,65.00
06027,2016,42.45
06029,2016,54.11
06031,2016,57.77
06033,2016,42.74
06035,2016,42.62
06037,2016,54.37
06039,2016,53.09
06041,2016,56.39
06043,2016,44.06
06045,2016,32.82
06047,2016,53.00
06049,2016,42.26
06051,2016,43.26
06053,2016,52.79
06055,2016,53.36
06057,2016,36.91
06059,2016,51.90
06061,2016,54.12
06063,2016,44.07
06065,2016,56.08
06067,2016,54.61
06069,2016,54.28
06071,2016,54.60
06073,2016,51.56
06075,2016,53.64
06077,2016,56.51
06079,2016,46.67
06081,2016,58.72
06083,2016,46.87
06085,2016,57.47
06087,2016,40.53
06089,2016,45.37
06091,2016,42.50
06093,2016,38.02
06095,2016,55.32
06097,2016,47.29
06099,2016,51.24
06101,2016,52.71
06103,2016,45.94
06105,2016,35.11
06107,2016,54.38
06109,2016,48.24
06111,2016,51.20
06113,2016,48.23
06115,2016,45.13
08,2016,40.33
08001,2016,38.18
08003,2016,33.96
08005,2016,46.34
08007,2016,34.16
08009,2016,31.91
08011,2016,48.15
08013,2016,36.26
08014,2016,35.21
08015,2016,33.87
08017,2016,50.00
08019,2016,44.17
08021,2016,58.40
08023,2016,56.64
08025,2016,46.88
08027,2016,43.04
08029,2016,29.55
08031,2016,44.97
08033,2016,22.86
08035,2016,49.60
08037,2016,35.17
08039,2016,37.87
08041,2016,38.63
08043,2016,41.15
08045,2016,36.77
08047,2016,29.84
08049,2016,32.08
08051,2016,22.38
08053,2016,21.43
08055,2016,36.19
08057,2016,55.56
08059,2016,39.60
08061,2016,45.45
08063,2016,40.74
08065,2016,23.77
08067,2016,36.00
08069,2016,32.65
08071,2016,41.38
08073,2016,47.62
08075,2016,51.33
08077,2016,41.39
08079,2016,38.10
08081,2016,42.00
08083,2016,32.35
08085,2016,44.68
08087,2016,44.59
08089,2016,45.09
08091,2016,35.54
08093,2016,33.81
08095,2016,34.38
08097,2016,45.32
08099,2016,68.97
08101,2016,51.89
08103,2016,30.77
08105,2016,43.93
08107,2016,35.71
08109,2016,17.41
08111,2016,28.95
08113,2016,21.19
08115,2016,61.90
08117,2016,39.54
08119,2016,35.80
08121,2016,43.48
08123,2016,36.95
08125,2016,53.57
09001,2016,60.32
09003,2016,53.28
09005,2016,41.56
09007,2016,45.57
09009,2016,51.87
09011,2016,43.63
09013,2016,38.45
09015,2016,37.79
10001,2016,58.78
10003,2016,59.52
10005,2016,61.43
11001,2016,78.46
12,2016,64.45
12001,2016,49.08
12003,2016,38.49
12005,2016,52.58
12007,2016,48.69
12009,2016,59.72
12011,2016,72.50
12013,2016,36.21
12015,2016,62.10
12017,2016,56.24
12019,2016,57.07
12021,2016,66.10
12023,2016,52.94
12027,2016,52.53
12029,2016,40.18
12031,2016,67.07
12033,2016,62.22
12035,2016,65.85
12037,2016,47.00
12039,2016,76.42
12041,2016,37.54
12043,2016,49.87
12045,2016,47.37
12047,2016,54.73
12049,2016,52.74
12051,2016,60.64
12053,2016,59.62
12055,2016,61.43
12057,2016,62.75
12059,2016,28.32
12061,2016,62.41
12063,2016,53.96
12065,2016,64.64
12067,2016,29.02
12069,2016,63.44
12071,2016,62.63
12073,2016,56.51
12075,2016,49.98
12077,2016,37.98
12079,2016,62.44
12081,2016,62.50
12083,2016,62.72
12085,2016,59.81
12086,2016,74.72
12087,2016,55.26
12089,2016,56.23
12091,2016,51.98
12093,2016,55.17
12095,2016,63.81
12097,2016,68.18
12099,2016,71.44
12101,2016,58.33
12103,2016,60.31
12105,2016,63.03
12107,2016,49.42
12109,2016,56.95
12111,2016,66.89
12113,2016,49.17
12115,2016,61.12
12117,2016,58.30
12119,2016,68.08
12121,2016,42.13
12123,2016,45.99
12125,2016,36.72
12127,2016,60.26
12129,2016,48.87
12131,2016,49.84
12133,2016,47.12
13,2016,71.30
13001,2016,75.54
13003,2016,79.76
13005,2016,63.84
13007,2016,85.15
13009,2016,79.37
13011,2016,49.00
13013,2016,61.73
13015,2016,58.97
13017,2016,80.16
13019,2016,66.80
13021,2016,82.76
13023,2016,77.73
13025,2016,48.75
13027,2016,77.90
13029,2016,63.34
13031,2016,60.65
13033,2016,89.49
13035,2016,81.74
13037,2016,88.95
13039,2016,66.56
13043,2016,78.24
13045,2016,61.74
13047,2016,50.86
13049,2016,73.73
13051,2016,72.30
13053,2016,81.25
13055,2016,63.75
13057,2016,51.86
13059,2016,50.67
13061,2016,85.88
13063,2016,81.64
13065,2016,79.52
13067,2016,63.47
13069,2016,76.99
13071,2016,76.10
13073,2016,66.83
13075,2016,76.22
13077,2016,65.56
13079,2016,79.13
13081,2016,80.15
13083,2016,50.31
13085,2016,52.88
13087,2016,78.92
13089,2016,71.47
13091,2016,79.53
13093,2016,88.41
13095,2016,85.72
13097,2016,74.60
13099,2016,89.26
13101,2016,45.71
13103,2016,64.46
13105,2016,75.25
13107,2016,83.11
13109,2016,78.51
13111,2016,59.98
13113,2016,71.04
13115,2016,64.39
13117,2016,53.76
13119,2016,62.52
13121,2016,71.00
13123,2016,52.97
13125,2016,62.30
13127,2016,68.66
13129,2016,57.54
13131,2016,75.88
13133,2016,85.82
13135,2016,66.24
13137,2016,52.13
13139,2016,60.25
13141,2016,87.31
13143,2016,55.13
13145,2016,75.01
13147,2016,72.27
13149,2016,70.13
13151,2016,77.67
13153,2016,75.97
13155,2016,79.51
13157,2016,61.24
13159,2016,81.49
13161,2016,76.48
13163,2016,88.06
13165,2016,84.16
13167,2016,85.12
13169,2016,80.23
13171,2016,79.91
13173,2016,76.22
13175,2016,82.23
13177,2016,74.16
13179,2016,79.74
13181,2016,84.46
13183,2016,68.39
13185,2016,67.41
13187,2016,50.41
13189,2016,84.65
13191,2016,84.49
13193,2016,89.88
13195,2016,55.69
13197,2016,76.55
13199,2016,85.41
13201,2016,77.56
13205,2016,85.81
13207,2016,80.04
13209,2016,78.20
13211,2016,77.51
13213,2016,51.15
13215,2016,79.08
13217,2016,78.03
13219,2016,52.42
13221,2016,60.56
13223,2016,65.58
13225,2016,83.67
13227,2016,53.14
13229,2016,66.97
13231,2016,68.30
13233,2016,68.55
13235,2016,86.04
13237,2016,80.20
13239,2016,91.04
13241,2016,54.15
13243,2016,89.53
13245,2016,81.68
13247,2016,77.94
13249,2016,83.52
13251,2016,80.94
13253,2016,84.52
13255,2016,78.63
13257,2016,60.69
13259,2016,90.02
13261,2016,82.39
13263,2016,86.67
13265,2016,86.45
13267,2016,75.95
13269,2016,87.52
13271,2016,81.14
13273,2016,87.96
13275,2016,78.25
13277,2016,75.93
13279,2016,76.22
13281,2016,52.92
13283,2016,82.29
13285,2016,78.85
13287,2016,78.95
13289,2016,86.39
13291,2016,56.33
13293,2016,80.84
13295,2016,52.94
13297,2016,69.96
13299,2016,75.04
13301,2016,89.48
13303,2016,86.37
13305,2016,73.28
13307,2016,89.47
13309,2016,85.92
13311,2016,52.47
13313,2016,53.29
13315,2016,86.82
13317,2016,82.11
13319,2016,83.28
13321,2016,79.49
15001,2016,22.61
15003,2016,36.77
15007,2016,22.83
15009,2016,21.24
16001,2016,18.24
16003,2016,27.54
16005,2016,20.04
16007,2016,32.43
16009,2016,28.17
16011,2016,23.21
16013,2016,31.56
16015,2016,32.14
16017,2016,20.49
16019,2016,20.89
16021,2016,14.36
16023,2016,19.23
16025,2016,36.84
16027,2016,17.34
16029,2016,30.00
16031,2016,38.71
16035,2016,41.76
16037,2016,27.91
16039,2016,32.77
16041,2016,40.32
16043,2016,17.24
16045,2016,26.88
16047,2016,36.36
16049,2016,34.78
16051,2016,19.20
16053,2016,23.02
16055,2016,23.98
16057,2016,16.13
16059,2016,18.09
16061,2016,50.00
16063,2016,38.46
16065,2016,17.80
16067,2016,33.33
16069,2016,28.60
16071,2016,45.45
16073,2016,35.48
16075,2016,33.58
16077,2016,29.69
16079,2016,34.62
16081,2016,21.00
16083,2016,27.80
16085,2016,26.94
16087,2016,32.11
17,2016,50.52
17001,2016,50.78
17003,2016,59.97
17005,2016,44.94
17007,2016,41.11
17009,2016,49.23
17011,2016,44.44
17013,2016,44.92
17015,2016,48.75
17017,2016,46.93
17019,2016,33.24
17021,2016,46.86
17023,2016,44.75
17025,2016,44.89
17027,2016,41.14
17029,2016,39.96
17031,2016,53.66
17033,2016,49.96
17035,2016,39.57
17037,2016,33.10
17039,2016,45.32
17041,2016,42.27
17043,2016,47.32
17045,2016,47.40
17047,2016,48.15
17049,2016,40.35
17051,2016,47.90
17053,2016,39.08
17055,2016,42.13
17057,2016,45.15
17059,2016,40.35
17061,2016,46.90
17063,2016,39.44
17065,2016,42.83
17067,2016,56.39
17069,2016,40.40
17071,2016,52.07
17073,2016,50.65
17075,2016,37.47
17077,2016,37.40
17079,2016,40.54
17081,2016,47.15
17083,2016,43.59
17085,2016,51.44
17087,2016,45.13
17089,2016,43.41
17091,2016,45.67
17093,2016,41.54
17095,2016,47.27
17097,2016,52.68
17099,2016,43.47
17101,2016,46.85
17103,2016,39.46
17105,2016,43.47
17107,2016,42.79
17109,2016,41.43
17111,2016,38.82
17113,2016,37.11
17115,2016,53.86
17117,2016,43.10
17119,2016,44.04
17121,2016,47.65
17123,2016,49.01
17125,2016,49.10
17127,2016,51.38
17129,2016,44.37
17131,2016,51.27
17133,2016,44.21
17135,2016,48.28
17137,2016,41.54
17139,2016,44.27
17141,2016,40.17
17143,2016,52.14
17145,2016,46.82
17147,2016,43.01
17149,2016,50.92
17151,2016,37.20
17153,2016,61.70
17155,2016,46.71
17157,2016,44.59
17159,2016,43.75
17161,2016,51.62
17163,2016,59.95
17165,2016,45.95
17167,2016,46.91
17169,2016,54.36
17171,2016,46.58
17173,2016,44.09
17175,2016,47.13
17177,2016,49.00
17179,2016,44.71
17181,2016,43.32
17183,2016,51.24
17185,2016,49.72
17187,2016,49.02
17189,2016,39.67
17191,2016,41.27
17193,2016,48.96
17195,2016,47.95
17197,2016,47.06
17199,2016,42.23
17201,2016,47.11
17203,2016,43.80
18001,2016,49.04
18003,2016,47.76
18005,2016,46.60
18007,2016,44.71
18009,2016,48.96
18011,2016,44.82
18013,2016,38.82
18015,2016,43.94
18017,2016,40.71
18019,2016,53.86
18021,2016,47.02
18023,2016,40.90
18025,2016,52.62
18027,2016,43.47
18029,2016,52.75
18031,2016,46.26
18033,2016,47.30
18035,2016,44.26
18037,2016,50.13
18039,2016,42.66
18041,2016,47.28
18043,2016,52.72
18045,2016,47.20
18047,2016,54.72
18049,2016,46.52
18051,2016,50.53
18053,2016,49.72
18055,2016,42.55
18057,2016,45.79
18059,2016,40.69
18061,2016,53.55
18063,2016,41.39
18065,2016,45.54
18067,2016,48.57
18069,2016,40.52
18071,2016,51.53
18073,2016,40.75
18075,2016,49.57
18077,2016,52.94
18079,2016,47.61
18081,2016,40.21
18083,2016,49.54
18085,2016,39.31
18087,2016,47.41
18089,2016,56.70
18091,2016,45.92
18093,2016,39.19
18095,2016,48.05
18097,2016,50.36
18099,2016,41.35
18101,2016,45.58
18103,2016,42.18
18105,2016,34.71
18107,2016,42.53
18109,2016,42.58
18111,2016,45.45
18113,2016,47.09
18115,2016,58.22
18117,2016,47.71
18119,2016,37.40
18121,2016,45.35
18123,2016,54.94
18125,2016,45.70
18127,2016,41.49
18129,2016,44.77
18131,2016,42.60
18133,2016,45.03
18135,2016,44.28
18137,2016,51.10
18139,2016,42.64
18141,2016,47.20
18143,2016,55.22
18145,2016,44.80
18147,2016,50.72
18149,2016,45.24
18151,2016,46.69
18153,2016,42.10
18155,2016,51.19
18157,2016,38.50
18159,2016,41.90
18161,2016,50.00
18163,2016,45.66
18165,2016,45.07
18167,2016,44.85
18169,2016,45.62
18171,2016,48.49
18173,2016,46.03
18175,2016,51.76
18177,2016,45.62
18179,2016,48.94
18181,2016,43.71
18183,2016,43.58
19,2016,49.83
19001,2016,56.00
19003,2016,56.67
19005,2016,50.67
19007,2016,54.67
19009,2016,62.50
19011,2016,56.00
19013,2016,46.67
19015,2016,45.00
19017,2016,53.33
19019,2016,52.50
19021,2016,48.57
19023,2016,41.67
19025,2016,50.00
19027,2016,63.00
19029,2016,60.00
19031,2016,44.29
19033,2016,49.60
19035,2016,45.45
19037,2016,60.00
19039,2016,58.00
19041,2016,49.41
19043,2016,49.00
19045,2016,48.57
19047,2016,45.00
19049,2016,57.50
19051,2016,58.00
19053,2016,50.00
19055,2016,55.00
19057,2016,46.67
19059,2016,48.75
19061,2016,52.17
19063,2016,56.00
19065,2016,52.57
19067,2016,56.67
19069,2016,56.67
19071,2016,44.44
19073,2016,53.85
19075,2016,46.67
19077,2016,55.00
19079,2016,58.89
19081,2016,61.22
19083,2016,57.60
19085,2016,45.33
19087,2016,50.00
19089,2016,46.15
19091,2016,55.56
19093,2016,53.33
19095,2016,51.00
19097,2016,50.00
19099,2016,51.50
19101,2016,27.27
19103,2016,40.23
19105,2016,46.67
19107,2016,62.50
19109,2016,60.67
19111,2016,54.67
19113,2016,47.38
19115,2016,56.00
19117,2016,60.00
19119,2016,40.00
19121,2016,53.33
19123,2016,56.19
19125,2016,49.00
19127,2016,46.67
19129,2016,51.11
19131,2016,65.00
19133,2016,60.00
19135,2016,43.08
19137,2016,36.00
19139,2016,46.00
19141,2016,50.91
19143,2016,56.67
19145,2016,49.33
19147,2016,53.33
19149,2016,55.38
19151,2016,66.00
19153,2016,53.17
19155,2016,49.00
19157,2016,46.40
19159,2016,66.25
19161,2016,55.00
19163,2016,49.09
19165,2016,42.00
19167,2016,48.00
19169,2016,41.00
19171,2016,52.94
19173,2016,70.00
19175,2016,46.25
19177,2016,46.67
19179,2016,54.77
19181,2016,55.33
19183,2016,53.85
19185,2016,65.00
19187,2016,54.17
19189,2016,42.50
19191,2016,44.00
19193,2016,45.83
19195,2016,45.33
19197,2016,54.67
20,2016,32.25
21001,2016,49.63
21003,2016,46.01
21005,2016,36.01
21007,2016,31.97
21009,2016,37.20
21011,2016,45.61
21013,2016,44.72
21015,2016,51.82
21017,2016,46.50
21019,2016,44.68
21021,2016,49.89
21023,2016,32.51
21025,2016,33.89
21027,2016,45.92
21029,2016,44.43
21031,2016,51.07
21033,2016,34.30
21035,2016,35.85
21037,2016,48.10
21039,2016,25.62
21041,2016,41.50
21043,2016,39.14
21045,2016,50.72
21047,2016,50.18
21049,2016,45.52
21051,2016,48.42
21053,2016,57.85
21055,2016,35.61
21057,2016,44.83
21059,2016,45.49
21061,2016,49.46
21063,2016,34.71
21065,2016,47.60
21067,2016,52.80
21069,2016,40.66
21071,2016,31.37
21073,2016,45.06
21075,2016,46.60
21077,2016,39.45
21079,2016,50.47
21081,2016,40.91
21083,2016,31.82
21085,2016,49.89
21087,2016,40.40
21089,2016,43.76
21091,2016,42.55
21093,2016,47.82
21095,2016,25.95
21097,2016,41.40
21099,2016,39.70
21101,2016,43.43
21103,2016,40.61
21105,2016,32.45
21107,2016,32.71
21109,2016,35.94
21111,2016,57.35
21113,2016,44.17
21115,2016,32.91
21117,2016,48.99
21119,2016,30.80
21121,2016,47.88
21123,2016,34.69
21125,2016,49.07
21127,2016,35.32
21129,2016,42.89
21131,2016,43.84
21133,2016,26.66
21135,2016,51.72
21137,2016,47.73
21139,2016,34.36
21141,2016,43.76
21143,2016,40.47
21145,2016,43.78
21147,2016,41.94
21149,2016,38.07
21151,2016,41.60
21153,2016,42.73
21155,2016,50.30
21157,2016,34.74
21159,2016,31.23
21161,2016,44.11
21163,2016,41.90
21165,2016,44.81
21167,2016,39.05
21169,2016,41.68
21171,2016,50.81
21173,2016,45.84
21175,2016,31.55
21177,2016,43.27
21179,2016,47.63
21181,2016,42.17
21183,2016,41.25
21185,2016,52.38
21187,2016,34.58
21189,2016,43.26
21191,2016,36.57
21193,2016,30.04
21195,2016,26.14
21197,2016,42.44
21199,2016,47.44
21201,2016,31.99
21203,2016,45.68
21205,2016,43.97
21207,2016,48.24
21209,2016,48.56
21211,2016,47.83
21213,2016,45.91
21215,2016,42.73
21217,2016,50.34
21219,2016,35.13
21221,2016,40.81
21223,2016,38.32
21225,2016,29.93
21227,2016,44.91
21229,2016,46.99
21231,2016,55.59
21233,2016,28.74
21235,2016,52.52
21237,2016,41.65
21239,2016,46.28
22,2016,71.12
22001,2016,53.75
22003,2016,55.14
22005,2016,71.10
22007,2016,71.37
22009,2016,64.01
22011,2016,53.51
22013,2016,76.91
22015,2016,66.51
22017,2016,79.76
22019,2016,65.70
22021,2016,57.87
22023,2016,37.39
22025,2016,60.62
22027,2016,76.34
22029,2016,76.67
22031,2016,77.14
22033,2016,78.38
22035,2016,88.04
22037,2016,77.57
22039,2016,63.08
22041,2016,65.52
22043,2016,48.61
22045,2016,66.41
22047,2016,69.61
22049,2016,65.90
22051,2016,67.71
22053,2016,55.95
22055,2016,59.66
22057,2016,50.54
22059,2016,30.16
22061,2016,75.27
22063,2016,45.44
22065,2016,82.33
22067,2016,78.80
22069,2016,68.12
22071,2016,74.71
22073,2016,78.64
22075,2016,71.63
22077,2016,76.68
22079,2016,71.31
22081,2016,75.28
22083,2016,76.15
22085,2016,49.87
22087,2016,62.32
22089,2016,69.16
22091,2016,83.75
22093,2016,82.19
22095,2016,84.85
22097,2016,74.15
22099,2016,66.54
22101,2016,72.93
22103,2016,57.24
22105,2016,65.68
22107,2016,82.83
22109,2016,66.71
22111,2016,68.73
22113,2016,53.99
22115,2016,49.43
22117,2016,69.33
22119,2016,74.82
22121,2016,73.44
22123,2016,49.00
22125,2016,80.11
22127,2016,63.54
23,2016,35.50
24001,2016,41.29
24003,2016,56.19
24005,2016,57.24
24009,2016,57.10
24011,2016,50.94
24013,2016,46.00
24015,2016,45.27
24017,2016,67.84
24019,2016,61.68
24021,2016,51.09
24023,2016,41.17
24025,2016,51.21
24027,2016,59.44
24029,2016,54.85
24031,2016,66.25
24033,2016,73.60
24035,2016,53.49
24037,2016,52.44
24039,2016,59.60
24041,2016,60.74
24043,2016,49.25
24045,2016,58.14
24047,2016,55.69
24510,2016,65.26
25,2016,50.11
25001,2016,48.79
25003,2016,47.67
25005,2016,49.11
25007,2016,44.91
25009,2016,48.83
25011,2016,29.05
25013,2016,50.54
25015,2016,36.35
25017,2016,51.64
25019,2016,47.59
25021,2016,52.82
25023,2016,48.43
25025,2016,56.93
25027,2016,44.92
26,2016,48.23
26001,2016,48.74
26003,2016,37.07
26005,2016,38.01
26007,2016,44.26
26009,2016,36.09
26011,2016,46.12
26013,2016,40.36
26015,2016,35.41
26017,2016,45.98
26019,2016,33.48
26021,2016,51.54
26023,2016,43.44
26025,2016,46.36
26027,2016,48.37
26029,2016,36.73
26031,2016,42.62
26033,2016,39.83
26035,2016,45.76
26037,2016,42.16
26039,2016,42.33
26041,2016,43.34
26043,2016,43.51
26045,2016,43.99
26047,2016,33.91
26049,2016,51.75
26051,2016,46.33
26053,2016,44.90
26055,2016,33.19
26057,2016,38.87
26059,2016,40.17
26061,2016,34.79
26063,2016,45.99
26065,2016,43.49
26067,2016,33.99
26069,2016,46.08
26071,2016,48.30
26073,2016,33.19
26075,2016,42.72
26077,2016,37.92
26079,2016,36.53
26081,2016,36.86
26083,2016,39.75
26085,2016,50.14
26087,2016,40.39
26089,2016,37.67
26091,2016,43.73
26093,2016,38.14
26095,2016,35.46
26097,2016,42.77
26099,2016,48.80
26101,2016,39.63
26103,2016,35.59
26105,2016,40.56
26107,2016,38.88
26109,2016,48.72
26111,2016,39.81
26113,2016,39.08
26115,2016,47.25
26117,2016,36.85
26119,2016,48.70
26121,2016,44.53
26123,2016,36.49
26125,2016,51.38
26127,2016,38.21
26129,2016,46.24
26131,2016,44.37
26133,2016,40.39
26135,2016,44.90
26137,2016,37.97
26139,2016,34.39
26141,2016,47.70
26143,2016,47.33
26145,2016,55.32
26147,2016,40.46
26149,2016,37.66
26151,2016,42.00
26153,2016,45.75
26155,2016,39.38
26157,2016,42.65
26159,2016,39.73
26161,2016,43.70
26163,2016,60.11
26165,2016,32.95
27,2016,38.36
28,2016,82.63
28001,2016,87.01
28003,2016,70.81
28005,2016,89.38
28007,2016,87.44
28009,2016,85.04
28011,2016,85.14
28013,2016,84.94
28015,2016,90.06
28017,2016,83.45
28019,2016,76.73
28021,2016,89.52
28023,2016,86.46
28025,2016,86.15
28027,2016,82.14
28029,2016,88.21
28031,2016,88.24
28033,2016,73.26
28035,2016,72.64
28037,2016,68.25
28039,2016,72.27
28041,2016,84.04
28043,2016,86.65
28045,2016,62.48
28047,2016,74.21
28049,2016,84.06
28051,2016,92.83
28053,2016,92.39
28055,2016,88.38
28057,2016,69.09
28059,2016,76.06
28061,2016,89.57
28063,2016,89.04
28065,2016,89.19
28067,2016,83.61
28069,2016,89.18
28071,2016,64.30
28073,2016,72.52
28075,2016,83.80
28077,2016,85.10
28079,2016,85.56
28081,2016,76.62
28083,2016,90.14
28085,2016,85.10
28087,2016,82.42
28089,2016,83.18
28091,2016,87.50
28093,2016,88.91
28095,2016,84.89
28097,2016,89.32
28099,2016,78.06
28101,2016,83.63
28103,2016,90.43
28105,2016,75.95
28107,2016,85.77
28109,2016,72.87
28111,2016,82.18
28113,2016,86.36
28115,2016,71.21
28117,2016,71.11
28119,2016,85.31
28121,2016,77.01
28123,2016,85.21
28125,2016,91.50
28127,2016,84.52
28129,2016,81.45
28131,2016,77.55
28133,2016,87.91
28135,2016,87.38
28137,2016,85.04
28139,2016,74.84
28141,2016,61.77
28143,2016,77.40
28145,2016,70.85
28147,2016,88.79
28149,2016,84.55
28151,2016,88.25
28153,2016,83.85
28155,2016,82.00
28157,2016,93.48
28159,2016,86.46
28161,2016,84.02
28163,2016,91.15
29,2016,49.68
29001,2016,40.70
29003,2016,39.94
29005,2016,44.48
29007,2016,49.64
29009,2016,51.62
29011,2016,48.12
29013,2016,43.53
29015,2016,53.31
29017,2016,53.78
29019,2016,38.67
29021,2016,44.53
29023,2016,52.76
29025,2016,43.19
29027,2016,44.51
29029,2016,48.86
29031,2016,46.65
29033,2016,46.32
29035,2016,48.59
29037,2016,46.82
29039,2016,47.03
29041,2016,52.11
29043,2016,40.79
29045,2016,51.40
29047,2016,45.47
29049,2016,46.17
29051,2016,45.30
29053,2016,50.10
29055,2016,41.20
29057,2016,48.09
29059,2016,42.98
29061,2016,50.96
29063,2016,39.19
29065,2016,40.52
29067,2016,40.54
29069,2016,60.96
29071,2016,42.89
29073,2016,43.78
29075,2016,48.03
29077,2016,38.29
29079,2016,44.60
29081,2016,48.47
29083,2016,51.69
29085,2016,53.80
29087,2016,52.24
29089,2016,48.70
29091,2016,40.22
29093,2016,43.79
29095,2016,52.87
29097,2016,37.11
29099,2016,44.16
29101,2016,42.55
29103,2016,56.78
29105,2016,43.56
29107,2016,46.22
29109,2016,45.35
29111,2016,48.28
29113,2016,43.11
29115,2016,50.46
29117,2016,48.47
29119,2016,47.58
29121,2016,43.72
29123,2016,49.36
29125,2016,50.08
29127,2016,54.73
29129,2016,51.88
29131,2016,46.50
29133,2016,67.22
29135,2016,44.62
29137,2016,50.70
29139,2016,49.40
29141,2016,51.49
29143,2016,64.22
29145,2016,43.91
29147,2016,41.59
29149,2016,52.99
29151,2016,47.72
29153,2016,42.05
29155,2016,69.43
29157,2016,49.21
29159,2016,44.81
29161,2016,38.37
29163,2016,57.03
29165,2016,47.05
29167,2016,46.10
29169,2016,44.54
29171,2016,46.79
29173,2016,54.53
29175,2016,44.87
29177,2016,48.16
29179,2016,47.13
29181,2016,49.15
29183,2016,44.80
29185,2016,49.93
29186,2016,50.24
29187,2016,45.34
29189,2016,55.30
29195,2016,51.41
29197,2016,49.21
29199,2016,44.08
29201,2016,54.97
29203,2016,50.64
