,2016,0.00
05093,2016,3.73
05095,2016,1.19
05097,2016,4.21
05099,2016,1.60
05101,2016,2.56
05103,2016,2.22
05105,2016,2.08
05107,2016,1.71
05109,2016,1.99
05111,2016,2.56
05113,2016,3.29
05115,2016,2.93
05117,2016,1.00
05119,2016,5.47
05121,2016,3.07
05123,2016,1.31
05125,2016,3.19
05127,2016,2.99
05129,2016,2.70
05131,2016,5.42
05133,2016,2.32
05135,2016,3.03
05137,2016,2.45
05139,2016,2.58
05141,2016,3.35
05143,2016,4.46
05145,2016,2.27
05147,2016,1.58
05149,2016,1.98
06001,2016,17.13
06003,2016,11.84
06005,2016,8.29
06007,2016,7.38
06009,2016,7.08
06011,2016,6.71
06013,2016,17.07
06015,2016,6.04
06017,2016,9.44
06019,2016,7.99
06021,2016,6.62
06023,2016,9.50
06025,2016,7.12
06027,2016,8.95
06029,2016,6.74
06031,2016,5.23
06033,2016,9.03
06035,2016,4.61
06037,2016,13.09
06039,2016,6.69
06041,2016,23.97
06043,2016,7.80
06045,2016,9.65
06047,2016,6.74
06049,2016,4.19
06051,2016,13.13
06053,2016,16.75
06055,2016,14.97
06057,2016,9.38
06059,2016,11.11
06061,2016,10.33
06063,2016,8.25
06065,2016,7.43
06067,2016,12.48
06069,2016,9.97
06071,2016,6.78
06073,2016,10.46
06075,2016,25.07
06077,2016,8.22
06079,2016,11.64
06081,2016,20.35
06083,2016,12.66
06085,2016,19.75
06087,2016,18.91
06089,2016,6.14
06091,2016,5.46
06093,2016,6.10
06095,2016,9.91
06097,2016,17.98
06099,2016,7.76
06101,2016,6.26
06103,2016,5.01
06105,2016,8.34
06107,2016,6.65
06109,2016,7.03
06111,2016,12.58
06113,2016,15.40
06115,2016,5.11
09001,2016,33.20
09003,2016,30.39
09005,2016,23.41
09007,2016,27.78
09009,2016,22.64
09011,2016,27.65
09013,2016,27.49
09015,2016,22.01
10001,2016,13.13
10003,2016,27.39
10005,2016,14.98
11,2016,35.54
11001,2016,35.54
12,2016,6.77
12001,2016,7.88
12003,2016,1.72
12005,2016,4.78
12007,2016,2.58
12009,2016,6.36
12011,2016,7.20
12013,2016,2.33
12015,2016,7.68
12017,2016,6.16
12019,2016,4.29
12021,2016,10.83
12023,2016,3.14
12027,2016,4.14
12029,2016,1.78
12031,2016,5.12
12033,2016,6.19
12035,2016,6.13
12037,2016,5.98
12039,2016,4.62
12041,2016,2.50
12043,2016,3.56
12045,2016,4.24
12047,2016,2.84
12049,2016,2.53
12051,2016,2.61
12053,2016,5.21
12055,2016,5.21
12057,2016,7.03
12059,2016,2.42
12061,2016,10.37
12063,2016,2.87
12065,2016,4.37
12067,2016,1.71
12069,2016,5.41
12071,2016,7.93
12073,2016,9.02
12075,2016,3.93
12077,2016,1.94
12079,2016,3.32
12081,2016,8.22
12083,2016,5.74
12085,2016,11.40
12086,2016,2.91
12087,2016,8.75
12089,2016,5.85
12091,2016,8.09
12093,2016,3.96
12095,2016,7.16
12097,2016,4.19
12099,2016,9.42
12101,2016,5.82
12103,2016,8.33
12105,2016,5.19
12107,2016,3.24
12109,2016,7.65
12111,2016,6.61
12113,2016,5.67
12115,2016,11.08
12117,2016,7.01
12119,2016,7.22
12121,2016,3.45
12123,2016,2.71
12125,2016,2.11
12127,2016,6.19
12129,2016,4.92
12131,2016,6.87
12133,2016,2.91
13,2016,5.59
13001,2016,2.67
13003,2016,1.48
13005,2016,3.39
13007,2016,1.84
13009,2016,4.06
13011,2016,2.27
13013,2016,3.03
13015,2016,3.05
13017,2016,3.27
13019,2016,2.32
13021,2016,7.24
13023,2016,4.06
13025,2016,2.01
13027,2016,2.66
13029,2016,4.83
13031,2016,5.42
13033,2016,2.14
13035,2016,2.54
13037,2016,3.35
13039,2016,4.69
13043,2016,4.14
13045,2016,3.60
13047,2016,4.15
13049,2016,1.57
13051,2016,9.73
13053,2016,2.49
13055,2016,2.28
13057,2016,4.91
13059,2016,9.93
13061,2016,4.34
13063,2016,4.29
13065,2016,1.48
13067,2016,7.57
13069,2016,2.66
13071,2016,3.33
13073,2016,4.28
13075,2016,2.05
13077,2016,5.24
13079,2016,3.34
13081,2016,3.42
13083,2016,4.26
13085,2016,4.57
13087,2016,3.54
13089,2016,12.57
13091,2016,3.12
13093,2016,2.75
13095,2016,5.88
13097,2016,3.73
13099,2016,3.18
13101,2016,1.09
13103,2016,3.29
13105,2016,4.91
13107,2016,2.92
13109,2016,3.31
13111,2016,3.81
13113,2016,7.06
13115,2016,5.86
13117,2016,5.39
13119,2016,3.43
13121,2016,12.53
13123,2016,3.59
13125,2016,1.45
13127,2016,7.47
13129,2016,4.14
13131,2016,3.41
13133,2016,9.64
13135,2016,5.53
13137,2016,3.94
13139,2016,4.71
13141,2016,4.57
13143,2016,2.19
13145,2016,5.00
13147,2016,4.11
13149,2016,5.26
13151,2016,3.05
13153,2016,4.51
13155,2016,2.48
13157,2016,3.16
13159,2016,2.72
13161,2016,3.02
13163,2016,2.33
13165,2016,2.62
13167,2016,1.88
13169,2016,3.02
13171,2016,3.15
13173,2016,2.65
13175,2016,3.32
13177,2016,3.08
13179,2016,4.40
13181,2016,1.31
13183,2016,1.74
13185,2016,3.25
13187,2016,5.02
13189,2016,2.78
13191,2016,4.75
13193,2016,3.40
13195,2016,2.66
13197,2016,1.70
13199,2016,3.45
13201,2016,1.63
13205,2016,3.86
13207,2016,4.80
13209,2016,2.41
13211,2016,4.43
13213,2016,2.21
13215,2016,7.17
13217,2016,2.78
13219,2016,7.28
13221,2016,4.10
13223,2016,2.72
13225,2016,4.06
13227,2016,4.37
13229,2016,2.13
13231,2016,2.31
13233,2016,2.93
13235,2016,3.51
13237,2016,3.99
13239,2016,3.95
13241,2016,5.56
13243,2016,2.28
13245,2016,4.33
13247,2016,3.96
13249,2016,2.98
13251,2016,4.05
13253,2016,2.56
13255,2016,4.24
13257,2016,3.76
13259,2016,3.67
13261,2016,3.82
13263,2016,3.49
13265,2016,5.08
13267,2016,3.28
13269,2016,2.73
13271,2016,4.20
13273,2016,2.58
13275,2016,4.77
13277,2016,3.99
13279,2016,3.28
13281,2016,5.69
13283,2016,1.11
13285,2016,4.12
13287,2016,2.70
13289,2016,3.24
13291,2016,4.57
13293,2016,2.78
13295,2016,4.14
13297,2016,2.83
13299,2016,2.69
13301,2016,2.06
13303,2016,3.39
13305,2016,3.71
13307,2016,3.79
13309,2016,2.65
13311,2016,3.88
13313,2016,4.35
13315,2016,1.65
13317,2016,3.18
13319,2016,2.65
13321,2016,2.65
15,2016,10.56
15001,2016,10.63
15003,2016,9.63
15007,2016,11.03
15009,2016,10.99
16,2016,7.43
16001,2016,10.60
16003,2016,7.72
16005,2016,5.56
16007,2016,6.10
16009,2016,6.13
16011,2016,4.35
16013,2016,22.90
16015,2016,8.99
16017,2016,8.57
16019,2016,6.33
16021,2016,5.38
16023,2016,5.23
16025,2016,12.22
16027,2016,5.84
16029,2016,6.43
16031,2016,5.50
16033,2016,3.98
16035,2016,6.36
16037,2016,8.97
16039,2016,7.42
16041,2016,5.47
16043,2016,5.60
16045,2016,4.94
16047,2016,6.84
16049,2016,6.60
16051,2016,3.39
16053,2016,7.71
16055,2016,6.82
16057,2016,8.32
16059,2016,10.02
16061,2016,6.77
16063,2016,7.52
16065,2016,4.96
16067,2016,5.47
16069,2016,8.18
16071,2016,4.68
16073,2016,3.71
16075,2016,6.45
16077,2016,6.49
16079,2016,5.64
16081,2016,9.82
16083,2016,6.86
16085,2016,13.28
16087,2016,7.04
17,2016,19.70
17001,2016,11.02
17003,2016,3.16
17005,2016,10.12
17007,2016,16.48
17009,2016,10.82
17011,2016,17.40
17013,2016,7.36
17015,2016,20.21
17017,2016,11.49
17019,2016,19.77
17021,2016,11.21
17023,2016,12.21
17025,2016,7.24
17027,2016,10.25
17029,2016,14.51
17031,2016,24.61
17033,2016,12.97
17035,2016,8.59
17037,2016,19.25
17039,2016,10.39
17041,2016,12.10
17043,2016,28.78
17045,2016,13.15
17047,2016,9.76
17049,2016,11.67
17051,2016,7.16
17053,2016,13.22
17055,2016,6.59
17057,2016,14.19
17059,2016,6.18
17061,2016,6.71
17063,2016,14.83
17065,2016,8.17
17067,2016,13.67
17069,2016,5.74
17071,2016,14.95
17073,2016,20.36
17075,2016,12.46
17077,2016,13.65
17079,2016,11.63
17081,2016,9.06
17083,2016,7.99
17085,2016,20.28
17087,2016,8.02
17089,2016,24.06
17091,2016,15.27
17093,2016,18.87
17095,2016,18.04
17097,2016,27.14
17099,2016,15.52
17101,2016,11.42
17103,2016,20.30
17105,2016,14.28
17107,2016,14.69
17109,2016,18.51
17111,2016,21.33
17113,2016,18.55
17115,2016,12.00
17117,2016,9.83
17119,2016,10.67
17121,2016,8.45
17123,2016,14.66
17125,2016,12.47
17127,2016,7.45
17129,2016,17.61
17131,2016,15.33
17133,2016,11.34
17135,2016,10.61
17137,2016,16.93
17139,2016,9.77
17141,2016,15.66
17143,2016,19.95
17145,2016,8.64
17147,2016,15.12
17149,2016,8.65
17151,2016,7.87
17153,2016,4.36
17155,2016,14.32
17157,2016,7.63
17159,2016,13.57
17161,2016,16.32
17163,2016,12.58
17165,2016,8.14
17167,2016,20.78
17169,2016,13.49
17171,2016,10.63
17173,2016,9.61
17175,2016,18.29
17177,2016,18.21
17179,2016,15.19
17181,2016,9.51
17183,2016,11.44
17185,2016,12.36
17187,2016,22.66
17189,2016,11.15
17191,2016,9.80
17193,2016,10.24
17195,2016,19.55
17197,2016,17.89
17199,2016,9.62
17201,2016,15.43
17203,2016,15.59
18001,2016,5.35
18003,2016,7.40
18005,2016,8.95
18007,2016,7.95
18009,2016,5.13
18011,2016,11.25
18013,2016,4.86
18015,2016,6.57
18017,2016,5.93
18019,2016,4.73
18021,2016,3.68
18023,2016,7.17
18025,2016,2.90
18027,2016,6.13
18029,2016,10.58
18031,2016,5.87
18033,2016,7.07
18035,2016,7.54
18037,2016,8.12
18039,2016,7.20
18041,2016,5.91
18043,2016,7.80
18045,2016,5.25
18047,2016,9.64
18049,2016,6.38
18051,2016,5.24
18053,2016,5.80
18055,2016,4.34
18057,2016,12.65
18059,2016,7.06
18061,2016,5.51
18063,2016,7.71
18065,2016,4.63
18067,2016,5.32
18069,2016,6.38
18071,2016,5.84
18073,2016,7.33
18075,2016,7.07
18077,2016,7.09
18079,2016,4.25
18081,2016,6.88
18083,2016,4.66
18085,2016,6.25
18087,2016,6.73
18089,2016,6.68
18091,2016,6.08
18093,2016,5.10
18095,2016,5.19
18097,2016,9.49
18099,2016,6.09
18101,2016,3.52
18103,2016,5.11
18105,2016,11.33
18107,2016,7.67
18109,2016,5.38
18111,2016,7.27
18113,2016,6.45
18115,2016,7.59
18117,2016,5.83
18119,2016,3.96
18121,2016,4.51
18123,2016,6.68
18125,2016,4.59
18127,2016,9.00
18129,2016,6.09
18131,2016,6.36
18133,2016,4.24
18135,2016,6.62
18137,2016,11.39
18139,2016,6.07
18141,2016,6.84
18143,2016,3.37
18145,2016,4.93
18147,2016,7.06
18149,2016,3.46
18151,2016,8.42
18153,2016,3.30
18155,2016,10.55
18157,2016,11.71
18159,2016,5.83
18161,2016,13.75
18163,2016,8.16
18165,2016,3.68
18167,2016,5.87
18169,2016,5.95
18171,2016,5.48
18173,2016,7.13
18175,2016,4.06
18177,2016,9.89
18179,2016,4.92
18181,2016,7.40
18183,2016,6.90
19,2016,1.86
19001,2016,0.49
19003,2016,3.66
19005,2016,0.29
19007,2016,0.48
19009,2016,1.34
19011,2016,1.65
19013,2016,0.90
19015,2016,1.25
19017,2016,3.36
19019,2016,0.72
19021,2016,1.49
19023,2016,0.33
19025,2016,1.26
19027,2016,1.36
19029,2016,2.27
19031,2016,2.43
19033,2016,1.25
19035,2016,0.60
19037,2016,0.50
19039,2016,0.54
19041,2016,2.86
19043,2016,1.30
19045,2016,1.78
19047,2016,1.14
19049,2016,2.29
19051,2016,0.19
19053,2016,0.80
19055,2016,0.22
19057,2016,0.92
19059,2016,2.25
19061,2016,1.36
19063,2016,0.99
19065,2016,0.60
19067,2016,1.18
19069,2016,0.64
19071,2016,1.41
19073,2016,1.10
19075,2016,0.42
19077,2016,0.27
19079,2016,2.09
19081,2016,0.71
19083,2016,0.94
19085,2016,0.98
19087,2016,0.99
19091,2016,0.50
19093,2016,0.57
19095,2016,1.36
19097,2016,1.18
19099,2016,0.56
19101,2016,2.93
19103,2016,3.93
19105,2016,0.58
19107,2016,0.71
19109,2016,1.58
19111,2016,1.21
19113,2016,2.25
19115,2016,0.69
19119,2016,0.54
19121,2016,0.82
19123,2016,0.41
19125,2016,1.04
19127,2016,1.42
19129,2016,1.34
19131,2016,0.64
19133,2016,0.20
19135,2016,0.74
19137,2016,1.75
19139,2016,1.86
19141,2016,0.49
19143,2016,0.31
19145,2016,1.37
19147,2016,1.16
19149,2016,1.17
19151,2016,0.41
19153,2016,2.49
19155,2016,2.90
19157,2016,1.83
19161,2016,1.05
19163,2016,4.47
19165,2016,1.21
19167,2016,0.98
19169,2016,2.56
19171,2016,1.22
19173,2016,1.58
19175,2016,1.00
19177,2016,0.19
19179,2016,0.54
19181,2016,1.16
19183,2016,0.84
19185,2016,1.67
19187,2016,1.76
19189,2016,0.32
19191,2016,2.87
19193,2016,0.87
19195,2016,1.33
19197,2016,1.07
20,2016,10.66
20003,2016,12.40
20007,2016,7.41
20009,2016,11.52
20013,2016,6.85
20015,2016,5.67
20017,2016,12.68
20021,2016,5.75
20023,2016,6.98
20025,2016,7.77
20027,2016,10.70
20031,2016,10.10
20037,2016,9.71
20039,2016,8.43
20041,2016,9.22
20045,2016,17.28
20047,2016,13.75
20049,2016,8.41
20053,2016,10.73
20057,2016,10.01
20059,2016,11.25
20061,2016,13.79
20063,2016,5.56
20065,2016,4.49
20069,2016,5.24
20073,2016,8.66
20075,2016,10.28
20079,2016,10.32
20081,2016,10.10
20083,2016,8.40
20087,2016,8.32
20091,2016,16.15
20093,2016,7.07
20101,2016,6.06
20103,2016,11.26
20105,2016,8.09
20109,2016,8.16
20111,2016,14.10
20113,2016,9.26
20115,2016,8.65
20117,2016,10.20
20119,2016,9.30
20121,2016,9.89
20123,2016,15.85
20125,2016,8.30
20127,2016,14.11
20131,2016,6.71
20135,2016,4.35
20137,2016,12.72
20139,2016,9.19
20143,2016,9.03
20145,2016,7.12
20147,2016,9.57
20149,2016,9.37
20151,2016,9.70
20153,2016,12.70
20155,2016,8.74
20159,2016,10.70
20165,2016,5.22
20167,2016,11.18
20169,2016,11.43
20175,2016,7.19
20177,2016,10.83
20179,2016,4.50
20181,2016,11.22
20185,2016,6.76
20193,2016,12.81
20195,2016,9.38
20197,2016,4.78
20199,2016,14.79
20201,2016,11.50
20205,2016,7.16
20207,2016,16.96
20209,2016,7.12
20601,2016,7.19
21,2016,14.43
21001,2016,7.26
21003,2016,9.15
21005,2016,12.14
21007,2016,7.84
21009,2016,12.46
21011,2016,13.71
21013,2016,9.79
21015,2016,20.89
21017,2016,18.33
21019,2016,19.76
21021,2016,18.83
21023,2016,17.54
21025,2016,3.66
21027,2016,11.23
21029,2016,8.12
21031,2016,11.60
21033,2016,11.29
21035,2016,16.21
21037,2016,25.45
21039,2016,2.99
21041,2016,11.48
21043,2016,16.96
21045,2016,9.85
21047,2016,9.81
21049,2016,12.54
21051,2016,6.91
21053,2016,7.34
21055,2016,9.04
21057,2016,8.74
21059,2016,14.30
21061,2016,9.09
21063,2016,10.26
21065,2016,6.13
21067,2016,21.95
21069,2016,13.38
21071,2016,11.21
21073,2016,15.81
21075,2016,12.66
21077,2016,20.69
21079,2016,9.36
21081,2016,15.37
21083,2016,7.77
21085,2016,11.26
21087,2016,9.19
21089,2016,16.43
21091,2016,12.80
21093,2016,12.69
21095,2016,0.87
21097,2016,12.07
21099,2016,7.82
21101,2016,14.81
21103,2016,8.30
21105,2016,7.19
21107,2016,10.74
21109,2016,7.44
21111,2016,16.39
21113,2016,14.63
21115,2016,12.91
21117,2016,23.46
21119,2016,11.11
21121,2016,9.37
21123,2016,10.34
21125,2016,12.17
21127,2016,13.91
21129,2016,9.24
21131,2016,11.18
21133,2016,11.76
21135,2016,16.26
21137,2016,9.45
21139,2016,6.65
21141,2016,9.73
21143,2016,15.07
21145,2016,12.41
21147,2016,8.27
21149,2016,13.15
21151,2016,14.78
21153,2016,7.71
21155,2016,14.15
21157,2016,8.62
21159,2016,9.54
21161,2016,23.30
21163,2016,10.23
21165,2016,13.55
21167,2016,12.39
21169,2016,11.19
21171,2016,7.74
21173,2016,12.35
21175,2016,10.37
21177,2016,11.95
21179,2016,10.86
21181,2016,14.48
21183,2016,14.67
21185,2016,16.64
21187,2016,12.23
21189,2016,4.46
21191,2016,18.02
21193,2016,9.70
21195,2016,9.69
21197,2016,12.83
21199,2016,12.60
21201,2016,11.11
21203,2016,9.93
21205,2016,14.73
21207,2016,9.31
21209,2016,16.12
21211,2016,13.90
21213,2016,10.98
21215,2016,9.25
21217,2016,13.42
21219,2016,8.82
21221,2016,9.66
21223,2016,10.48
21225,2016,7.95
21227,2016,17.90
21229,2016,9.32
21231,2016,13.79
21233,2016,7.66
21235,2016,10.54
21237,2016,8.33
21239,2016,20.49
22,2016,6.43
22001,2016,3.39
22003,2016,3.21
22005,2016,5.03
22007,2016,4.69
22009,2016,4.04
22011,2016,3.60
22013,2016,3.29
22015,2016,4.94
22017,2016,7.01
22019,2016,5.26
22021,2016,3.48
22023,2016,3.86
22025,2016,2.22
22027,2016,4.34
22029,2016,2.92
22031,2016,3.56
22033,2016,8.35
22035,2016,3.91
22037,2016,3.72
22039,2016,3.81
22041,2016,3.39
22043,2016,2.48
22045,2016,4.24
22047,2016,3.61
22049,2016,3.94
22051,2016,9.19
22053,2016,4.09
22055,2016,7.00
22057,2016,5.14
22059,2016,4.56
22061,2016,7.39
22063,2016,3.54
22065,2016,6.56
22067,2016,4.07
22069,2016,5.09
22071,2016,17.54
22073,2016,5.97
22075,2016,6.46
22077,2016,3.69
22079,2016,5.61
22081,2016,2.62
22083,2016,3.91
22085,2016,4.56
22087,2016,2.99
22089,2016,6.18
22091,2016,3.56
22093,2016,5.71
22095,2016,4.96
22097,2016,3.37
22099,2016,2.85
22101,2016,4.44
22103,2016,7.88
22105,2016,4.95
22107,2016,6.79
22109,2016,5.55
22111,2016,3.56
22113,2016,4.26
22115,2016,3.67
22117,2016,4.33
22119,2016,4.05
22121,2016,3.53
22123,2016,3.53
22125,2016,6.89
22127,2016,3.56
23,2016,12.19
23001,2016,7.40
23003,2016,13.38
23005,2016,18.69
23007,2016,9.68
23009,2016,14.69
23011,2016,9.92
23013,2016,14.70
23015,2016,12.22
23017,2016,9.64
23019,2016,7.09
23021,2016,8.67
23023,2016,14.86
23025,2016,6.62
23027,2016,10.49
23029,2016,9.51
23031,2016,13.39
24001,2016,12.71
24003,2016,26.63
24005,2016,22.93
24009,2016,17.61
24011,2016,13.18
24013,2016,21.24
24015,2016,15.25
24017,2016,14.96
24019,2016,13.82
24021,2016,20.71
24023,2016,15.20
24025,2016,19.58
24027,2016,35.50
24029,2016,22.75
24031,2016,35.39
24033,2016,25.28
24035,2016,18.51
24037,2016,18.31
24039,2016,9.84
24041,2016,26.58
24043,2016,13.03
24045,2016,15.24
24047,2016,14.28
24510,2016,29.57
25,2016,18.05
25001,2016,17.64
25003,2016,16.35
25005,2016,12.90
25007,2016,19.65
25009,2016,17.58
25011,2016,23.01
25013,2016,16.80
25015,2016,20.84
25017,2016,20.43
25019,2016,15.04
25021,2016,20.55
25023,2016,16.12
25025,2016,19.99
25027,2016,15.46
26,2016,24.23
26001,2016,15.87
26003,2016,22.11
26005,2016,22.74
26007,2016,18.38
26009,2016,21.02
26011,2016,14.75
26013,2016,18.69
26015,2016,20.74
26017,2016,16.73
26019,2016,21.41
26021,2016,18.86
26023,2016,20.51
26025,2016,20.86
26027,2016,14.38
26029,2016,24.30
26031,2016,17.97
26033,2016,18.53
26035,2016,15.00
26037,2016,26.30
26039,2016,16.36
26041,2016,17.72
26043,2016,19.99
26045,2016,21.22
26047,2016,24.40
26049,2016,19.27
26051,2016,17.06
26053,2016,18.88
26055,2016,22.54
26057,2016,16.92
26059,2016,17.74
26061,2016,20.98
26063,2016,19.38
26065,2016,27.99
26067,2016,21.75
26069,2016,16.11
26071,2016,18.15
26073,2016,21.51
26075,2016,21.15
26077,2016,28.10
26079,2016,15.04
26081,2016,25.50
26083,2016,17.47
26085,2016,14.92
26087,2016,18.45
26089,2016,25.75
26091,2016,25.80
26093,2016,24.03
26095,2016,16.52
26097,2016,21.00
26099,2016,22.05
26101,2016,20.25
26103,2016,25.84
26105,2016,19.80
26107,2016,16.49
26109,2016,14.76
26111,2016,23.92
26113,2016,17.33
26115,2016,25.14
26117,2016,17.69
26119,2016,15.85
26121,2016,19.70
26123,2016,16.27
26125,2016,31.88
26127,2016,20.49
26129,2016,15.32
26131,2016,18.59
26133,2016,15.25
26135,2016,16.53
26137,2016,18.60
26139,2016,23.55
26141,2016,19.52
26143,2016,16.08
26145,2016,18.99
26147,2016,20.38
26149,2016,21.54
26151,2016,19.20
26153,2016,21.65
26155,2016,18.56
26157,2016,14.33
26159,2016,22.31
26161,2016,34.08
26163,2016,27.65
26165,2016,18.21
27,2016,5.73
28,2016,8.84
28001,2016,9.99
28003,2016,7.22
28005,2016,5.63
28007,2016,6.60
28009,2016,3.27
28011,2016,14.42
28013,2016,4.81
28015,2016,7.18
28017,2016,4.80
28019,2016,6.47
28021,2016,6.61
28023,2016,6.19
28025,2016,8.00
28027,2016,12.93
28029,2016,6.72
28031,2016,4.16
28033,2016,5.69
28035,2016,11.84
28037,2016,5.09
28039,2016,3.56
28041,2016,4.15
28043,2016,7.29
28045,2016,8.27
28047,2016,9.96
28049,2016,17.79
28051,2016,9.81
28053,2016,7.89
28055,2016,8.24
28057,2016,5.53
28059,2016,8.48
28061,2016,4.05
28063,2016,7.92
28065,2016,5.23
28067,2016,3.76
28069,2016,5.79
28071,2016,18.07
28073,2016,9.07
28075,2016,9.09
28077,2016,4.58
28079,2016,5.80
28081,2016,9.10
28083,2016,20.10
28085,2016,7.92
28087,2016,9.47
28089,2016,19.17
28091,2016,4.27
28093,2016,3.42
28095,2016,6.66
28097,2016,7.37
28099,2016,8.42
28101,2016,6.57
28103,2016,7.72
28105,2016,17.32
28107,2016,4.62
28109,2016,5.20
28111,2016,3.61
28113,2016,10.48
28115,2016,5.63
28117,2016,5.70
28119,2016,7.54
28121,2016,10.33
28123,2016,5.90
28125,2016,7.91
28127,2016,6.61
28129,2016,3.55
28131,2016,5.48
28133,2016,11.24
28135,2016,5.32
28137,2016,4.01
28139,2016,5.60
28141,2016,6.33
28143,2016,7.14
28145,2016,6.36
28147,2016,6.64
28149,2016,11.00
28151,2016,13.09
28153,2016,3.63
28155,2016,5.33
28157,2016,4.47
28159,2016,9.07
28161,2016,6.14
28163,2016,7.64
29,2016,10.10
29001,2016,14.77
29003,2016,11.56
29005,2016,11.03
29007,2016,10.50
29009,2016,5.69
29011,2016,5.88
29013,2016,7.01
29015,2016,6.98
29017,2016,5.28
29019,2016,14.58
29021,2016,13.12
29023,2016,5.90
29025,2016,8.34
29027,2016,7.74
29029,2016,8.49
29031,2016,7.91
29033,2016,7.66
29035,2016,5.07
29037,2016,9.33
29039,2016,5.76
29041,2016,9.36
29043,2016,5.94
29045,2016,6.52
29047,2016,11.84
29049,2016,7.63
29051,2016,10.77
29053,2016,8.31
29055,2016,3.75
29057,2016,5.56
29059,2016,4.90
29061,2016,8.33
29063,2016,7.03
29065,2016,5.12
29067,2016,4.24
29069,2016,5.60
29071,2016,7.65
29073,2016,6.46
29075,2016,10.84
29077,2016,8.91
29079,2016,8.35
29081,2016,8.69
29083,2016,9.61
29085,2016,5.82
29087,2016,7.58
29089,2016,7.75
29091,2016,5.81
29093,2016,4.76
29095,2016,13.22
29097,2016,6.57
29099,2016,6.09
29101,2016,9.56
29103,2016,8.91
29105,2016,5.91
29107,2016,9.41
29109,2016,5.19
29111,2016,6.48
29113,2016,4.68
29115,2016,6.99
29117,2016,10.09
29119,2016,4.79
29121,2016,8.50
29123,2016,6.05
29125,2016,4.62
29127,2016,7.29
29129,2016,6.33
29131,2016,6.43
29133,2016,5.79
29135,2016,7.36
29137,2016,7.99
29139,2016,6.90
29141,2016,6.29
29143,2016,4.76
29145,2016,6.43
29147,2016,13.48
