AK,2013,32651.00
AL,2013,23680.00
AR,2013,22170.00
AZ,2013,25358.00
CA,2013,29527.00
CO,2013,31109.00
CT,2013,37892.00
DC,2013,45290.00
DE,2013,29819.00
FL,2013,26236.00
GA,2013,25182.00
HI,2013,29305.00
IA,2013,27027.00
ID,2013,22568.00
IL,2013,29666.00
IN,2013,24635.00
KS,2013,26929.00
KY,2013,23462.00
LA,2013,24442.00
MA,2013,35763.00
MD,2013,36354.00
ME,2013,26824.00
MI,2013,25681.00
MN,2013,30913.00
MO,2013,25649.00
MS,2013,20618.00
MT,2013,25373.00
NC,2013,25284.00
ND,2013,29732.00
NE,2013,26899.00
NH,2013,33134.00
NJ,2013,36027.00
NM,2013,23763.00
NV,2013,26589.00
NY,2013,32382.00
OH,2013,26046.00
OK,2013,24208.00
OR,2013,26809.00
PA,2013,28502.00
RI,2013,30469.00
SC,2013,23943.00
SD,2013,25740.00
TN,2013,24409.00
TX,2013,26019.00
UT,2013,23873.00
VA,2013,33493.00
VT,2013,29167.00
WA,2013,30742.00
WI,2013,27523.00
WV,2013,22966.00
WY,2013,28902.00
