,2016,0.00
13037,2016,10.87
13039,2016,32.69
13043,2016,19.96
13045,2016,37.62
13047,2016,48.01
13049,2016,22.52
13051,2016,27.25
13053,2016,17.86
13055,2016,33.89
13057,2016,47.56
13059,2016,49.03
13061,2016,12.68
13063,2016,18.04
13065,2016,18.10
13067,2016,36.18
13069,2016,21.75
13071,2016,22.21
13073,2016,32.51
13075,2016,22.47
13077,2016,33.61
13079,2016,19.26
13081,2016,18.86
13083,2016,48.02
13085,2016,45.59
13087,2016,20.07
13089,2016,28.30
13091,2016,19.37
13093,2016,10.87
13095,2016,13.83
13097,2016,25.03
13099,2016,10.08
13101,2016,51.43
13103,2016,33.95
13105,2016,23.74
13107,2016,15.90
13109,2016,19.23
13111,2016,39.04
13113,2016,28.60
13115,2016,34.30
13117,2016,45.72
13119,2016,36.41
13121,2016,28.75
13123,2016,45.73
13125,2016,31.15
13127,2016,30.55
13129,2016,40.98
13131,2016,22.41
13133,2016,13.47
13135,2016,33.39
13137,2016,47.10
13139,2016,38.89
13141,2016,11.45
13143,2016,41.54
13145,2016,24.49
13147,2016,26.95
13149,2016,28.10
13151,2016,21.97
13153,2016,23.55
13155,2016,18.54
13157,2016,37.63
13159,2016,17.10
13161,2016,20.46
13163,2016,11.34
13165,2016,15.13
13167,2016,14.00
13169,2016,18.76
13171,2016,19.08
13173,2016,22.80
13175,2016,16.22
13177,2016,24.67
13179,2016,19.43
13181,2016,14.60
13183,2016,29.27
13185,2016,31.89
13187,2016,48.33
13189,2016,14.82
13191,2016,14.54
13193,2016,9.66
13195,2016,42.87
13197,2016,21.31
13199,2016,13.84
13201,2016,18.05
13205,2016,12.98
13207,2016,19.26
13209,2016,19.62
13211,2016,22.06
13213,2016,46.89
13215,2016,20.55
13217,2016,21.48
13219,2016,47.15
13221,2016,38.58
13223,2016,33.77
13225,2016,15.78
13227,2016,45.62
13229,2016,31.80
13231,2016,30.72
13233,2016,29.27
13235,2016,13.73
13237,2016,18.97
13239,2016,7.08
13241,2016,44.35
13243,2016,9.17
13245,2016,17.95
13247,2016,21.84
13249,2016,14.20
13251,2016,17.59
13253,2016,14.41
13255,2016,20.59
13257,2016,37.47
13259,2016,9.00
13261,2016,16.98
13263,2016,12.21
13265,2016,12.82
13267,2016,22.58
13269,2016,11.56
13271,2016,17.33
13273,2016,11.60
13275,2016,20.99
13277,2016,22.62
13279,2016,22.43
13281,2016,45.08
13283,2016,15.80
13285,2016,20.03
13287,2016,19.38
13289,2016,12.45
13291,2016,41.02
13293,2016,18.31
13295,2016,45.59
13297,2016,29.34
13299,2016,23.16
13301,2016,9.37
13303,2016,12.74
13305,2016,24.63
13307,2016,9.47
13309,2016,12.62
13311,2016,46.27
13313,2016,45.39
13315,2016,11.75
13317,2016,16.49
13319,2016,15.52
13321,2016,19.24
15001,2016,77.24
15003,2016,63.01
15007,2016,77.10
15009,2016,78.51
16001,2016,80.48
16003,2016,69.57
16005,2016,79.69
16007,2016,67.57
16009,2016,69.01
16011,2016,76.37
16013,2016,68.31
16015,2016,67.86
16017,2016,79.29
16019,2016,79.11
16021,2016,84.04
16023,2016,76.92
16025,2016,57.89
16027,2016,81.85
16029,2016,70.00
16031,2016,61.29
16033,2016,100.00
16035,2016,58.24
16037,2016,72.09
16039,2016,66.38
16041,2016,58.06
16043,2016,82.76
16045,2016,70.43
16047,2016,63.64
16049,2016,65.22
16051,2016,80.80
16053,2016,76.98
16055,2016,75.92
16057,2016,83.87
16059,2016,75.53
16061,2016,47.50
16063,2016,56.41
16065,2016,81.82
16067,2016,65.38
16069,2016,70.66
16071,2016,54.55
16073,2016,64.52
16075,2016,66.42
16077,2016,70.31
16079,2016,65.38
16081,2016,77.75
16083,2016,72.20
16085,2016,73.06
16087,2016,65.14
17,2016,48.77
17001,2016,47.08
17003,2016,33.80
17005,2016,53.44
17007,2016,58.30
17009,2016,48.00
17011,2016,54.27
17013,2016,50.65
17015,2016,50.08
17017,2016,50.19
17019,2016,66.48
17021,2016,51.14
17023,2016,52.87
17025,2016,52.14
17027,2016,57.54
17029,2016,58.92
17031,2016,45.49
17033,2016,47.99
17035,2016,56.30
17037,2016,66.50
17039,2016,53.31
17041,2016,56.16
17043,2016,52.35
17045,2016,49.73
17047,2016,49.83
17049,2016,58.02
17051,2016,50.00
17053,2016,59.43
17055,2016,53.79
17057,2016,53.26
17059,2016,50.38
17061,2016,49.49
17063,2016,59.67
17065,2016,49.69
17067,2016,41.82
17069,2016,55.36
17071,2016,45.47
17073,2016,48.44
17075,2016,60.67
17077,2016,62.03
17079,2016,53.65
17081,2016,49.93
17083,2016,54.48
17085,2016,47.78
17087,2016,52.50
17089,2016,56.21
17091,2016,53.67
17093,2016,58.04
17095,2016,51.50
17097,2016,46.97
17099,2016,55.55
17101,2016,48.43
17103,2016,59.75
17105,2016,55.07
17107,2016,56.40
17109,2016,57.82
17111,2016,60.78
17113,2016,62.48
17115,2016,45.15
17117,2016,54.78
17119,2016,55.04
17121,2016,49.93
17123,2016,50.47
17125,2016,48.88
17127,2016,46.81
17129,2016,54.74
17131,2016,46.61
17133,2016,54.66
17135,2016,49.32
17137,2016,57.17
17139,2016,53.65
17141,2016,59.20
17143,2016,47.31
17145,2016,50.99
17147,2016,55.51
17149,2016,46.21
17151,2016,60.07
17153,2016,34.78
17155,2016,51.75
17157,2016,52.77
17159,2016,53.81
17161,2016,47.11
17163,2016,39.21
17165,2016,50.48
17167,2016,52.57
17169,2016,43.43
17171,2016,50.00
17173,2016,52.98
17175,2016,51.44
17177,2016,49.99
17179,2016,54.46
17181,2016,54.23
17183,2016,47.13
17185,2016,48.18
17187,2016,50.03
17189,2016,57.71
17191,2016,54.20
17193,2016,46.01
17195,2016,51.41
17197,2016,52.42
17199,2016,55.30
17201,2016,52.37
17203,2016,55.48
18001,2016,50.96
18003,2016,52.24
18005,2016,53.40
18007,2016,55.29
18009,2016,51.04
18011,2016,55.18
18013,2016,61.18
18015,2016,56.06
18017,2016,59.29
18019,2016,46.14
18021,2016,52.98
18023,2016,59.10
18025,2016,47.38
18027,2016,56.53
18029,2016,47.25
18031,2016,53.74
18033,2016,52.70
18035,2016,55.74
18037,2016,49.87
18039,2016,57.34
18041,2016,52.72
18043,2016,47.28
18045,2016,52.80
18047,2016,45.28
18049,2016,53.48
18051,2016,49.47
18053,2016,50.28
18055,2016,57.45
18057,2016,54.21
18059,2016,59.31
18061,2016,46.45
18063,2016,58.61
18065,2016,54.46
18067,2016,51.43
18069,2016,59.48
18071,2016,48.47
18073,2016,59.25
18075,2016,50.43
18077,2016,47.06
18079,2016,52.39
18081,2016,59.79
18083,2016,50.46
18085,2016,60.69
18087,2016,52.59
18089,2016,43.30
18091,2016,54.08
18093,2016,60.81
18095,2016,51.95
18097,2016,49.64
18099,2016,58.65
18101,2016,54.42
18103,2016,57.82
18105,2016,65.29
18107,2016,57.47
18109,2016,57.42
18111,2016,54.55
18113,2016,52.91
18115,2016,41.78
18117,2016,52.29
18119,2016,62.60
18121,2016,54.65
18123,2016,45.06
18125,2016,54.30
18127,2016,58.51
18129,2016,55.23
18131,2016,57.40
18133,2016,54.97
18135,2016,55.72
18137,2016,48.90
18139,2016,57.36
18141,2016,52.80
18143,2016,44.78
18145,2016,55.20
18147,2016,49.28
18149,2016,54.76
18151,2016,53.31
18153,2016,57.90
18155,2016,48.81
18157,2016,61.50
18159,2016,58.10
18161,2016,50.00
18163,2016,54.34
18165,2016,54.93
18167,2016,55.15
18169,2016,54.38
18171,2016,51.51
18173,2016,53.97
18175,2016,48.24
18177,2016,54.38
18179,2016,51.06
18181,2016,56.29
18183,2016,56.42
19,2016,49.63
19001,2016,44.00
19003,2016,43.33
19005,2016,49.33
19007,2016,45.33
19009,2016,37.50
19011,2016,44.00
19013,2016,52.86
19015,2016,55.00
19017,2016,45.33
19019,2016,47.50
19021,2016,48.57
19023,2016,58.33
19025,2016,50.00
19027,2016,37.00
19029,2016,38.00
19031,2016,55.71
19033,2016,50.40
19035,2016,54.55
19037,2016,39.00
19039,2016,42.00
19041,2016,50.59
19043,2016,51.00
19045,2016,51.43
19047,2016,41.67
19049,2016,41.67
19051,2016,42.00
19053,2016,47.14
19055,2016,43.00
19057,2016,53.33
19059,2016,51.25
19061,2016,47.43
19063,2016,44.00
19065,2016,46.86
19067,2016,43.33
19069,2016,42.22
19071,2016,50.00
19073,2016,46.15
19075,2016,51.67
19077,2016,45.00
19079,2016,41.11
19081,2016,38.78
19083,2016,42.40
19085,2016,54.67
19087,2016,50.00
19089,2016,53.85
19091,2016,44.44
19093,2016,46.67
19095,2016,49.00
19097,2016,46.00
19099,2016,45.00
19101,2016,72.73
19103,2016,59.49
19105,2016,53.33
19107,2016,35.00
19109,2016,35.96
19111,2016,45.33
19113,2016,52.33
19115,2016,42.00
19117,2016,40.00
19119,2016,56.67
19121,2016,46.67
19123,2016,43.81
19125,2016,49.00
19127,2016,53.33
19129,2016,48.89
19131,2016,33.75
19133,2016,38.75
19135,2016,44.62
19137,2016,64.00
19139,2016,54.00
19141,2016,47.27
19143,2016,36.67
19145,2016,50.67
19147,2016,46.67
19149,2016,44.62
19151,2016,30.00
19153,2016,46.17
19155,2016,50.75
19157,2016,53.60
19159,2016,33.75
19161,2016,45.00
19163,2016,50.55
19165,2016,58.00
19167,2016,50.67
19169,2016,59.00
19171,2016,47.06
19173,2016,30.00
19175,2016,53.75
19177,2016,53.33
19179,2016,44.72
19181,2016,43.33
19183,2016,46.15
19185,2016,35.00
19187,2016,45.00
19189,2016,57.50
19191,2016,56.00
19193,2016,53.75
19195,2016,54.67
19197,2016,45.33
20,2016,67.75
21001,2016,43.66
21003,2016,47.41
21005,2016,52.45
21007,2016,52.01
21009,2016,49.87
21011,2016,46.55
21013,2016,45.58
21015,2016,44.11
21017,2016,45.58
21019,2016,46.11
21021,2016,43.93
21023,2016,54.92
21025,2016,51.78
21027,2016,45.81
21029,2016,49.06
21031,2016,42.06
21033,2016,52.11
21035,2016,54.97
21037,2016,47.55
21039,2016,57.46
21041,2016,49.44
21043,2016,51.42
21045,2016,43.96
21047,2016,39.86
21049,2016,47.48
21051,2016,41.58
21053,2016,35.63
21055,2016,51.04
21057,2016,50.00
21059,2016,46.59
21061,2016,47.12
21063,2016,53.23
21065,2016,46.96
21067,2016,44.98
21069,2016,52.27
21071,2016,54.05
21073,2016,46.62
21075,2016,36.24
21077,2016,51.59
21079,2016,45.00
21081,2016,49.24
21083,2016,51.33
21085,2016,44.59
21087,2016,51.21
21089,2016,47.74
21091,2016,49.65
21093,2016,46.17
21095,2016,62.83
21097,2016,49.49
21099,2016,51.60
21101,2016,42.88
21103,2016,49.82
21105,2016,46.58
21107,2016,52.18
21109,2016,58.99
21111,2016,40.31
21113,2016,49.78
21115,2016,55.52
21117,2016,46.46
21119,2016,58.85
21121,2016,46.41
21123,2016,51.59
21125,2016,45.93
21127,2016,52.43
21129,2016,48.28
21131,2016,52.74
21133,2016,56.89
21135,2016,37.01
21137,2016,45.47
21139,2016,52.41
21141,2016,45.96
21143,2016,45.68
21145,2016,46.49
21147,2016,50.37
21149,2016,50.12
21151,2016,53.01
21153,2016,52.34
21155,2016,42.55
21157,2016,50.85
21159,2016,57.36
21161,2016,47.03
21163,2016,49.22
21165,2016,46.54
21167,2016,52.61
21169,2016,47.94
21171,2016,43.95
21173,2016,47.01
21175,2016,57.31
21177,2016,45.74
21179,2016,46.64
21181,2016,50.18
21183,2016,50.00
21185,2016,44.42
21187,2016,54.96
21189,2016,51.12
21191,2016,51.46
21193,2016,59.65
21195,2016,54.27
21197,2016,50.68
21199,2016,46.59
21201,2016,59.60
21203,2016,48.75
21205,2016,51.26
21207,2016,46.69
21209,2016,46.40
21211,2016,44.54
21213,2016,45.07
21215,2016,51.17
21217,2016,44.77
21219,2016,53.48
21221,2016,48.31
21223,2016,50.05
21225,2016,49.27
21227,2016,49.90
21229,2016,45.50
21231,2016,39.42
21233,2016,48.49
21235,2016,41.15
21237,2016,50.20
21239,2016,47.68
22,2016,23.18
22001,2016,31.36
22003,2016,30.56
22005,2016,23.31
22007,2016,19.55
22009,2016,24.66
22011,2016,30.81
22013,2016,16.17
22015,2016,27.04
22017,2016,16.81
22019,2016,26.16
22021,2016,25.97
22023,2016,40.12
22025,2016,27.29
22027,2016,15.71
22029,2016,13.78
22031,2016,16.27
22033,2016,18.96
22035,2016,8.15
22037,2016,14.57
22039,2016,23.82
22041,2016,21.98
22043,2016,32.72
22045,2016,24.66
22047,2016,19.60
22049,2016,21.27
22051,2016,27.07
22053,2016,31.69
22055,2016,35.50
22057,2016,36.00
22059,2016,40.80
22061,2016,19.40
22063,2016,38.73
22065,2016,11.17
22067,2016,15.52
22069,2016,22.64
22071,2016,24.08
22073,2016,15.76
22075,2016,22.74
22077,2016,16.07
22079,2016,21.91
22081,2016,16.62
22083,2016,14.77
22085,2016,33.29
22087,2016,31.07
22089,2016,24.25
22091,2016,11.07
22093,2016,12.60
22095,2016,12.53
22097,2016,19.06
22099,2016,24.56
22101,2016,19.55
22103,2016,36.28
22105,2016,25.48
22107,2016,10.27
22109,2016,25.78
22111,2016,18.14
22113,2016,34.91
22115,2016,35.82
22117,2016,21.38
22119,2016,17.37
22121,2016,19.85
22123,2016,31.52
22125,2016,14.74
22127,2016,25.13
23,2016,64.29
24001,2016,45.48
24003,2016,39.03
24005,2016,37.62
24009,2016,36.63
24011,2016,41.86
24013,2016,47.85
24015,2016,45.63
24017,2016,28.64
24019,2016,31.00
24021,2016,44.53
24023,2016,47.09
24025,2016,42.29
24027,2016,37.57
24029,2016,38.67
24031,2016,31.89
24033,2016,24.83
24035,2016,40.28
24037,2016,39.93
24039,2016,32.99
24041,2016,34.74
24043,2016,41.15
24045,2016,35.77
24047,2016,36.15
24510,2016,31.44
25,2016,48.70
25001,2016,50.06
25003,2016,51.12
25005,2016,48.59
25007,2016,54.47
25009,2016,49.43
25011,2016,70.36
25013,2016,47.24
25015,2016,62.59
25017,2016,46.99
25019,2016,51.53
25021,2016,45.30
25023,2016,49.73
25025,2016,41.72
25027,2016,53.42
26,2016,49.75
26001,2016,47.89
26003,2016,60.04
26005,2016,60.28
26007,2016,54.10
26009,2016,62.07
26011,2016,51.40
26013,2016,55.46
26015,2016,62.79
26017,2016,49.28
26019,2016,64.76
26021,2016,45.93
26023,2016,53.59
26025,2016,51.51
26027,2016,49.15
26029,2016,60.87
26031,2016,55.61
26033,2016,58.06
26035,2016,52.02
26037,2016,55.72
26039,2016,54.07
26041,2016,52.45
26043,2016,51.51
26045,2016,53.43
26047,2016,64.13
26049,2016,46.48
26051,2016,50.94
26053,2016,52.32
26055,2016,64.86
26057,2016,59.43
26059,2016,56.74
26061,2016,63.96
26063,2016,51.86
26065,2016,54.91
26067,2016,64.11
26069,2016,51.43
26071,2016,50.05
26073,2016,65.72
26075,2016,54.97
26077,2016,60.63
26079,2016,61.11
26081,2016,61.52
26083,2016,58.39
26085,2016,47.03
26087,2016,56.49
26089,2016,60.93
26091,2016,53.87
26093,2016,59.35
26095,2016,61.78
26097,2016,54.15
26099,2016,47.42
26101,2016,58.24
26103,2016,61.74
26105,2016,57.74
26107,2016,58.60
26109,2016,46.97
26111,2016,58.71
26113,2016,57.60
26115,2016,48.13
26117,2016,60.54
26119,2016,47.58
26121,2016,52.86
26123,2016,60.72
26125,2016,46.85
26127,2016,59.76
26129,2016,49.68
26131,2016,49.12
26133,2016,57.44
26135,2016,51.81
26137,2016,59.32
26139,2016,64.24
26141,2016,48.83
26143,2016,48.31
26145,2016,42.86
26147,2016,56.54
26149,2016,60.46
26151,2016,53.77
26153,2016,50.59
26155,2016,57.84
26157,2016,54.43
26159,2016,58.48
26161,2016,55.41
26163,2016,38.24
26165,2016,64.99
27,2016,61.64
28,2016,16.47
28001,2016,12.21
28003,2016,26.52
28005,2016,9.05
28007,2016,11.34
28009,2016,14.42
28011,2016,14.17
28013,2016,13.59
28015,2016,8.86
28017,2016,15.38
28019,2016,21.92
28021,2016,9.87
28023,2016,12.38
28025,2016,12.62
28027,2016,16.00
28029,2016,10.72
28031,2016,10.66
28033,2016,26.32
28035,2016,26.61
28037,2016,30.52
28039,2016,25.00
28041,2016,13.71
28043,2016,12.39
28045,2016,36.25
28047,2016,25.06
28049,2016,15.40
28051,2016,6.50
28053,2016,5.35
28055,2016,10.10
28057,2016,27.89
28059,2016,23.03
28061,2016,9.21
28063,2016,10.05
28065,2016,9.38
28067,2016,15.84
28069,2016,9.61
28071,2016,35.05
28073,2016,27.00
28075,2016,15.43
28077,2016,13.44
28079,2016,13.59
28081,2016,22.76
28083,2016,9.32
28085,2016,14.40
28087,2016,17.32
28089,2016,16.37
28091,2016,11.49
28093,2016,10.04
28095,2016,13.78
28097,2016,9.85
28099,2016,20.94
28101,2016,15.08
28103,2016,8.79
28105,2016,23.35
28107,2016,13.42
28109,2016,25.52
28111,2016,16.13
28113,2016,12.95
28115,2016,26.28
28117,2016,26.06
28119,2016,12.29
28121,2016,22.42
28123,2016,13.09
28125,2016,7.96
28127,2016,13.31
28129,2016,16.76
28131,2016,20.50
28133,2016,11.21
28135,2016,10.80
28137,2016,14.21
28139,2016,22.45
28141,2016,33.02
28143,2016,18.84
28145,2016,26.42
28147,2016,10.46
28149,2016,14.84
28151,2016,11.42
28153,2016,14.53
28155,2016,16.16
28157,2016,5.05
28159,2016,12.08
28161,2016,15.01
28163,2016,8.03
29,2016,49.44
29001,2016,58.84
29003,2016,58.38
29005,2016,54.57
29007,2016,48.24
29009,2016,47.02
29011,2016,50.23
29013,2016,53.11
29015,2016,45.26
29017,2016,45.11
29019,2016,60.63
29021,2016,53.65
29023,2016,45.46
29025,2016,55.58
29027,2016,54.23
29029,2016,49.95
29031,2016,52.36
29033,2016,50.70
29035,2016,50.00
29037,2016,52.07
29039,2016,51.13
29041,2016,44.48
29043,2016,58.39
29045,2016,45.29
29047,2016,53.73
29049,2016,51.42
29051,2016,53.52
29053,2016,48.64
29055,2016,56.20
29057,2016,50.96
29059,2016,55.62
29061,2016,47.12
29063,2016,57.64
29065,2016,55.64
29067,2016,58.09
29069,2016,37.62
29071,2016,55.41
29073,2016,55.35
29075,2016,49.44
29077,2016,61.11
29079,2016,53.36
