,2014,0.00
17111,2014,65.78
17111,08/2014,0.00
17113,2014,62.71
17113,08/2014,0.00
17115,2014,61.34
17115,08/2014,0.00
17117,2014,59.27
17117,08/2014,0.00
17119,2014,58.21
17119,08/2014,0.00
17121,2014,73.72
17121,08/2014,0.00
17123,2014,62.94
17123,08/2014,0.00
17125,2014,56.06
17125,08/2014,0.00
17127,2014,66.11
17127,08/2014,0.00
17129,2014,66.56
17129,08/2014,0.00
17131,2014,58.33
17131,08/2014,0.00
17133,2014,70.41
17133,08/2014,0.00
17135,2014,60.51
17135,08/2014,0.00
17137,2014,64.76
17137,08/2014,0.00
17139,2014,71.73
17139,08/2014,0.00
17141,2014,65.85
17141,08/2014,0.00
17143,2014,54.01
17143,08/2014,0.00
17145,2014,62.24
17145,08/2014,0.00
17147,2014,70.54
17147,08/2014,0.00
17149,2014,71.52
17149,08/2014,0.00
17151,2014,67.45
17151,08/2014,0.00
17153,2014,57.88
17153,08/2014,0.00
17155,2014,49.47
17155,08/2014,0.00
17157,2014,59.37
17157,08/2014,0.00
17159,2014,70.97
17159,08/2014,0.00
17161,2014,50.47
17161,08/2014,0.00
17163,2014,51.68
17163,08/2014,0.00
17165,2014,62.27
17165,08/2014,0.00
17167,2014,55.51
17167,08/2014,0.00
17169,2014,62.21
17169,08/2014,0.00
17171,2014,70.62
17171,08/2014,0.00
17173,2014,70.80
17173,08/2014,0.00
17175,2014,65.13
17175,08/2014,0.00
17177,2014,63.76
17177,08/2014,0.00
17179,2014,62.18
17179,08/2014,0.00
17181,2014,63.55
17181,08/2014,0.00
17183,2014,64.85
17183,08/2014,0.00
17185,2014,72.98
17185,08/2014,0.00
17187,2014,60.08
17187,08/2014,0.00
17189,2014,76.11
17189,08/2014,0.00
17191,2014,84.99
17191,08/2014,0.00
17193,2014,72.71
17193,08/2014,0.00
17195,2014,54.16
17195,08/2014,0.00
17197,2014,55.65
17197,08/2014,0.00
17199,2014,64.16
17199,08/2014,0.00
17201,2014,56.78
17201,08/2014,0.00
17203,2014,72.04
17203,08/2014,0.00
19,2014,58.99
19,08/2014,37.22
19001,2014,68.09
19001,08/2014,68.16
19003,2014,71.85
19003,08/2014,71.81
19005,2014,64.41
19005,08/2014,64.47
19007,2014,65.06
19007,08/2014,65.24
19009,2014,67.73
19009,08/2014,67.76
19011,2014,62.05
19011,08/2014,62.06
19013,2014,50.77
19013,08/2014,50.70
19015,2014,56.03
19015,08/2014,56.10
19017,2014,60.56
19017,08/2014,60.58
19019,2014,56.99
19019,08/2014,56.97
19021,2014,69.62
19021,08/2014,69.72
19023,2014,67.30
19023,08/2014,67.30
19025,2014,65.96
19025,08/2014,65.95
19027,2014,66.18
19027,08/2014,66.20
19029,2014,70.29
19029,08/2014,70.26
19031,2014,63.22
19031,08/2014,63.25
19033,2014,60.40
19033,08/2014,60.42
19035,2014,72.97
19035,08/2014,73.01
19037,2014,61.61
19037,08/2014,61.59
19039,2014,63.92
19039,08/2014,63.93
19041,2014,72.07
19041,08/2014,72.17
19043,2014,63.27
19043,08/2014,63.23
19045,2014,60.76
19045,08/2014,60.80
19047,2014,71.36
19047,08/2014,71.39
19049,2014,64.92
19049,08/2014,64.93
19051,2014,66.54
19051,08/2014,66.60
19053,2014,65.48
19053,08/2014,65.48
19055,2014,66.62
19055,08/2014,66.65
19057,2014,53.71
19057,08/2014,53.73
19059,2014,72.53
19059,08/2014,72.53
19061,2014,57.99
19061,08/2014,57.96
19063,2014,69.18
19063,08/2014,69.15
19065,2014,60.59
19065,08/2014,60.63
19067,2014,62.77
19067,08/2014,62.76
19069,2014,71.07
19069,08/2014,71.13
19071,2014,68.65
19071,08/2014,68.66
19073,2014,63.23
19073,08/2014,63.25
19075,2014,70.59
19075,08/2014,70.73
19077,2014,66.27
19077,08/2014,66.30
19079,2014,63.53
19079,08/2014,63.52
19081,2014,73.42
19081,08/2014,73.53
19083,2014,63.56
19083,08/2014,63.49
19085,2014,68.80
19085,08/2014,68.80
19087,2014,66.54
19087,08/2014,66.55
19089,2014,63.97
19089,08/2014,64.02
19091,2014,71.04
19091,08/2014,70.99
19093,2014,79.27
19093,08/2014,79.48
19095,2014,65.35
19095,08/2014,65.38
19097,2014,65.26
19097,08/2014,65.34
19099,2014,55.03
19099,08/2014,55.03
19101,2014,50.13
19101,08/2014,50.21
19103,2014,37.86
19103,08/2014,38.06
19105,2014,59.12
19105,08/2014,59.14
19107,2014,70.69
19107,08/2014,70.82
19109,2014,67.95
19109,08/2014,68.02
19111,2014,52.70
19111,08/2014,52.73
19113,2014,51.65
19113,08/2014,51.80
19115,2014,67.56
19115,08/2014,67.52
19117,2014,65.44
19117,08/2014,65.48
19119,2014,86.82
19119,08/2014,86.76
19121,2014,64.51
19121,08/2014,64.61
19123,2014,72.36
19123,08/2014,72.38
19125,2014,65.81
19125,08/2014,65.88
19127,2014,52.50
19127,08/2014,52.65
19129,2014,68.40
19129,08/2014,68.43
19131,2014,71.79
19131,08/2014,71.81
19133,2014,73.75
19133,08/2014,73.73
19135,2014,67.28
19135,08/2014,67.26
19137,2014,73.35
19137,08/2014,73.36
19139,2014,61.25
19139,08/2014,61.50
19141,2014,83.84
19141,08/2014,83.83
19143,2014,83.39
19143,08/2014,83.37
19145,2014,73.35
19145,08/2014,73.35
19147,2014,67.75
19147,08/2014,67.75
19149,2014,79.85
19149,08/2014,79.87
19151,2014,69.32
19151,08/2014,69.34
19153,2014,50.22
19153,08/2014,50.23
19155,2014,63.51
19155,08/2014,63.50
19157,2014,55.49
19157,08/2014,55.63
19159,2014,69.53
19159,08/2014,69.53
19161,2014,73.00
19161,08/2014,72.98
19163,2014,60.90
19163,08/2014,60.90
19165,2014,75.02
19165,08/2014,75.04
19167,2014,91.14
19167,08/2014,91.15
19169,2014,50.92
19169,08/2014,51.04
19171,2014,49.04
19171,08/2014,49.07
19173,2014,72.70
19173,08/2014,72.69
19175,2014,67.31
19175,08/2014,62.88
19177,2014,70.29
19177,08/2014,70.24
19179,2014,54.73
19179,08/2014,54.71
19181,2014,58.82
19181,08/2014,58.83
19183,2014,63.78
19183,08/2014,63.84
19185,2014,69.45
19185,08/2014,60.94
19187,2014,60.20
19187,08/2014,60.25
19189,2014,73.51
19189,08/2014,73.54
19191,2014,58.02
19191,08/2014,58.02
19193,2014,65.51
19193,08/2014,65.55
19195,2014,64.65
19195,08/2014,64.63
19197,2014,69.21
19197,08/2014,70.99
20,2014,49.82
20,08/2014,46.08
20001,2014,50.85
20001,08/2014,51.63
20003,2014,57.72
20003,08/2014,57.68
20005,2014,51.61
20005,08/2014,51.67
20007,2014,66.15
20007,08/2014,66.05
20009,2014,61.58
20009,08/2014,61.69
20011,2014,59.60
20011,08/2014,59.63
20013,2014,57.03
20013,08/2014,57.19
20015,2014,56.83
20015,08/2014,56.83
20017,2014,54.21
20017,08/2014,54.01
20019,2014,68.17
20019,08/2014,68.18
20021,2014,58.82
20021,08/2014,58.67
20023,2014,75.63
20023,08/2014,75.63
20025,2014,66.99
20025,08/2014,66.67
20027,2014,59.56
20027,08/2014,59.44
20029,2014,58.98
20029,08/2014,58.99
20031,2014,57.55
20031,08/2014,57.72
20033,2014,67.94
20033,08/2014,69.52
20035,2014,48.40
20035,08/2014,48.52
20037,2014,43.31
20037,08/2014,43.50
20039,2014,73.32
20039,08/2014,73.69
20041,2014,59.31
20041,08/2014,59.39
20043,2014,65.80
20043,08/2014,65.90
20045,2014,25.16
20045,08/2014,25.45
20047,2014,66.55
20047,08/2014,66.26
20049,2014,56.80
20049,08/2014,57.17
20051,2014,53.25
20051,08/2014,53.34
20053,2014,54.86
20053,08/2014,54.96
20055,2014,61.05
20055,08/2014,61.23
20057,2014,61.82
20057,08/2014,61.95
20059,2014,52.93
20059,08/2014,53.11
20061,2014,51.19
20061,08/2014,51.34
20063,2014,71.49
20063,08/2014,71.31
20065,2014,63.78
20065,08/2014,63.82
20067,2014,65.11
20067,08/2014,65.42
20069,2014,67.91
20069,08/2014,68.21
20071,2014,68.39
20071,08/2014,68.28
20073,2014,61.02
20073,08/2014,60.80
20075,2014,64.98
20075,08/2014,64.78
20077,2014,61.61
20077,08/2014,61.50
20079,2014,50.03
20079,08/2014,50.11
20081,2014,73.57
20081,08/2014,73.44
20083,2014,74.56
20083,08/2014,74.70
20085,2014,47.92
20085,08/2014,47.76
20087,2014,46.79
20087,08/2014,46.85
20089,2014,66.70
20089,08/2014,66.79
20091,2014,49.18
20091,08/2014,49.31
20093,2014,71.31
20093,08/2014,71.11
20095,2014,60.07
20095,08/2014,60.08
20097,2014,67.41
20097,08/2014,67.46
20099,2014,52.57
20099,08/2014,52.52
20101,2014,66.80
20101,08/2014,66.98
20103,2014,51.16
20103,08/2014,51.24
20105,2014,62.51
20105,08/2014,62.78
20107,2014,64.10
20107,08/2014,64.23
20109,2014,72.74
20109,08/2014,72.85
20111,2014,39.15
20111,08/2014,39.40
20113,2014,54.75
20113,08/2014,54.69
20115,2014,57.79
20115,08/2014,57.87
20117,2014,53.48
20117,08/2014,53.38
20119,2014,69.51
20119,08/2014,69.31
20121,2014,58.01
20121,08/2014,58.04
20123,2014,62.89
20123,08/2014,62.93
20125,2014,63.07
20125,08/2014,63.17
20127,2014,47.35
20127,08/2014,47.23
20129,2014,65.89
20129,08/2014,65.94
20131,2014,62.24
20131,08/2014,62.17
20133,2014,54.35
20133,08/2014,54.43
20135,2014,74.58
20135,08/2014,74.57
20137,2014,66.67
20137,08/2014,66.70
20139,2014,49.47
20139,08/2014,49.48
20141,2014,63.60
20141,08/2014,63.25
20143,2014,63.88
20143,08/2014,63.87
20145,2014,52.49
20145,08/2014,52.62
20147,2014,69.45
20147,08/2014,69.53
20149,2014,61.65
20149,08/2014,61.72
20151,2014,54.57
20151,08/2014,54.55
20153,2014,75.30
20153,08/2014,74.96
20155,2014,51.25
20155,08/2014,51.27
20157,2014,63.99
20157,08/2014,63.93
20159,2014,59.42
20159,08/2014,59.30
20161,2014,43.79
20161,08/2014,44.06
20163,2014,69.82
20163,08/2014,69.86
20165,2014,61.11
20165,08/2014,61.39
20167,2014,61.23
20167,08/2014,61.34
20169,2014,48.45
20169,08/2014,47.65
20171,2014,73.55
20171,08/2014,73.82
20173,2014,48.94
20173,08/2014,49.14
20175,2014,67.53
20175,08/2014,67.66
20177,2014,38.14
20177,08/2014,38.30
20179,2014,73.07
20179,08/2014,73.01
20181,2014,72.22
20181,08/2014,72.05
20183,2014,65.68
20183,08/2014,65.73
20185,2014,62.34
20185,08/2014,62.28
20187,2014,73.48
20187,08/2014,72.78
20189,2014,66.67
20189,08/2014,66.59
20191,2014,51.89
20191,08/2014,52.00
20193,2014,64.46
20193,08/2014,64.59
20195,2014,64.15
20195,08/2014,63.93
20197,2014,50.28
20197,08/2014,50.32
20199,2014,80.95
20199,08/2014,80.62
20201,2014,67.53
20201,08/2014,67.57
20203,2014,78.11
20203,08/2014,78.11
20205,2014,65.12
20205,08/2014,65.13
20207,2014,56.86
20207,08/2014,56.82
20209,2014,30.59
20209,08/2014,30.72
23,2014,48.18
23,08/2014,43.33
23001,2014,56.59
23001,08/2014,0.00
23003,2014,47.56
23003,08/2014,0.00
23005,2014,39.67
23005,08/2014,0.00
23007,2014,53.21
23007,08/2014,0.00
23009,2014,45.70
23009,08/2014,0.00
23011,2014,49.97
23011,08/2014,0.00
23013,2014,44.60
23013,08/2014,0.00
23015,2014,50.48
23015,08/2014,0.00
23017,2014,56.45
23017,08/2014,0.00
23019,2014,51.77
23019,08/2014,0.00
23021,2014,57.90
23021,08/2014,0.00
23023,2014,47.16
23023,08/2014,0.00
23025,2014,54.92
23025,08/2014,0.00
23027,2014,47.97
23027,08/2014,0.00
23029,2014,52.78
23029,08/2014,0.00
23031,2014,48.74
23031,08/2014,0.00
23099,2014,30.49
24,2014,51.03
24,08/2014,46.82
24001,2014,75.25
24001,08/2014,75.71
24003,2014,66.10
24003,08/2014,66.63
24005,2014,59.03
24005,08/2014,59.30
24009,2014,69.11
24009,08/2014,69.30
24011,2014,77.58
24011,08/2014,77.81
24013,2014,82.20
24013,08/2014,82.41
24015,2014,77.33
24015,08/2014,77.50
24017,2014,46.91
24017,08/2014,46.99
24019,2014,68.26
24019,08/2014,70.02
24021,2014,63.34
24021,08/2014,63.54
24023,2014,79.71
24023,08/2014,79.92
24025,2014,76.52
24025,08/2014,76.65
24027,2014,51.54
24027,08/2014,51.74
24029,2014,64.58
24029,08/2014,64.64
24031,2014,36.75
24031,08/2014,36.89
24033,2014,14.86
24033,08/2014,14.76
24035,2014,79.46
24035,08/2014,79.67
24037,2014,72.72
24037,08/2014,73.17
24039,2014,66.98
24039,08/2014,67.94
24041,2014,69.72
24041,08/2014,69.74
24043,2014,73.33
24043,08/2014,73.72
24045,2014,64.30
24045,08/2014,64.81
24047,2014,69.35
24047,08/2014,69.39
24510,2014,21.92
24510,08/2014,22.15
25,2014,48.40
25,08/2014,46.59
25001,2014,53.44
25001,08/2014,53.34
25003,2014,28.31
25003,08/2014,28.32
25005,2014,49.70
25005,08/2014,49.74
25007,2014,34.14
25007,08/2014,34.25
25009,2014,52.97
25009,08/2014,53.01
25011,2014,33.55
25011,08/2014,33.59
25013,2014,48.13
25013,08/2014,48.21
25015,2014,34.77
25015,08/2014,34.91
25017,2014,45.42
25017,08/2014,45.55
25019,2014,46.66
25019,08/2014,46.67
25021,2014,52.97
25021,08/2014,53.01
25023,2014,57.21
25023,08/2014,57.23
25025,2014,31.81
25025,08/2014,31.87
25027,2014,56.58
25027,08/2014,56.64
26,2014,50.92
26,08/2014,46.86
26001,2014,56.63
26001,08/2014,56.63
26003,2014,46.30
26003,08/2014,46.34
26005,2014,65.72
26005,08/2014,65.73
26007,2014,50.00
26007,08/2014,50.00
26009,2014,61.78
26009,08/2014,61.78
26011,2014,50.35
26011,08/2014,50.36
26013,2014,47.45
26013,08/2014,47.45
26015,2014,63.92
26015,08/2014,63.92
26017,2014,46.85
26017,08/2014,46.78
26019,2014,52.90
26019,08/2014,52.90
26021,2014,55.60
26021,08/2014,55.60
26023,2014,62.44
26023,08/2014,62.43
26025,2014,53.80
26025,08/2014,53.80
26027,2014,56.03
26027,08/2014,56.04
26029,2014,59.29
26029,08/2014,59.29
26031,2014,55.19
26031,08/2014,55.19
26033,2014,50.46
26033,08/2014,50.46
26035,2014,50.32
26035,08/2014,50.38
26037,2014,54.76
26037,08/2014,54.76
26039,2014,55.82
26039,08/2014,55.82
26041,2014,52.71
26041,08/2014,52.71
26043,2014,58.61
26043,08/2014,58.74
26045,2014,48.80
26045,08/2014,49.01
26047,2014,61.93
26047,08/2014,61.93
26049,2014,37.16
26049,08/2014,37.15
26051,2014,53.21
26051,08/2014,53.21
26053,2014,45.68
26053,08/2014,45.68
26055,2014,58.33
26055,08/2014,58.33
26057,2014,51.83
26057,08/2014,51.83
26059,2014,62.41
26059,08/2014,62.41
26061,2014,53.87
26061,08/2014,53.88
26063,2014,60.38
26063,08/2014,60.36
26065,2014,40.67
26065,08/2014,40.65
26067,2014,57.88
26067,08/2014,57.88
26069,2014,53.88
26069,08/2014,53.90
26071,2014,53.56
26071,08/2014,53.56
26073,2014,48.86
26073,08/2014,48.87
26075,2014,55.53
26075,08/2014,55.47
26077,2014,51.02
26077,08/2014,51.02
26079,2014,57.60
26079,08/2014,57.62
26081,2014,62.09
26081,08/2014,62.09
26083,2014,57.36
26083,08/2014,57.36
26085,2014,49.57
26085,08/2014,49.57
26087,2014,57.46
26087,08/2014,57.46
26089,2014,56.08
26089,08/2014,56.08
26091,2014,53.57
26091,08/2014,53.57
26093,2014,67.28
26093,08/2014,67.28
26095,2014,54.68
26095,08/2014,54.68
26097,2014,53.54
26097,08/2014,53.25
26099,2014,53.88
26099,08/2014,53.88
26101,2014,47.13
26101,08/2014,47.12
26103,2014,41.63
26103,08/2014,41.62
26105,2014,54.21
26105,08/2014,54.21
26107,2014,55.49
26107,08/2014,55.49
26109,2014,55.92
26109,08/2014,55.92
26111,2014,60.87
26111,08/2014,60.91
26113,2014,65.70
26113,08/2014,65.70
26115,2014,51.64
26115,08/2014,51.65
26117,2014,57.45
26117,08/2014,57.47
26119,2014,54.01
26119,08/2014,54.01
26121,2014,46.62
26121,08/2014,46.63
26123,2014,61.81
26123,08/2014,61.81
26125,2014,55.49
26125,08/2014,55.50
26127,2014,60.35
26127,08/2014,60.35
26129,2014,51.87
26129,08/2014,51.86
26131,2014,51.08
26131,08/2014,51.08
26133,2014,59.92
26133,08/2014,59.92
26135,2014,53.92
26135,08/2014,53.92
26137,2014,59.51
26137,08/2014,59.94
26139,2014,73.58
26139,08/2014,73.58
26141,2014,52.11
26141,08/2014,52.11
26143,2014,52.81
26143,08/2014,52.81
26145,2014,45.08
26145,08/2014,45.07
26147,2014,55.38
26147,08/2014,55.43
26149,2014,61.21
26149,08/2014,61.22
26151,2014,63.17
26151,08/2014,63.17
26153,2014,52.16
26153,08/2014,52.16
26155,2014,50.51
26155,08/2014,50.51
26157,2014,54.76
26157,08/2014,54.91
26159,2014,55.38
26159,08/2014,55.38
26161,2014,41.68
26161,08/2014,41.68
26163,2014,34.85
26163,08/2014,34.85
26165,2014,58.44
26165,08/2014,58.44
27,2014,44.51
27,08/2014,50.07
27001,2014,45.89
27001,08/2014,45.89
27003,2014,50.34
27003,08/2014,50.34
27005,2014,54.60
27005,08/2014,54.60
27007,2014,42.43
27007,08/2014,42.43
27009,2014,53.35
27009,08/2014,53.35
27011,2014,44.03
27011,08/2014,44.05
27013,2014,42.39
27013,08/2014,42.39
27015,2014,53.62
27015,08/2014,53.62
27017,2014,34.54
27017,08/2014,34.54
27019,2014,59.33
27019,08/2014,59.33
27021,2014,52.57
27021,08/2014,52.57
27023,2014,45.47
27023,08/2014,45.47
27025,2014,52.75
27025,08/2014,52.75
27027,2014,40.07
27027,08/2014,40.07
27029,2014,53.68
27029,08/2014,53.68
27031,2014,31.71
27031,08/2014,31.74
27033,2014,51.89
27033,08/2014,51.89
27035,2014,52.24
27035,08/2014,52.24
27037,2014,47.79
27037,08/2014,47.80
27039,2014,54.91
27039,08/2014,55.12
27041,2014,55.41
27041,08/2014,55.41
27043,2014,51.62
27043,08/2014,51.62
27045,2014,48.92
27045,08/2014,48.92
27047,2014,43.71
27047,08/2014,43.71
27049,2014,51.20
27049,08/2014,51.20
27051,2014,43.71
27051,08/2014,43.71
27053,2014,35.86
27053,08/2014,35.86
27055,2014,46.23
27055,08/2014,46.23
27057,2014,52.74
27057,08/2014,52.76
27059,2014,54.26
27059,08/2014,54.26
27061,2014,39.48
27061,08/2014,39.48
27063,2014,52.92
27063,08/2014,52.90
27065,2014,49.34
27065,08/2014,49.34
27067,2014,50.01
27067,08/2014,50.01
27069,2014,39.63
27069,08/2014,39.69
27071,2014,35.92
27071,08/2014,35.91
27073,2014,44.28
27073,08/2014,44.26
27075,2014,34.99
27075,08/2014,34.99
27077,2014,52.20
27077,08/2014,52.20
27079,2014,49.76
27079,08/2014,49.76
27081,2014,46.85
27081,08/2014,46.83
27083,2014,52.72
27083,08/2014,52.72
27085,2014,56.59
27085,08/2014,56.59
27087,2014,36.92
27087,08/2014,36.92
27089,2014,46.62
27089,08/2014,46.63
27091,2014,56.94
27091,08/2014,56.94
27093,2014,52.67
27093,08/2014,52.67
27095,2014,50.34
27095,08/2014,50.34
27097,2014,55.09
27097,08/2014,55.09
27099,2014,42.95
27099,08/2014,42.95
27101,2014,49.84
27101,08/2014,49.84
27103,2014,41.86
27103,08/2014,41.86
27105,2014,50.37
27105,08/2014,50.37
27107,2014,33.85
27107,08/2014,33.85
27109,2014,49.57
27109,08/2014,49.57
27111,2014,56.71
27111,08/2014,56.70
27113,2014,45.70
27113,08/2014,45.70
27115,2014,45.86
27115,08/2014,45.86
27117,2014,58.43
27117,08/2014,58.43
27119,2014,48.64
27119,08/2014,48.64
27121,2014,46.62
27121,08/2014,46.62
27123,2014,31.79
27123,08/2014,31.79
27125,2014,42.86
27125,08/2014,42.86
27127,2014,56.90
27127,08/2014,56.90
27129,2014,49.12
27129,08/2014,49.12
27131,2014,42.30
27131,08/2014,42.30
27133,2014,57.58
27133,08/2014,57.58
27135,2014,58.36
27135,08/2014,58.38
27137,2014,32.50
27137,08/2014,32.49
27139,2014,56.75
27139,08/2014,56.75
27141,2014,58.58
27141,08/2014,58.59
27143,2014,54.55
27143,08/2014,54.55
27145,2014,52.44
27145,08/2014,52.44
27147,2014,52.44
27147,08/2014,52.46
27149,2014,46.43
27149,08/2014,46.46
27151,2014,40.55
27151,08/2014,40.57
27153,2014,53.49
27153,08/2014,53.49
27155,2014,40.57
27155,08/2014,40.59
27157,2014,50.57
27157,08/2014,50.57
27159,2014,57.50
27159,08/2014,57.56
27161,2014,49.18
27161,08/2014,49.18
27163,2014,49.05
27163,08/2014,49.06
27165,2014,45.71
27165,08/2014,45.71
27167,2014,51.82
27167,08/2014,51.82
27169,2014,44.07
27169,08/2014,44.07
27171,2014,58.68
27171,08/2014,58.68
27173,2014,47.95
27173,08/2014,47.95
31,2014,57.15
31,08/2014,38.92
31001,2014,59.05
31001,08/2014,59.21
31003,2014,64.41
31003,08/2014,64.38
31005,2014,79.01
31005,08/2014,79.01
31007,2014,82.88
31007,08/2014,82.88
31009,2014,78.11
31009,08/2014,78.11
31011,2014,61.81
31011,08/2014,61.87
31013,2014,67.10
31013,08/2014,67.17
31015,2014,64.18
31015,08/2014,64.23
31017,2014,68.44
31017,08/2014,68.60
31019,2014,64.73
31019,08/2014,64.89
31021,2014,45.65
31021,08/2014,45.72
31023,2014,58.43
31023,08/2014,58.43
31025,2014,59.39
31025,08/2014,59.48
31027,2014,67.79
31027,08/2014,67.79
31029,2014,73.99
31029,08/2014,74.15
31031,2014,78.54
31031,08/2014,78.68
31033,2014,74.93
31033,08/2014,74.96
31035,2014,62.76
31035,08/2014,62.67
31037,2014,56.85
31037,08/2014,56.86
31039,2014,61.32
31039,08/2014,61.32
31041,2014,65.40
31041,08/2014,65.50
31043,2014,57.03
31043,08/2014,57.12
31045,2014,69.92
31045,08/2014,70.01
31047,2014,65.99
31047,08/2014,66.07
31049,2014,79.74
31049,08/2014,79.74
31051,2014,63.63
31051,08/2014,63.66
31053,2014,55.23
31053,08/2014,55.29
31055,2014,51.24
31055,08/2014,51.60
31057,2014,76.40
31057,08/2014,76.40
31059,2014,57.88
31059,08/2014,57.81
31061,2014,62.40
31061,08/2014,62.38
31063,2014,68.98
31063,08/2014,68.99
31065,2014,65.95
31065,08/2014,66.04
31067,2014,51.88
31067,08/2014,51.87
31069,2014,78.55
31069,08/2014,78.55
31071,2014,68.98
31071,08/2014,68.98
31073,2014,69.04
31073,08/2014,69.19
31075,2014,80.60
31075,08/2014,80.52
31077,2014,53.82
31077,08/2014,53.88
31079,2014,55.61
31079,08/2014,55.65
31081,2014,65.78
31081,08/2014,65.77
31083,2014,66.29
31083,08/2014,66.49
31085,2014,76.48
31085,08/2014,76.65
31087,2014,67.65
31087,08/2014,67.69
31089,2014,66.00
31089,08/2014,66.01
31091,2014,76.49
31091,08/2014,76.49
31093,2014,54.42
31093,08/2014,54.55
31095,2014,55.84
31095,08/2014,55.96
31097,2014,52.52
31097,08/2014,52.71
31099,2014,66.10
31099,08/2014,66.09
31101,2014,76.59
31101,08/2014,76.75
31103,2014,72.18
31103,08/2014,72.18
31105,2014,75.02
31105,08/2014,75.12
31107,2014,64.55
31107,08/2014,64.55
31109,2014,47.88
31109,08/2014,48.12
31111,2014,64.49
31111,08/2014,64.53
31113,2014,77.71
31113,08/2014,77.71
31115,2014,62.93
31115,08/2014,62.93
31117,2014,73.86
31117,08/2014,73.86
31119,2014,67.65
31119,08/2014,67.82
31121,2014,62.54
31121,08/2014,62.59
31123,2014,76.63
31123,08/2014,76.70
31125,2014,52.56
31125,08/2014,52.61
31127,2014,58.66
31127,08/2014,58.38
31129,2014,56.91
31129,08/2014,57.06
31131,2014,59.97
31131,08/2014,60.01
31133,2014,61.94
31133,08/2014,62.09
31135,2014,73.39
31135,08/2014,73.39
31137,2014,69.16
31137,08/2014,69.30
31139,2014,72.49
31139,08/2014,72.49
31141,2014,66.17
31141,08/2014,66.26
31143,2014,67.93
31143,08/2014,67.94
31145,2014,70.79
31145,08/2014,70.94
31147,2014,58.42
31147,08/2014,58.32
31149,2014,67.10
31149,08/2014,67.42
31151,2014,44.39
31151,08/2014,44.46
31153,2014,60.19
31153,08/2014,60.27
31155,2014,60.08
31155,08/2014,60.14
31157,2014,68.86
31157,08/2014,68.88
31159,2014,58.96
31159,08/2014,58.98
31161,2014,80.56
31161,08/2014,80.68
31163,2014,48.04
31163,08/2014,48.21
31165,2014,83.93
31165,08/2014,83.88
31167,2014,68.38
31167,08/2014,68.54
31169,2014,59.08
31169,08/2014,59.14
31171,2014,78.06
31171,08/2014,78.06
31173,2014,43.23
31173,08/2014,43.36
31175,2014,62.02
31175,08/2014,62.18
31177,2014,63.35
31177,08/2014,63.36
31179,2014,64.93
31179,08/2014,64.95
31181,2014,59.25
31181,08/2014,59.25
31183,2014,61.74
31183,08/2014,61.56
31185,2014,68.17
31185,08/2014,68.38
32,2014,70.58
32,08/2014,23.88
32001,2014,85.26
32001,08/2014,85.26
32003,2014,66.17
32003,08/2014,66.17
32005,2014,82.71
32005,08/2014,82.71
32007,2014,78.80
32007,08/2014,78.80
32009,2014,76.90
32009,08/2014,76.90
32011,2014,76.14
32011,08/2014,76.14
32013,2014,83.54
32013,08/2014,83.54
32015,2014,83.66
32015,08/2014,83.66
32017,2014,82.22
32017,08/2014,82.22
32019,2014,82.22
32019,08/2014,82.22
32021,2014,78.38
32021,08/2014,78.38
32023,2014,74.75
32023,08/2014,74.75
32027,2014,78.92
32027,08/2014,78.92
32029,2014,77.11
32029,08/2014,77.11
32031,2014,75.92
32031,08/2014,75.92
32033,2014,70.79
32033,08/2014,70.79
32510,2014,77.38
32510,08/2014,77.38
33,2014,47.43
33,08/2014,52.47
33001,2014,53.15
33001,08/2014,53.15
33003,2014,49.88
33003,08/2014,49.88
33005,2014,39.12
33005,08/2014,39.11
33007,2014,39.18
33007,08/2014,39.18
33009,2014,38.92
33009,08/2014,38.91
33011,2014,50.79
33011,08/2014,50.83
33013,2014,43.10
33013,08/2014,43.09
33015,2014,51.11
33015,08/2014,50.69
33017,2014,42.76
33017,08/2014,42.76
33019,2014,44.27
33019,08/2014,44.27
35,2014,57.22
35,08/2014,42.66
35001,2014,54.98
35001,08/2014,54.88
35003,2014,82.39
35003,08/2014,82.38
35005,2014,77.62
35005,08/2014,77.79
35006,2014,58.00
35006,08/2014,58.02
35007,2014,65.91
35007,08/2014,66.05
35009,2014,70.67
35009,08/2014,70.70
35011,2014,77.07
35011,08/2014,77.07
35013,2014,53.61
35013,08/2014,53.69
35015,2014,77.80
35015,08/2014,77.80
35017,2014,54.43
35017,08/2014,54.46
35019,2014,58.96
35019,08/2014,59.01
35021,2014,67.24
35021,08/2014,67.64
35023,2014,67.73
35023,08/2014,67.67
35025,2014,77.80
35025,08/2014,77.81
35027,2014,79.26
35027,08/2014,79.24
35028,2014,60.41
35028,08/2014,60.47
35029,2014,65.35
35029,08/2014,65.29
35031,2014,50.24
35031,08/2014,50.30
35033,2014,45.48
35033,08/2014,45.48
35035,2014,76.71
35035,08/2014,76.78
35037,2014,67.96
35037,08/2014,67.96
35039,2014,44.28
35039,08/2014,44.19
35041,2014,66.97
35041,08/2014,66.90
35043,2014,61.89
35043,08/2014,61.99
35045,2014,74.97
35045,08/2014,74.98
35047,2014,40.58
35047,08/2014,40.58
35049,2014,32.47
35049,08/2014,32.70
35051,2014,72.72
35051,08/2014,72.72
35053,2014,57.41
35053,08/2014,57.47
35055,2014,34.73
35055,08/2014,34.80
35057,2014,65.57
