,2016,0.00
22003,2016,0.38
22005,2016,0.44
22007,2016,0.40
22009,2016,0.58
22011,2016,0.58
22013,2016,1.20
22015,2016,0.51
22017,2016,1.07
22019,2016,0.49
22021,2016,0.87
22023,2016,0.64
22025,2016,1.42
22027,2016,1.01
22029,2016,1.79
22031,2016,0.63
22033,2016,0.76
22035,2016,1.17
22037,2016,0.62
22039,2016,0.32
22041,2016,1.34
22043,2016,1.03
22045,2016,0.58
22047,2016,1.12
22049,2016,1.15
22051,2016,0.74
22053,2016,0.82
22055,2016,0.57
22057,2016,0.48
22059,2016,1.22
22061,2016,0.84
22063,2016,0.42
22065,2016,0.82
22067,2016,1.48
22069,2016,1.23
22071,2016,1.19
22073,2016,1.23
22075,2016,0.30
22077,2016,0.47
22079,2016,0.62
22081,2016,0.33
22083,2016,0.45
22085,2016,0.53
22087,2016,1.00
22089,2016,0.50
22091,2016,1.78
22093,2016,0.79
22095,2016,0.64
22097,2016,0.63
22099,2016,0.45
22101,2016,0.40
22103,2016,0.57
22105,2016,0.58
22107,2016,2.14
22109,2016,0.61
22111,2016,0.33
22113,2016,0.29
22115,2016,0.73
22117,2016,0.67
22119,2016,0.70
22121,2016,0.77
22123,2016,1.26
22125,2016,0.88
22127,2016,0.86
23,2016,0.17
23001,2016,0.07
23003,2016,0.30
23005,2016,0.16
23007,2016,0.90
23009,2016,0.11
23011,2016,0.07
23013,2016,0.27
23015,2016,0.13
23019,2016,0.13
23023,2016,0.29
23029,2016,0.21
23031,2016,0.31
24001,2016,0.88
24003,2016,0.55
24005,2016,0.47
24009,2016,0.68
24011,2016,0.39
24013,2016,0.47
24015,2016,0.40
24017,2016,0.53
24019,2016,0.37
24021,2016,0.58
24023,2016,0.59
24025,2016,0.42
24027,2016,0.59
24029,2016,0.58
24031,2016,0.90
24033,2016,1.18
24035,2016,0.46
24037,2016,0.74
24039,2016,0.23
24041,2016,0.58
24043,2016,0.88
24045,2016,0.30
24047,2016,0.25
24510,2016,1.00
25,2016,1.03
25001,2016,1.29
25003,2016,1.13
25005,2016,0.75
25007,2016,1.81
25009,2016,1.05
25011,2016,0.88
25013,2016,0.61
25015,2016,0.67
25017,2016,1.05
25019,2016,1.82
25021,2016,1.03
25023,2016,1.18
25025,2016,0.87
25027,2016,1.19
26,2016,0.80
26001,2016,0.61
26003,2016,0.31
26005,2016,0.81
26007,2016,0.56
26009,2016,0.90
26011,2016,0.94
26013,2016,0.47
26015,2016,0.80
26017,2016,0.92
26019,2016,0.73
26021,2016,1.11
26023,2016,0.74
26025,2016,0.96
26027,2016,0.62
26029,2016,0.70
26031,2016,0.73
26033,2016,0.84
26035,2016,0.61
26037,2016,0.97
26039,2016,0.88
26041,2016,0.59
26043,2016,0.50
26045,2016,1.24
26047,2016,0.85
26049,2016,0.75
26051,2016,0.82
26053,2016,0.52
26055,2016,1.10
26057,2016,0.85
26059,2016,0.66
26061,2016,0.54
26063,2016,0.83
26065,2016,1.32
26067,2016,0.95
26069,2016,0.72
26071,2016,0.65
26073,2016,0.57
26075,2016,0.77
26077,2016,1.02
26079,2016,0.63
26081,2016,0.85
26083,2016,0.23
26085,2016,0.76
26087,2016,0.60
26089,2016,1.01
26091,2016,0.64
26093,2016,0.68
26095,2016,1.82
26097,2016,0.40
26099,2016,0.82
26101,2016,0.72
26103,2016,0.79
26105,2016,0.74
26107,2016,1.33
26109,2016,0.77
26111,2016,0.66
26113,2016,0.64
26115,2016,0.53
26117,2016,0.86
26119,2016,0.78
26121,2016,0.89
26123,2016,0.74
26125,2016,0.77
26127,2016,0.89
26129,2016,1.07
26131,2016,0.82
26133,2016,0.64
26135,2016,0.94
26137,2016,0.58
26139,2016,0.83
26141,2016,0.51
26143,2016,1.44
26145,2016,0.66
26147,2016,0.64
26149,2016,0.65
26151,2016,0.85
26153,2016,0.45
26155,2016,0.90
26157,2016,0.76
26159,2016,0.85
26161,2016,0.72
26163,2016,0.76
26165,2016,0.52
27,2016,0.00
28,2016,0.39
28001,2016,0.92
28003,2016,0.19
28005,2016,0.84
28007,2016,0.54
28009,2016,0.53
28011,2016,0.11
28013,2016,0.25
28015,2016,0.24
28017,2016,0.43
28019,2016,0.72
28023,2016,0.13
28025,2016,0.51
28027,2016,0.26
28029,2016,0.56
28031,2016,0.19
28033,2016,0.19
28035,2016,0.43
28037,2016,0.43
28039,2016,0.31
28041,2016,0.55
28043,2016,0.42
28045,2016,0.42
28047,2016,0.42
28049,2016,0.46
28051,2016,0.27
28053,2016,0.66
28055,2016,2.35
28057,2016,0.26
28059,2016,0.44
28061,2016,0.54
28063,2016,0.42
28065,2016,0.15
28067,2016,0.27
28069,2016,0.10
28071,2016,0.27
28073,2016,0.37
28075,2016,0.66
28077,2016,0.67
28079,2016,0.32
28081,2016,0.34
28083,2016,0.30
28085,2016,0.53
28087,2016,0.20
28089,2016,0.37
28091,2016,0.47
28093,2016,0.23
28095,2016,0.46
28097,2016,0.98
28099,2016,0.77
28101,2016,0.52
28103,2016,0.33
28105,2016,0.54
28107,2016,0.36
28109,2016,0.44
28111,2016,0.75
28113,2016,0.52
28115,2016,0.70
28117,2016,0.37
28119,2016,0.25
28121,2016,0.31
28123,2016,0.51
28125,2016,1.20
28127,2016,0.47
28129,2016,0.62
28131,2016,0.49
28133,2016,1.40
28135,2016,0.16
28137,2016,0.19
28139,2016,0.38
28141,2016,0.30
28145,2016,0.38
28147,2016,0.09
28149,2016,0.45
28151,2016,0.23
28153,2016,0.60
28155,2016,0.59
28157,2016,0.75
28159,2016,0.49
28161,2016,1.06
28163,2016,0.42
29,2016,0.36
29001,2016,0.46
29003,2016,0.52
29005,2016,0.36
29007,2016,0.57
29009,2016,0.28
29011,2016,0.45
29013,2016,0.56
29015,2016,0.34
29017,2016,0.37
29019,2016,0.36
29021,2016,0.41
29023,2016,0.25
29025,2016,0.67
29027,2016,0.41
29029,2016,0.28
29031,2016,0.28
29033,2016,0.56
29035,2016,0.34
29037,2016,0.29
29039,2016,0.32
29041,2016,0.21
29043,2016,0.20
29045,2016,0.51
29047,2016,0.36
29049,2016,0.33
29051,2016,0.41
29053,2016,0.45
29055,2016,0.51
29057,2016,0.40
29059,2016,0.27
29061,2016,0.24
29063,2016,0.16
29065,2016,0.43
29067,2016,0.32
29069,2016,0.31
29071,2016,0.45
29073,2016,0.32
