01001,2002,96.00
01001,2003,66.00
01001,2004,81.00
01001,2005,57.00
01001,2006,62.00
01001,2007,66.00
01001,2008,58.00
01001,2009,0.00
01003,2002,381.00
01003,2003,393.00
01003,2004,406.00
01003,2005,390.00
01003,2006,455.00
01003,2007,511.00
01003,2008,629.00
01003,2009,679.00
01005,2002,107.00
01005,2003,114.00
01005,2004,120.00
01005,2005,87.00
01005,2006,96.00
01005,2007,100.00
01005,2008,110.00
01005,2009,103.00
01007,2002,0.00
01007,2003,0.00
01007,2004,0.00
01007,2005,0.00
01007,2006,0.00
01007,2007,0.00
01007,2008,0.00
01007,2009,0.00
01009,2002,65.00
01009,2003,64.00
01009,2004,86.00
01009,2005,79.00
01009,2006,77.00
01009,2007,0.00
01009,2008,0.00
01009,2009,0.00
01011,2002,0.00
01011,2003,0.00
01011,2004,0.00
01011,2005,0.00
01011,2006,0.00
01011,2007,0.00
01011,2008,0.00
01011,2009,0.00
01013,2002,0.00
01013,2003,0.00
01013,2004,0.00
01013,2005,0.00
01013,2006,0.00
01013,2007,0.00
01013,2008,0.00
01013,2009,0.00
01015,2002,271.00
01015,2003,645.00
01015,2004,634.00
01015,2005,615.00
01015,2006,623.00
01015,2007,605.00
01015,2008,492.00
01015,2009,478.00
01017,2002,0.00
01017,2003,0.00
01017,2004,0.00
01017,2005,0.00
01017,2006,0.00
01017,2007,0.00
01017,2008,0.00
01017,2009,87.00
01019,2002,0.00
01019,2003,0.00
01019,2004,0.00
01019,2005,0.00
01019,2006,0.00
01019,2007,0.00
01019,2008,0.00
01019,2009,0.00
01021,2002,0.00
01021,2003,0.00
01021,2004,0.00
01021,2005,0.00
01021,2006,0.00
01021,2007,0.00
01021,2008,0.00
01021,2009,0.00
01023,2002,0.00
01023,2003,0.00
01023,2004,0.00
01023,2005,0.00
01023,2006,0.00
01023,2007,0.00
01023,2008,0.00
01023,2009,0.00
01025,2002,121.00
01025,2003,130.00
01025,2004,128.00
01025,2005,0.00
01025,2006,158.00
01025,2007,151.00
01025,2008,144.00
01025,2009,136.00
01027,2002,24.00
01027,2003,0.00
01027,2004,0.00
01027,2005,50.00
01027,2006,0.00
01027,2007,0.00
01027,2008,0.00
01027,2009,0.00
01029,2002,0.00
01029,2003,0.00
01029,2004,0.00
01029,2005,0.00
01029,2006,0.00
01029,2007,0.00
01029,2008,0.00
01029,2009,0.00
01031,2002,0.00
01031,2003,67.00
01031,2004,0.00
01031,2005,0.00
01031,2006,0.00
01031,2007,107.00
01031,2008,84.00
01031,2009,93.00
01033,2002,66.00
01033,2003,79.00
01033,2004,82.00
01033,2005,71.00
01033,2006,0.00
01033,2007,80.00
01033,2008,80.00
01033,2009,94.00
01035,2002,0.00
01035,2003,0.00
01035,2004,0.00
01035,2005,0.00
01035,2006,0.00
01035,2007,0.00
01035,2008,0.00
01035,2009,0.00
01037,2002,0.00
01037,2003,0.00
01037,2004,0.00
01037,2005,0.00
01037,2006,0.00
01037,2007,0.00
01037,2008,0.00
01037,2009,0.00
01039,2002,0.00
01039,2003,0.00
01039,2004,0.00
01039,2005,0.00
01039,2006,0.00
01039,2007,0.00
01039,2008,0.00
01039,2009,0.00
01041,2002,0.00
01041,2003,0.00
01041,2004,0.00
01041,2005,0.00
01041,2006,0.00
01041,2007,0.00
01041,2008,0.00
01041,2009,0.00
01043,2002,0.00
01043,2003,0.00
01043,2004,0.00
01043,2005,0.00
01043,2006,0.00
01043,2007,56.00
01043,2008,88.00
01043,2009,88.00
01045,2002,676.00
01045,2003,720.00
01045,2004,659.00
01045,2005,0.00
01045,2006,0.00
01045,2007,610.00
01045,2008,0.00
01045,2009,0.00
01047,2002,308.00
01047,2003,454.00
01047,2004,416.00
01047,2005,312.00
01047,2006,307.00
01047,2007,407.00
01047,2008,356.00
01047,2009,372.00
01049,2002,56.00
01049,2003,54.00
01049,2004,59.00
01049,2005,59.00
01049,2006,53.00
01049,2007,65.00
01049,2008,71.00
01049,2009,82.00
01051,2002,38.00
01051,2003,80.00
01051,2004,89.00
01051,2005,0.00
01051,2006,201.00
01051,2007,270.00
01051,2008,301.00
01051,2009,319.00
01053,2002,0.00
01053,2003,0.00
01053,2004,0.00
01053,2005,0.00
01053,2006,0.00
01053,2007,65.00
01053,2008,0.00
01053,2009,0.00
01055,2002,479.00
01055,2003,466.00
01055,2004,445.00
01055,2005,271.00
01055,2006,270.00
01055,2007,305.00
01055,2008,231.00
01055,2009,219.00
01057,2002,0.00
01057,2003,0.00
01057,2004,0.00
01057,2005,0.00
01057,2006,0.00
01057,2007,0.00
01057,2008,0.00
01057,2009,0.00
01059,2002,0.00
01059,2003,0.00
01059,2004,0.00
01059,2005,0.00
01059,2006,0.00
01059,2007,0.00
01059,2008,0.00
01059,2009,0.00
01061,2002,0.00
01061,2003,0.00
01061,2004,0.00
01061,2005,0.00
01061,2006,0.00
01061,2007,0.00
01061,2008,0.00
01061,2009,0.00
01063,2002,0.00
01063,2003,0.00
01063,2004,0.00
01063,2005,0.00
01063,2006,0.00
01063,2007,0.00
01063,2008,0.00
01063,2009,0.00
01065,2002,0.00
01065,2003,0.00
01065,2004,0.00
01065,2005,0.00
01065,2006,0.00
01065,2007,0.00
01065,2008,0.00
01065,2009,0.00
01067,2002,0.00
01067,2003,0.00
01067,2004,0.00
01067,2005,0.00
01067,2006,0.00
01067,2007,0.00
01067,2008,0.00
01067,2009,0.00
01069,2002,392.00
01069,2003,399.00
01069,2004,410.00
01069,2005,0.00
01069,2006,0.00
01069,2007,370.00
01069,2008,428.00
01069,2009,427.00
01071,2002,0.00
01071,2003,0.00
01071,2004,0.00
01071,2005,0.00
01071,2006,0.00
01071,2007,0.00
01071,2008,0.00
01071,2009,0.00
01073,2002,5456.00
01073,2003,5389.00
01073,2004,5920.00
01073,2005,5831.00
01073,2006,6423.00
01073,2007,5969.00
01073,2008,6001.00
01073,2009,6374.00
01075,2002,0.00
01075,2003,0.00
01075,2004,0.00
01075,2005,0.00
01075,2006,0.00
01075,2007,0.00
01075,2008,0.00
01075,2009,0.00
01077,2002,405.00
01077,2003,400.00
01077,2004,311.00
01077,2005,460.00
01077,2006,463.00
01077,2007,447.00
01077,2008,427.00
01077,2009,392.00
01079,2002,0.00
01079,2003,0.00
01079,2004,0.00
01079,2005,0.00
01079,2006,0.00
01079,2007,0.00
01079,2008,0.00
01079,2009,21.00
01081,2002,117.00
01081,2003,133.00
01081,2004,159.00
01081,2005,183.00
01081,2006,184.00
01081,2007,234.00
01081,2008,216.00
01081,2009,203.00
01083,2002,0.00
01083,2003,0.00
01083,2004,0.00
01083,2005,0.00
01083,2006,0.00
01083,2007,0.00
01083,2008,0.00
01083,2009,0.00
01085,2002,0.00
01085,2003,0.00
01085,2004,0.00
01085,2005,0.00
01085,2006,0.00
01085,2007,0.00
01085,2008,0.00
01085,2009,0.00
01087,2002,0.00
01087,2003,0.00
01087,2004,0.00
01087,2005,0.00
01087,2006,0.00
01087,2007,0.00
01087,2008,0.00
01087,2009,0.00
01089,2002,1368.00
01089,2003,1147.00
01089,2004,1856.00
01089,2005,2197.00
01089,2006,2212.00
01089,2007,2179.00
01089,2008,2526.00
01089,2009,2249.00
01091,2002,84.00
01091,2003,87.00
01091,2004,90.00
01091,2005,80.00
01091,2006,0.00
01091,2007,70.00
01091,2008,0.00
01091,2009,0.00
01093,2002,0.00
01093,2003,0.00
01093,2004,0.00
01093,2005,0.00
01093,2006,0.00
01093,2007,0.00
01093,2008,0.00
01093,2009,0.00
01095,2002,51.00
01095,2003,40.00
01095,2004,61.00
01095,2005,61.00
01095,2006,65.00
01095,2007,95.00
01095,2008,0.00
01095,2009,0.00
01097,2002,2528.00
01097,2003,2390.00
01097,2004,6466.00
01097,2005,6549.00
01097,2006,7026.00
01097,2007,0.00
01097,2008,0.00
01097,2009,0.00
01099,2002,0.00
01099,2003,0.00
01099,2004,0.00
01099,2005,0.00
01099,2006,0.00
01099,2007,0.00
01099,2008,0.00
01099,2009,0.00
01101,2002,2069.00
01101,2003,2129.00
01101,2004,2039.00
01101,2005,2020.00
01101,2006,2052.00
01101,2007,2142.00
01101,2008,1951.00
01101,2009,2104.00
01103,2002,105.00
01103,2003,157.00
01103,2004,156.00
01103,2005,0.00
01103,2006,128.00
01103,2007,0.00
01103,2008,0.00
01103,2009,0.00
01105,2002,267.00
01105,2003,296.00
01105,2004,262.00
01105,2005,340.00
01105,2006,220.00
01105,2007,0.00
01105,2008,0.00
01105,2009,0.00
01107,2002,0.00
01107,2003,0.00
01107,2004,0.00
01107,2005,0.00
01107,2006,0.00
01107,2007,0.00
01107,2008,0.00
01107,2009,0.00
01109,2002,55.00
01109,2003,0.00
01109,2004,60.00
01109,2005,53.00
01109,2006,0.00
01109,2007,0.00
01109,2008,0.00
01109,2009,0.00
01111,2002,37.00
01111,2003,17.00
01111,2004,0.00
01111,2005,0.00
01111,2006,0.00
01111,2007,0.00
01111,2008,0.00
01111,2009,0.00
01113,2002,115.00
01113,2003,121.00
01113,2004,114.00
01113,2005,97.00
01113,2006,100.00
01113,2007,116.00
01113,2008,119.00
01113,2009,100.00
01115,2002,0.00
01115,2003,0.00
01115,2004,0.00
01115,2005,0.00
01115,2006,0.00
01115,2007,0.00
01115,2008,0.00
01115,2009,0.00
01117,2002,617.00
01117,2003,854.00
01117,2004,848.00
01117,2005,659.00
01117,2006,649.00
01117,2007,874.00
01117,2008,1193.00
01117,2009,1552.00
01119,2002,142.00
01119,2003,51.00
01119,2004,58.00
01119,2005,57.00
01119,2006,0.00
01119,2007,0.00
01119,2008,0.00
01119,2009,0.00
01121,2002,0.00
01121,2003,327.00
01121,2004,346.00
01121,2005,244.00
01121,2006,229.00
01121,2007,254.00
01121,2008,283.00
01121,2009,0.00
01123,2002,0.00
01123,2003,0.00
01123,2004,0.00
01123,2005,0.00
01123,2006,0.00
01123,2007,0.00
01123,2008,0.00
01123,2009,0.00
01125,2002,807.00
01125,2003,848.00
01125,2004,763.00
01125,2005,754.00
01125,2006,806.00
01125,2007,750.00
01125,2008,800.00
01125,2009,838.00
01127,2002,0.00
01127,2003,0.00
01127,2004,0.00
01127,2005,0.00
01127,2006,0.00
01127,2007,0.00
01127,2008,0.00
01127,2009,0.00
01129,2002,0.00
01129,2003,0.00
01129,2004,0.00
01129,2005,0.00
01129,2006,0.00
01129,2007,0.00
01129,2008,0.00
01129,2009,0.00
01131,2002,0.00
01131,2003,0.00
01131,2004,0.00
01131,2005,0.00
01131,2006,0.00
01131,2007,0.00
01131,2008,0.00
01131,2009,0.00
01133,2002,0.00
01133,2003,0.00
01133,2004,0.00
01133,2005,0.00
01133,2006,0.00
01133,2007,0.00
01133,2008,0.00
01133,2009,0.00
02013,2002,0.00
02013,2003,0.00
02013,2004,0.00
02013,2005,0.00
02013,2006,0.00
02013,2007,0.00
02013,2008,0.00
02013,2009,0.00
02016,2002,0.00
02016,2003,0.00
02016,2004,0.00
02016,2005,0.00
02016,2006,0.00
02016,2007,0.00
02016,2008,0.00
02016,2009,0.00
02020,2002,1538.00
02020,2003,1598.00
02020,2004,1644.00
02020,2005,1459.00
02020,2006,1331.00
02020,2007,1470.00
02020,2008,1579.00
02020,2009,1574.00
02050,2002,0.00
02050,2003,0.00
02050,2004,44.00
02050,2005,0.00
02050,2006,62.00
02050,2007,0.00
02050,2008,0.00
02050,2009,0.00
02060,2002,0.00
02060,2003,0.00
02060,2004,0.00
02060,2005,0.00
02060,2006,0.00
02060,2007,0.00
02060,2008,0.00
02060,2009,0.00
02068,2002,0.00
02068,2003,0.00
02068,2004,0.00
02068,2005,0.00
02068,2006,0.00
02068,2007,0.00
02068,2008,0.00
02068,2009,0.00
02070,2002,0.00
02070,2003,0.00
02070,2004,0.00
02070,2005,0.00
02070,2006,0.00
02070,2007,0.00
02070,2008,0.00
02070,2009,0.00
02090,2002,190.00
02090,2003,189.00
02090,2004,222.00
02090,2005,0.00
02090,2006,218.00
02090,2007,212.00
02090,2008,237.00
02090,2009,243.00
02100,2002,0.00
02100,2003,0.00
02100,2004,0.00
02100,2005,0.00
02100,2006,0.00
02100,2007,0.00
02100,2008,0.00
02100,2009,0.00
02110,2002,152.00
02110,2003,170.00
02110,2004,158.00
02110,2005,0.00
02110,2006,0.00
02110,2007,0.00
02110,2008,0.00
02110,2009,0.00
02122,2002,80.00
02122,2003,79.00
02122,2004,99.00
02122,2005,103.00
02122,2006,119.00
02122,2007,120.00
02122,2008,123.00
02122,2009,138.00
02130,2002,29.00
02130,2003,0.00
02130,2004,36.00
02130,2005,0.00
02130,2006,0.00
02130,2007,0.00
02130,2008,0.00
02130,2009,0.00
02150,2002,0.00
02150,2003,0.00
02150,2004,0.00
02150,2005,0.00
02150,2006,31.00
02150,2007,0.00
02150,2008,0.00
02150,2009,0.00
02164,2002,0.00
02164,2003,0.00
02164,2004,0.00
02164,2005,0.00
02164,2006,0.00
02164,2007,0.00
02164,2008,0.00
02164,2009,0.00
02170,2002,93.00
02170,2003,150.00
02170,2004,149.00
02170,2005,163.00
02170,2006,196.00
02170,2007,174.00
02170,2008,199.00
02170,2009,192.00
02180,2002,0.00
02180,2003,0.00
02180,2004,0.00
02180,2005,0.00
02180,2006,0.00
02180,2007,0.00
02180,2008,0.00
02180,2009,0.00
02185,2002,0.00
02185,2003,0.00
02185,2004,0.00
02185,2005,0.00
02185,2006,0.00
02185,2007,0.00
02185,2008,0.00
02185,2009,0.00
02188,2002,0.00
02188,2003,0.00
02188,2004,0.00
02188,2005,0.00
02188,2006,0.00
02188,2007,0.00
02188,2008,0.00
02188,2009,0.00
02220,2002,119.00
02220,2003,132.00
02220,2004,135.00
02220,2005,0.00
02220,2006,0.00
02220,2007,148.00
02220,2008,67.00
02220,2009,46.00
02240,2002,0.00
02240,2003,0.00
02240,2004,0.00
02240,2005,0.00
02240,2006,0.00
02240,2007,0.00
02240,2008,32.00
02240,2009,26.00
02261,2002,0.00
02261,2003,0.00
02261,2004,20.00
02261,2005,0.00
02261,2006,0.00
02261,2007,0.00
02261,2008,0.00
02261,2009,0.00
02270,2002,0.00
02270,2003,0.00
02270,2004,0.00
02270,2005,0.00
02270,2006,0.00
02270,2007,0.00
02270,2008,0.00
02270,2009,0.00
02282,2002,0.00
02282,2003,0.00
02282,2004,0.00
02282,2005,0.00
02282,2006,0.00
02282,2007,0.00
02282,2008,0.00
02282,2009,0.00
02290,2002,0.00
02290,2003,0.00
02290,2004,0.00
02290,2005,0.00
02290,2006,0.00
02290,2007,0.00
02290,2008,0.00
02290,2009,0.00
04001,2002,460.00
04001,2003,417.00
04001,2004,416.00
04001,2005,404.00
04001,2006,357.00
04001,2007,390.00
04001,2008,366.00
04001,2009,437.00
04003,2002,0.00
04003,2003,210.00
04003,2004,0.00
04003,2005,630.00
04003,2006,546.00
04003,2007,481.00
04003,2008,472.00
04003,2009,438.00
04005,2002,519.00
04005,2003,0.00
04005,2004,0.00
04005,2005,634.00
04005,2006,799.00
04005,2007,656.00
04005,2008,495.00
04005,2009,520.00
04007,2002,185.00
04007,2003,0.00
04007,2004,0.00
04007,2005,187.00
04007,2006,161.00
04007,2007,120.00
04007,2008,161.00
04007,2009,163.00
04009,2002,0.00
04009,2003,0.00
04009,2004,0.00
04009,2005,77.00
04009,2006,74.00
04009,2007,70.00
04009,2008,71.00
04009,2009,71.00
04011,2002,0.00
04011,2003,0.00
04011,2004,0.00
04011,2005,0.00
04011,2006,0.00
04011,2007,0.00
04011,2008,0.00
04011,2009,0.00
04012,2002,147.00
04012,2003,59.00
04012,2004,0.00
04012,2005,0.00
04012,2006,0.00
04012,2007,0.00
04012,2008,0.00
04012,2009,0.00
04013,2002,19935.00
04013,2003,21839.00
04013,2004,25237.00
04013,2005,27097.00
04013,2006,32165.00
04013,2007,33321.00
04013,2008,36759.00
04013,2009,37780.00
04015,2002,368.00
04015,2003,288.00
04015,2004,336.00
04015,2005,1102.00
04015,2006,404.00
04015,2007,394.00
04015,2008,473.00
04015,2009,482.00
04017,2002,676.00
04017,2003,581.00
04017,2004,591.00
04017,2005,610.00
04017,2006,529.00
04017,2007,455.00
04017,2008,392.00
04017,2009,511.00
04019,2002,4470.00
04019,2003,4650.00
04019,2004,4903.00
04019,2005,4983.00
04019,2006,5476.00
04019,2007,5528.00
04019,2008,5813.00
04019,2009,6024.00
04021,2002,526.00
04021,2003,521.00
04021,2004,636.00
04021,2005,701.00
04021,2006,784.00
04021,2007,388.00
04021,2008,461.00
04021,2009,482.00
04023,2002,221.00
04023,2003,182.00
04023,2004,181.00
04023,2005,107.00
04023,2006,106.00
04023,2007,0.00
04023,2008,81.00
04023,2009,85.00
04025,2002,1924.00
04025,2003,1684.00
04025,2004,1893.00
04025,2005,1824.00
04025,2006,2142.00
04025,2007,2327.00
04025,2008,2015.00
04025,2009,2245.00
04027,2002,662.00
04027,2003,644.00
04027,2004,765.00
04027,2005,422.00
04027,2006,388.00
04027,2007,426.00
04027,2008,475.00
04027,2009,477.00
05001,2002,0.00
05001,2003,0.00
05001,2004,0.00
05001,2005,0.00
05001,2006,0.00
05001,2007,0.00
05001,2008,41.00
05001,2009,0.00
05003,2002,0.00
05003,2003,0.00
05003,2004,15.00
05003,2005,0.00
05003,2006,0.00
05003,2007,0.00
05003,2008,0.00
05003,2009,0.00
05005,2002,35.00
05005,2003,0.00
05005,2004,0.00
05005,2005,0.00
05005,2006,0.00
05005,2007,0.00
05005,2008,30.00
05005,2009,21.00
05007,2002,1288.00
05007,2003,1373.00
05007,2004,1388.00
05007,2005,1243.00
05007,2006,1293.00
05007,2007,1344.00
05007,2008,1411.00
05007,2009,1533.00
05009,2002,0.00
05009,2003,40.00
05009,2004,0.00
05009,2005,72.00
05009,2006,0.00
05009,2007,31.00
05009,2008,23.00
05009,2009,20.00
05011,2002,0.00
05011,2003,0.00
05011,2004,0.00
05011,2005,0.00
05011,2006,0.00
05011,2007,0.00
05011,2008,0.00
05011,2009,0.00
05013,2002,0.00
05013,2003,0.00
05013,2004,0.00
05013,2005,0.00
05013,2006,0.00
05013,2007,0.00
05013,2008,0.00
05013,2009,0.00
05015,2002,0.00
05015,2003,50.00
05015,2004,50.00
05015,2005,0.00
05015,2006,64.00
05015,2007,0.00
05015,2008,0.00
05015,2009,0.00
05017,2002,0.00
05017,2003,0.00
05017,2004,0.00
05017,2005,0.00
05017,2006,0.00
05017,2007,0.00
05017,2008,0.00
05017,2009,0.00
05019,2002,0.00
05019,2003,0.00
05019,2004,0.00
05019,2005,0.00
05019,2006,0.00
05019,2007,0.00
05019,2008,0.00
05019,2009,0.00
05021,2002,0.00
05021,2003,0.00
05021,2004,0.00
05021,2005,0.00
05021,2006,0.00
05021,2007,0.00
05021,2008,0.00
05021,2009,0.00
05023,2002,0.00
05023,2003,0.00
05023,2004,0.00
05023,2005,0.00
05023,2006,0.00
05023,2007,0.00
05023,2008,0.00
05023,2009,0.00
05025,2002,0.00
05025,2003,0.00
05025,2004,0.00
05025,2005,0.00
05025,2006,0.00
05025,2007,0.00
05025,2008,0.00
05025,2009,0.00
05027,2002,0.00
05027,2003,67.00
05027,2004,66.00
05027,2005,0.00
05027,2006,62.00
05027,2007,0.00
05027,2008,0.00
05027,2009,0.00
05029,2002,214.00
05029,2003,241.00
05029,2004,0.00
05029,2005,259.00
05029,2006,316.00
05029,2007,147.00
05029,2008,157.00
05029,2009,163.00
05031,2002,263.00
05031,2003,171.00
05031,2004,190.00
05031,2005,174.00
05031,2006,0.00
05031,2007,179.00
05031,2008,199.00
05031,2009,194.00
05033,2002,0.00
05033,2003,114.00
05033,2004,113.00
05033,2005,0.00
05033,2006,125.00
05033,2007,0.00
05033,2008,0.00
05033,2009,0.00
05035,2002,108.00
05035,2003,110.00
05035,2004,98.00
05035,2005,0.00
05035,2006,134.00
05035,2007,0.00
05035,2008,0.00
05035,2009,0.00
05037,2002,0.00
05037,2003,0.00
05037,2004,0.00
05037,2005,0.00
05037,2006,0.00
05037,2007,0.00
05037,2008,0.00
05037,2009,0.00
05039,2002,0.00
05039,2003,0.00
05039,2004,0.00
05039,2005,0.00
05039,2006,0.00
05039,2007,0.00
05039,2008,0.00
05039,2009,0.00
05041,2002,0.00
05041,2003,0.00
05041,2004,0.00
05041,2005,0.00
05041,2006,0.00
05041,2007,0.00
05041,2008,0.00
05041,2009,0.00
05043,2002,0.00
05043,2003,29.00
05043,2004,0.00
05043,2005,0.00
05043,2006,0.00
05043,2007,0.00
05043,2008,0.00
05043,2009,0.00
05045,2002,1422.00
05045,2003,1343.00
05045,2004,1318.00
05045,2005,1060.00
05045,2006,1115.00
05045,2007,1268.00
05045,2008,0.00
05045,2009,0.00
05047,2002,0.00
05047,2003,22.00
05047,2004,0.00
05047,2005,0.00
05047,2006,0.00
05047,2007,0.00
05047,2008,0.00
05047,2009,0.00
05049,2002,0.00
05049,2003,0.00
