AK,2008,0.38
AL,2008,1.15
AR,2008,0.72
AZ,2008,0.72
CA,2008,7.78
CO,2008,1.60
CT,2008,1.20
DC,2008,0.08
DE,2008,1.12
FL,2008,4.17
GA,2008,1.28
HI,2008,0.24
IA,2008,0.96
ID,2008,0.72
IL,2008,3.93
IN,2008,2.49
KS,2008,0.96
KY,2008,1.12
LA,2008,1.04
MA,2008,2.57
MD,2008,1.52
ME,2008,0.96
MI,2008,5.37
MN,2008,2.00
MO,2008,2.33
MS,2008,0.48
MT,2008,1.20
NC,2008,2.57
ND,2008,0.00
NE,2008,1.04
NH,2008,1.68
NJ,2008,9.30
NM,2008,1.12
NV,2008,0.08
NY,2008,6.90
OH,2008,3.21
OK,2008,0.72
OR,2008,0.96
PA,2008,7.70
RI,2008,0.96
SC,2008,2.09
SD,2008,0.16
TN,2008,1.12
TX,2008,3.93
UT,2008,1.52
VA,2008,2.41
VT,2008,0.88
WA,2008,3.85
WI,2008,3.05
WV,2008,0.72
WY,2008,0.16
