01001,05/2016,25643.00
01003,05/2016,91067.00
01005,05/2016,8520.00
01007,05/2016,8607.00
01009,05/2016,24729.00
01011,05/2016,4621.00
01013,05/2016,9153.00
01015,05/2016,46370.00
01017,05/2016,15137.00
01019,05/2016,11339.00
01021,05/2016,19232.00
01023,05/2016,4297.00
01025,05/2016,7931.00
01027,05/2016,5574.00
01029,05/2016,5738.00
01031,05/2016,20599.00
01033,05/2016,23860.00
01035,05/2016,4668.00
01037,05/2016,4430.00
01039,05/2016,15438.00
01041,05/2016,6320.00
01043,05/2016,37088.00
01045,05/2016,19889.00
01047,05/2016,15667.00
01049,05/2016,29069.00
01051,05/2016,36581.00
01053,05/2016,14729.00
01055,05/2016,44469.00
01057,05/2016,6506.00
01059,05/2016,13751.00
01061,05/2016,10809.00
01063,05/2016,2858.00
01065,05/2016,6069.00
01067,05/2016,6765.00
01069,05/2016,45014.00
01071,05/2016,23743.00
01073,05/2016,314739.00
01075,05/2016,5614.00
01077,05/2016,43466.00
01079,05/2016,13887.00
01081,05/2016,73043.00
01083,05/2016,40147.00
01085,05/2016,3824.00
01087,05/2016,7926.00
01089,05/2016,172226.00
01091,05/2016,7475.00
01093,05/2016,12591.00
01095,05/2016,41072.00
01097,05/2016,185394.00
01099,05/2016,7186.00
01101,05/2016,104714.00
01103,05/2016,55468.00
01105,05/2016,3482.00
01107,05/2016,7906.00
01109,05/2016,15153.00
01111,05/2016,9654.00
01113,05/2016,24539.00
01115,05/2016,38858.00
01117,05/2016,108657.00
01119,05/2016,4965.00
01121,05/2016,35675.00
01123,05/2016,18699.00
01125,05/2016,100114.00
01127,05/2016,26011.00
01129,05/2016,6690.00
01131,05/2016,2818.00
01133,05/2016,9465.00
02013,05/2016,1295.00
02016,05/2016,3054.00
02020,05/2016,157632.00
02050,05/2016,7073.00
02060,05/2016,465.00
02068,05/2016,1396.00
02070,05/2016,1993.00
02090,05/2016,46574.00
02100,05/2016,1043.00
02110,05/2016,17431.00
02122,05/2016,27430.00
02130,05/2016,7148.00
02150,05/2016,6260.00
02164,05/2016,668.00
02170,05/2016,44693.00
02180,05/2016,3951.00
02185,05/2016,4077.00
02188,05/2016,2802.00
02220,05/2016,4684.00
02240,05/2016,3030.00
02261,05/2016,4941.00
02282,05/2016,279.00
02290,05/2016,2619.00
04001,05/2016,20528.00
04003,05/2016,50491.00
04005,05/2016,73542.00
04007,05/2016,21286.00
04009,05/2016,14661.00
04011,05/2016,3953.00
04012,05/2016,8746.00
04013,05/2016,2053673.00
04015,05/2016,80513.00
04017,05/2016,42041.00
04019,05/2016,479107.00
04021,05/2016,161808.00
04023,05/2016,19817.00
04025,05/2016,101037.00
04027,05/2016,97070.00
05001,05/2016,9668.00
05003,05/2016,8388.00
05005,05/2016,16532.00
05007,05/2016,125474.00
05009,05/2016,16051.00
05011,05/2016,4598.00
05013,05/2016,2421.00
05015,05/2016,13041.00
05017,05/2016,3657.00
05019,05/2016,9699.00
05021,05/2016,6322.00
05023,05/2016,9661.00
05025,05/2016,3441.00
05027,05/2016,9653.00
05029,05/2016,8892.00
05031,05/2016,52051.00
05033,05/2016,27210.00
05035,05/2016,21718.00
05037,05/2016,8209.00
05039,05/2016,3024.00
05041,05/2016,5578.00
05043,05/2016,8213.00
05045,05/2016,61286.00
05047,05/2016,7582.00
05049,05/2016,4894.00
05051,05/2016,41120.00
05053,05/2016,8501.00
05055,05/2016,20368.00
05057,05/2016,9971.00
05059,05/2016,14627.00
05061,05/2016,6102.00
05063,05/2016,15973.00
05065,05/2016,5136.00
05067,05/2016,6291.00
05069,05/2016,28989.00
05071,05/2016,10595.00
05073,05/2016,2652.00
05075,05/2016,7124.00
05077,05/2016,3177.00
05079,05/2016,4190.00
05081,05/2016,5692.00
05083,05/2016,9450.00
05085,05/2016,33893.00
05087,05/2016,7514.00
05089,05/2016,6658.00
05091,05/2016,19935.00
05093,05/2016,18349.00
05095,05/2016,3038.00
05097,05/2016,3283.00
05099,05/2016,3694.00
05101,05/2016,3447.00
05103,05/2016,10040.00
05105,05/2016,4324.00
05107,05/2016,7014.00
05109,05/2016,4328.00
05111,05/2016,10509.00
05113,05/2016,8378.00
05115,05/2016,29859.00
05117,05/2016,3741.00
05119,05/2016,190718.00
05121,05/2016,6086.00
05123,05/2016,8891.00
05125,05/2016,56658.00
05127,05/2016,4620.00
05129,05/2016,3116.00
05131,05/2016,58093.00
05133,05/2016,5823.00
05135,05/2016,6135.00
05137,05/2016,4796.00
05139,05/2016,17423.00
05141,05/2016,6616.00
05143,05/2016,119815.00
05145,05/2016,34746.00
05147,05/2016,3060.00
05149,05/2016,9165.00
06001,05/2016,824043.00
06003,05/2016,489.00
06005,05/2016,14608.00
06007,05/2016,101677.00
06009,05/2016,20535.00
06011,05/2016,10775.00
06013,05/2016,548763.00
06015,05/2016,9866.00
06017,05/2016,88561.00
06019,05/2016,450860.00
06021,05/2016,13268.00
06023,05/2016,62261.00
06025,05/2016,77485.00
06027,05/2016,9070.00
06029,05/2016,395170.00
06031,05/2016,58225.00
06033,05/2016,29285.00
06035,05/2016,10659.00
06037,05/2016,4990809.00
06039,05/2016,61596.00
06041,05/2016,141700.00
06043,05/2016,8037.00
06045,05/2016,39947.00
06047,05/2016,114800.00
06049,05/2016,3251.00
06051,05/2016,7740.00
06053,05/2016,226378.00
06055,05/2016,75787.00
06057,05/2016,48224.00
06059,05/2016,1602978.00
06061,05/2016,176876.00
06063,05/2016,7944.00
06065,05/2016,1033433.00
06067,05/2016,683356.00
06069,05/2016,29818.00
06071,05/2016,925117.00
06073,05/2016,1558428.00
06075,05/2016,549753.00
06077,05/2016,323312.00
06079,05/2016,144909.00
06081,05/2016,443250.00
06083,05/2016,223426.00
06085,05/2016,1027610.00
06087,05/2016,145700.00
06089,05/2016,73991.00
06091,05/2016,1306.00
06093,05/2016,17786.00
06095,05/2016,206262.00
06097,05/2016,259553.00
06099,05/2016,243782.00
06101,05/2016,44737.00
06103,05/2016,24526.00
06105,05/2016,5272.00
06107,05/2016,207247.00
06109,05/2016,21556.00
06111,05/2016,427002.00
06113,05/2016,103050.00
06115,05/2016,28039.00
08001,05/2016,254037.00
08003,05/2016,7931.00
08005,05/2016,343009.00
08007,05/2016,6545.00
08009,05/2016,2133.00
08011,05/2016,1898.00
08013,05/2016,180988.00
08014,05/2016,35639.00
08015,05/2016,8859.00
08017,05/2016,1089.00
08019,05/2016,5741.00
08021,05/2016,3953.00
08023,05/2016,1756.00
08025,05/2016,1359.00
08027,05/2016,2004.00
08029,05/2016,13698.00
08031,05/2016,382408.00
08033,05/2016,1026.00
08035,05/2016,176239.00
08037,05/2016,31046.00
08039,05/2016,13780.00
08041,05/2016,314694.00
08043,05/2016,14966.00
08045,05/2016,28391.00
08047,05/2016,3560.00
08049,05/2016,8182.00
08051,05/2016,9591.00
08053,05/2016,414.00
08055,05/2016,2511.00
08057,05/2016,916.00
08059,05/2016,319381.00
08061,05/2016,850.00
08063,05/2016,4746.00
08065,05/2016,4281.00
08067,05/2016,30201.00
08069,05/2016,187157.00
08071,05/2016,6205.00
08073,05/2016,2321.00
08075,05/2016,11296.00
08077,05/2016,73237.00
08079,05/2016,433.00
08081,05/2016,7038.00
08083,05/2016,12434.00
08085,05/2016,20007.00
08087,05/2016,15000.00
08089,05/2016,8344.00
08091,05/2016,2161.00
08093,05/2016,9705.00
08095,05/2016,2601.00
08097,05/2016,10301.00
08099,05/2016,6133.00
08101,05/2016,73893.00
08103,05/2016,2784.00
08105,05/2016,5177.00
08107,05/2016,13590.00
08109,05/2016,3271.00
08111,05/2016,483.00
08113,05/2016,4411.00
08115,05/2016,1228.00
08117,05/2016,18298.00
08119,05/2016,11807.00
08121,05/2016,3000.00
08123,05/2016,152723.00
08125,05/2016,5599.00
09001,05/2016,483987.00
09003,05/2016,473212.00
09005,05/2016,106575.00
09007,05/2016,92400.00
09009,05/2016,454278.00
09011,05/2016,136606.00
09013,05/2016,84995.00
09015,05/2016,63557.00
10001,05/2016,78145.00
10003,05/2016,300132.00
10005,05/2016,101544.00
11001,05/2016,393184.00
12001,05/2016,131113.00
12003,05/2016,11493.00
12005,05/2016,87900.00
12007,05/2016,10780.00
12009,05/2016,255011.00
12011,05/2016,1005374.00
12013,05/2016,4817.00
12015,05/2016,67767.00
12017,05/2016,47305.00
12019,05/2016,100779.00
12021,05/2016,162040.00
12023,05/2016,29331.00
12027,05/2016,12782.00
12029,05/2016,5519.00
12031,05/2016,471871.00
12033,05/2016,138959.00
12035,05/2016,44431.00
12037,05/2016,4870.00
12039,05/2016,18273.00
12041,05/2016,6569.00
12043,05/2016,4848.00
12045,05/2016,6148.00
12047,05/2016,7666.00
12049,05/2016,10781.00
12051,05/2016,14998.00
12053,05/2016,67288.00
12055,05/2016,36134.00
