39001,11/2011,65.57
39003,11/2011,59.15
39005,11/2011,52.25
39007,11/2011,67.78
39009,11/2011,80.35
39011,11/2011,50.91
39013,11/2011,68.92
39015,11/2011,60.50
39017,11/2011,54.27
39019,11/2011,63.04
39021,11/2011,57.36
39023,11/2011,65.09
39025,11/2011,50.23
39027,11/2011,56.08
39029,11/2011,60.61
39031,11/2011,63.47
39033,11/2011,57.56
39035,11/2011,68.92
39037,11/2011,50.16
39039,11/2011,64.54
39041,11/2011,46.38
39043,11/2011,66.06
39045,11/2011,57.05
39047,11/2011,58.70
39049,11/2011,63.91
39051,11/2011,58.19
39053,11/2011,73.06
39055,11/2011,50.21
39057,11/2011,52.95
39059,11/2011,65.58
39061,11/2011,58.20
39063,11/2011,51.42
39065,11/2011,62.18
39067,11/2011,68.18
39069,11/2011,58.44
39071,11/2011,55.47
39073,11/2011,67.44
39075,11/2011,43.58
39077,11/2011,60.18
39079,11/2011,72.92
39081,11/2011,69.11
39083,11/2011,53.85
39085,11/2011,58.89
39087,11/2011,74.54
39089,11/2011,55.35
39091,11/2011,56.35
39093,11/2011,64.25
39095,11/2011,67.36
39097,11/2011,60.60
39099,11/2011,71.78
39101,11/2011,60.42
39103,11/2011,53.14
39105,11/2011,74.91
39107,11/2011,45.01
39109,11/2011,49.86
39111,11/2011,73.71
39113,11/2011,60.83
39115,11/2011,71.23
39117,11/2011,56.73
39119,11/2011,63.03
39121,11/2011,68.28
39123,11/2011,63.76
39125,11/2011,63.95
39127,11/2011,68.50
39129,11/2011,60.16
39131,11/2011,73.41
39133,11/2011,62.23
39135,11/2011,57.40
39137,11/2011,54.48
39139,11/2011,58.92
39141,11/2011,66.43
39143,11/2011,62.86
39145,11/2011,76.11
39147,11/2011,62.22
39149,11/2011,46.93
39151,11/2011,61.39
39153,11/2011,63.15
39155,11/2011,71.48
39157,11/2011,63.48
39159,11/2011,51.25
39161,11/2011,56.06
39163,11/2011,75.45
39165,11/2011,48.40
39167,11/2011,60.62
39169,11/2011,53.57
39171,11/2011,58.40
39173,11/2011,62.42
39175,11/2011,58.20
55001,06/2012,26.70
55003,06/2012,27.50
55005,06/2012,31.10
55007,06/2012,22.10
55009,06/2012,28.20
55011,06/2012,29.50
55013,06/2012,28.30
55015,06/2012,28.90
55017,06/2012,28.80
55019,06/2012,23.80
55021,06/2012,25.90
55023,06/2012,25.80
55025,06/2012,19.80
55027,06/2012,26.20
55029,06/2012,19.60
55031,06/2012,35.80
55033,06/2012,40.20
55035,06/2012,31.30
55037,06/2012,30.70
55039,06/2012,26.50
55041,06/2012,26.60
55043,06/2012,31.30
55045,06/2012,27.70
55047,06/2012,25.60
55049,06/2012,27.10
55051,06/2012,26.10
55053,06/2012,25.70
55055,06/2012,25.90
55057,06/2012,29.90
55059,06/2012,36.20
55061,06/2012,23.90
55063,06/2012,32.40
55065,06/2012,27.50
55067,06/2012,28.60
55069,06/2012,24.10
55071,06/2012,27.10
55073,06/2012,25.80
55075,06/2012,30.10
55077,06/2012,21.80
55078,06/2012,47.90
55079,06/2012,26.60
55081,06/2012,30.50
55083,06/2012,26.70
55085,06/2012,26.30
55087,06/2012,27.40
55089,06/2012,17.70
55091,06/2012,35.20
55093,06/2012,37.80
55095,06/2012,32.80
55097,06/2012,28.30
55099,06/2012,21.50
55101,06/2012,26.70
55103,06/2012,25.80
55105,06/2012,32.90
55107,06/2012,24.00
55109,06/2012,35.50
55111,06/2012,26.50
55113,06/2012,27.50
55115,06/2012,26.60
55117,06/2012,23.40
55119,06/2012,25.90
55121,06/2012,23.70
55123,06/2012,21.10
55125,06/2012,22.20
55127,06/2012,29.30
55129,06/2012,26.30
55131,06/2012,19.70
55133,06/2012,18.30
55135,06/2012,28.50
55137,06/2012,26.00
55139,06/2012,28.90
55141,06/2012,26.10
