AK,2011,0.40
AL,2011,4.20
AR,2011,2.70
AZ,2011,3.80
CA,2011,17.70
CO,2011,2.30
CT,2011,2.70
DC,2011,0.40
DE,2011,0.80
FL,2011,17.20
GA,2011,6.40
HI,2011,0.80
IA,2011,2.50
ID,2011,0.90
IL,2011,9.20
IN,2011,5.50
KS,2011,2.00
KY,2011,4.90
LA,2011,3.60
MA,2011,5.00
MD,2011,4.00
ME,2011,1.40
MI,2011,8.10
MN,2011,3.30
MO,2011,5.50
MS,2011,2.40
MT,2011,0.80
NC,2011,7.30
ND,2011,0.40
NE,2011,1.30
NH,2011,1.10
NJ,2011,6.20
NM,2011,1.00
NV,2011,1.50
NY,2011,14.20
OH,2011,10.10
OK,2011,3.30
OR,2011,2.90
PA,2011,10.90
RI,2011,0.90
SC,2011,3.90
SD,2011,0.60
TN,2011,5.90
TX,2011,13.90
UT,2011,0.60
VA,2011,5.70
VT,2011,0.50
WA,2011,4.50
WI,2011,4.00
WV,2011,2.10
WY,2011,0.30
