AK,2014,131987.00
AL,2014,1028665.00
AR,2014,686786.00
AZ,2014,1079812.00
CA,2014,5360853.00
CO,2014,783816.00
CT,2014,680274.00
DC,2014,84213.00
DE,2014,199747.00
FL,2014,4151300.00
GA,2014,1869967.00
HI,2014,277667.00
IA,2014,654890.00
ID,2014,294862.00
IL,2014,2305681.00
IN,2014,1488013.00
KS,2014,498750.00
KY,2014,1003583.00
LA,2014,1033528.00
MA,2014,1161032.00
MD,2014,1043926.00
ME,2014,310287.00
MI,2014,1980847.00
MN,2014,943377.00
MO,2014,1279755.00
MS,2014,585936.00
MT,2014,213165.00
NC,2014,1772285.00
ND,2014,133393.00
NE,2014,333560.00
NH,2014,265993.00
NJ,2014,1729723.00
NM,2014,362284.00
NV,2014,540814.00
NY,2014,3599907.00
OH,2014,2666563.00
OK,2014,801435.00
OR,2014,666778.00
PA,2014,3220327.00
RI,2014,208366.00
SC,2014,989223.00
SD,2014,170122.00
TN,2014,1473547.00
TX,2014,4298854.00
UT,2014,391862.00
VA,2014,1382376.00
VT,2014,134352.00
WA,2014,1090724.00
WI,2014,1244668.00
WV,2014,532918.00
WY,2014,106759.00
