boom-towns,2012,17.86
campus-and-careers,2012,13.38
emptying-nests,2012,12.65
evangelical-epicenters,2012,20.85
immigration-nation,2012,23.78
industrial-metropolis,2012,15.44
military-bastions,2012,17.6
minority-central,2012,20.56
monied-burbs,2012,14.42
mormon-outposts,2012,18.08
service-worker-centers,2012,15.37
tractor-country,2012,17.54
