AK,2005,1900.00
AL,2005,500.00
AR,2005,650.00
AZ,2005,4100.00
CA,2005,2900.00
CO,2005,6800.00
CT,2005,500.00
DC,2005,150.00
DE,2005,60.00
FL,2005,100.00
GA,2005,600.00
HI,2005,3030.00
IA,2005,1100.00
ID,2005,5000.00
IL,2005,600.00
IN,2005,700.00
KS,2005,2000.00
KY,2005,750.00
LA,2005,100.00
MA,2005,500.00
MD,2005,350.00
ME,2005,600.00
MI,2005,900.00
MN,2005,1200.00
MO,2005,800.00
MS,2005,300.00
MT,2005,3400.00
NC,2005,700.00
ND,2005,1900.00
NE,2005,2600.00
NH,2005,1000.00
NJ,2005,250.00
NM,2005,5700.00
NV,2005,5500.00
NY,2005,1000.00
OH,2005,850.00
OK,2005,1300.00
OR,2005,3300.00
PA,2005,1100.00
RI,2005,200.00
SC,2005,350.00
SD,2005,2200.00
TN,2005,900.00
TX,2005,1700.00
UT,2005,6100.00
VA,2005,950.00
VT,2005,1000.00
WA,2005,1700.00
WI,2005,1050.00
WV,2005,1500.00
WY,2005,6700.00
