AK,2009,0.50
AL,2009,34.70
AR,2009,14.40
AZ,2009,2.70
CA,2009,9.50
CO,2009,2.20
CT,2009,1.90
DE,2009,3.20
FL,2009,52.60
GA,2009,50.40
HI,2009,2.20
IA,2009,18.20
ID,2009,3.20
IL,2009,29.30
IN,2009,45.20
KS,2009,8.00
KY,2009,45.60
LA,2009,45.60
MA,2009,3.30
MD,2009,30.20
ME,2009,3.90
MI,2009,33.20
MN,2009,8.50
MO,2009,15.40
MS,2009,16.40
MT,2009,2.30
NC,2009,34.20
ND,2009,3.60
NE,2009,5.50
NH,2009,2.70
NJ,2009,4.50
NM,2009,1.10
NV,2009,1.70
NY,2009,8.90
OH,2009,75.10
OK,2009,14.80
OR,2009,6.10
PA,2009,54.10
RI,2009,0.20
SC,2009,32.60
SD,2009,1.40
TN,2009,32.00
TX,2009,62.60
UT,2009,6.90
VA,2009,28.40
VT,2009,0.00
WA,2009,7.00
WI,2009,14.60
WV,2009,27.00
WY,2009,2.10
