SD,2010,98886.00
SD,2011,95908.00
SD,2012,94133.00
SD,2013,93326.00
SD,2014,81931.00
TN,2009,883315.00
TN,2010,898561.00
TN,2011,922650.00
TN,2012,882120.00
TN,2013,886662.00
TN,2014,776319.00
TX,2009,5783256.00
TX,2010,5875474.00
TX,2011,5789846.00
TX,2012,5762358.00
TX,2013,5748167.00
TX,2014,5047477.00
UT,2009,401077.00
UT,2010,421924.00
UT,2011,426064.00
UT,2012,409171.00
UT,2013,402124.00
UT,2014,365523.00
VA,2009,907757.00
VA,2010,1020130.00
VA,2011,982861.00
VA,2012,999735.00
VA,2013,990626.00
VA,2014,883636.00
VT,2009,53192.00
VT,2010,49880.00
VT,2011,41209.00
VT,2012,40053.00
VT,2013,44904.00
VT,2014,30716.00
WA,2009,877608.00
WA,2010,945589.00
WA,2011,952630.00
WA,2012,944771.00
WA,2013,959991.00
WA,2014,642654.00
WI,2009,520873.00
WI,2010,529200.00
WI,2011,506674.00
WI,2012,505998.00
WI,2013,517796.00
WI,2014,417723.00
WV,2009,253915.00
WV,2010,266161.00
WV,2011,272287.00
WV,2012,263809.00
WV,2013,255069.00
WV,2014,156090.00
WY,2009,80928.00
WY,2010,82836.00
WY,2011,85831.00
WY,2012,87084.00
WY,2013,77028.00
WY,2014,68748.00
