AK,2012,550.00
AL,2012,179.00
AR,2012,213.00
AZ,2012,188.00
CA,2012,522.00
CO,2012,263.00
CT,2012,51.00
DC,2012,3.00
DE,2012,30.00
FL,2012,499.00
GA,2012,334.00
HI,2012,32.00
IA,2012,194.00
ID,2012,226.00
IL,2012,468.00
IN,2012,403.00
KS,2012,330.00
KY,2012,150.00
LA,2012,225.00
MA,2012,75.00
MD,2012,147.00
ME,2012,115.00
MI,2012,352.00
MN,2012,324.00
MO,2012,359.00
MS,2012,186.00
MT,2012,228.00
NC,2012,334.00
ND,2012,256.00
NE,2012,195.00
NH,2012,52.00
NJ,2012,100.00
NM,2012,135.00
NV,2012,96.00
NY,2012,386.00
OH,2012,447.00
OK,2012,291.00
OR,2012,320.00
PA,2012,418.00
RI,2012,9.00
SC,2012,157.00
SD,2012,138.00
TN,2012,207.00
TX,2012,1399.00
UT,2012,88.00
VA,2012,284.00
VT,2012,61.00
WA,2012,362.00
WI,2012,421.00
WV,2012,74.00
WY,2012,92.00
