,2016,0.00
19021,2016,21.90
19023,2016,15.93
19025,2016,21.72
19027,2016,22.42
19029,2016,19.05
19031,2016,22.43
19033,2016,19.18
19035,2016,28.96
19037,2016,23.79
19039,2016,15.80
19041,2016,19.11
19043,2016,12.88
19045,2016,19.90
19047,2016,16.31
19049,2016,33.91
19051,2016,6.97
19053,2016,14.69
19055,2016,19.24
19057,2016,20.80
19059,2016,23.79
19061,2016,26.71
19063,2016,11.41
19065,2016,18.00
19067,2016,13.82
19069,2016,16.72
19071,2016,18.08
19073,2016,14.10
19075,2016,27.59
19077,2016,15.65
19079,2016,16.61
19081,2016,15.55
19083,2016,17.72
19085,2016,10.99
19087,2016,18.81
19089,2016,24.25
19091,2016,18.35
19093,2016,25.62
19095,2016,15.78
19097,2016,18.17
19099,2016,17.94
19101,2016,12.21
19103,2016,30.54
19105,2016,16.15
19107,2016,16.52
19109,2016,20.06
19111,2016,18.86
19113,2016,24.31
19115,2016,10.50
19117,2016,13.41
19119,2016,20.69
19121,2016,18.53
19123,2016,18.78
19125,2016,21.10
19127,2016,21.57
19129,2016,23.64
19131,2016,11.89
19133,2016,18.36
19135,2016,17.93
19137,2016,21.72
19139,2016,26.30
19141,2016,23.05
19143,2016,17.13
19145,2016,17.87
19147,2016,21.76
19149,2016,19.78
19151,2016,13.46
19153,2016,26.90
19155,2016,17.15
19157,2016,18.62
19159,2016,15.06
19161,2016,12.11
19163,2016,26.19
19165,2016,17.32
19167,2016,31.98
19169,2016,32.08
19171,2016,12.51
19173,2016,13.72
19175,2016,19.23
19177,2016,11.82
19179,2016,14.50
19181,2016,20.58
19183,2016,14.38
19185,2016,13.60
19187,2016,17.98
19189,2016,20.75
19191,2016,19.92
19193,2016,21.07
19195,2016,14.67
19197,2016,22.06
20,2016,16.67
20003,2016,17.44
20007,2016,8.42
20009,2016,12.75
20013,2016,21.23
20015,2016,13.25
20017,2016,12.68
20021,2016,8.63
20023,2016,12.79
20025,2016,18.45
20027,2016,14.42
20031,2016,12.88
20037,2016,15.01
20039,2016,13.48
20041,2016,12.93
20045,2016,21.93
20047,2016,14.38
20049,2016,9.29
20053,2016,11.71
20057,2016,14.05
20059,2016,14.66
20061,2016,13.55
20063,2016,11.11
20065,2016,15.17
20069,2016,12.38
20073,2016,14.17
20075,2016,11.21
20079,2016,10.46
20081,2016,11.11
20083,2016,12.98
20087,2016,14.51
20091,2016,22.75
20093,2016,14.13
20101,2016,6.06
20103,2016,18.22
20105,2016,8.67
20109,2016,14.29
20111,2016,18.64
20113,2016,15.31
20115,2016,11.75
20117,2016,18.08
20119,2016,15.89
20121,2016,13.56
20123,2016,12.10
20125,2016,12.88
20127,2016,14.94
20131,2016,14.58
20135,2016,18.84
20137,2016,13.61
20139,2016,14.52
20143,2016,17.36
20145,2016,14.59
20147,2016,14.36
20149,2016,13.68
20151,2016,16.63
20153,2016,8.99
20155,2016,15.66
20159,2016,17.11
20161,2016,26.14
20165,2016,14.78
20167,2016,15.79
20169,2016,12.50
20175,2016,11.14
20177,2016,20.96
20179,2016,16.22
20181,2016,12.93
20185,2016,12.81
20193,2016,15.88
