AK,2014,16.80
AL,2014,15.20
AR,2014,12.60
AZ,2014,18.20
CA,2014,11.10
CO,2014,16.30
CT,2014,17.60
DC,2014,14.20
DE,2014,20.90
FL,2014,13.20
GA,2014,11.90
HI,2014,10.90
IA,2014,8.80
ID,2014,13.70
IL,2014,13.10
IN,2014,18.20
KS,2014,11.70
KY,2014,24.70
LA,2014,16.90
MA,2014,19.00
MD,2014,17.40
ME,2014,16.80
MI,2014,18.00
MN,2014,9.60
MO,2014,18.20
MS,2014,11.60
MT,2014,12.40
NC,2014,13.80
ND,2014,6.30
NE,2014,7.20
NH,2014,26.20
NJ,2014,14.00
NM,2014,27.30
NV,2014,18.40
NY,2014,11.30
OH,2014,24.60
OK,2014,20.30
OR,2014,12.80
PA,2014,21.90
RI,2014,23.40
SC,2014,14.40
SD,2014,7.80
TN,2014,19.50
TX,2014,9.70
UT,2014,22.40
VA,2014,11.70
VT,2014,13.90
WA,2014,13.30
WI,2014,15.10
WV,2014,35.50
WY,2014,19.40
