AK,2015,6.00
AL,2015,32.00
AR,2015,26.00
AZ,2015,53.00
CA,2015,168.00
CO,2015,52.00
CT,2015,33.00
DC,2015,2.00
DE,2015,6.00
FL,2015,122.00
GA,2015,53.00
HI,2015,18.00
IA,2015,31.00
ID,2015,13.00
IL,2015,98.00
IN,2015,36.00
KS,2015,24.00
KY,2015,26.00
LA,2015,25.00
MA,2015,62.00
MD,2015,32.00
ME,2015,19.00
MI,2015,66.00
MN,2015,39.00
MO,2015,43.00
MS,2015,16.00
MT,2015,9.00
NC,2015,47.00
ND,2015,3.00
NE,2015,7.00
NH,2015,13.00
NJ,2015,49.00
NM,2015,15.00
NV,2015,12.00
NY,2015,76.00
OH,2015,48.00
OK,2015,29.00
OR,2015,35.00
PA,2015,82.00
RI,2015,9.00
SC,2015,30.00
SD,2015,5.00
TN,2015,46.00
TX,2015,99.00
UT,2015,14.00
VA,2015,41.00
VT,2015,7.00
WA,2015,41.00
WI,2015,53.00
WV,2015,13.00
WY,2015,8.00
