AK,2000,88.30
AL,2000,75.30
AL,2000,19.00
AR,2000,75.30
AZ,2000,81.00
CA,2000,76.80
CO,2000,86.90
CT,2000,84.00
DC,2000,77.80
DE,2000,82.60
FL,2000,79.90
GA,2000,78.60
HI,2000,84.60
IA,2000,86.10
ID,2000,84.70
IL,2000,81.40
IN,2000,82.10
KS,2000,86.00
KY,2000,74.10
LA,2000,74.80
MA,2000,84.80
MD,2000,83.80
ME,2000,85.40
MI,2000,83.40
MN,2000,87.90
MO,2000,81.30
MS,2000,72.90
MT,2000,87.20
NC,2000,78.10
ND,2000,83.90
NE,2000,86.60
NH,2000,87.40
NJ,2000,82.10
NM,2000,78.90
NV,2000,80.70
NY,2000,79.10
OH,2000,83.00
OK,2000,80.60
OR,2000,85.10
PA,2000,81.90
RI,2000,78.00
SC,2000,76.30
SD,2000,84.60
TN,2000,75.90
TX,2000,75.70
UT,2000,87.70
VA,2000,81.50
VT,2000,86.40
WA,2000,87.10
WI,2000,85.10
WV,2000,75.20
WY,2000,87.90
