,2014,0.00
01111,2014,31.93
01111,08/2014,0.00
01113,2014,51.71
01113,08/2014,0.00
01115,2014,18.09
01115,08/2014,0.00
01117,2014,20.36
01117,08/2014,0.00
01119,2014,74.62
01119,08/2014,0.00
01121,2014,40.96
01121,08/2014,0.00
01123,2014,33.53
01123,08/2014,0.00
01125,2014,40.32
01125,08/2014,0.00
01127,2014,27.78
01127,08/2014,0.00
01129,2014,34.80
01129,08/2014,0.00
01131,2014,68.32
01131,08/2014,0.00
01133,2014,20.60
01133,08/2014,0.00
02,2014,0.00
02701,2014,0.00
02702,2014,0.00
02703,2014,0.00
02704,2014,0.00
02705,2014,0.00
02706,2014,0.00
02707,2014,0.00
02708,2014,0.00
02709,2014,0.00
02710,2014,0.00
02711,2014,0.00
02712,2014,0.00
02713,2014,0.00
02714,2014,0.00
02715,2014,0.00
02716,2014,0.00
02717,2014,0.00
02718,2014,0.00
02719,2014,0.00
02720,2014,0.00
02721,2014,0.00
02722,2014,0.00
02723,2014,0.00
02724,2014,0.00
02725,2014,0.00
02726,2014,0.00
02727,2014,0.00
02728,2014,0.00
02729,2014,0.00
02730,2014,0.00
02731,2014,0.00
02732,2014,0.00
02733,2014,0.00
02734,2014,0.00
02735,2014,0.00
02736,2014,0.00
02737,2014,0.00
02738,2014,0.00
02739,2014,0.00
02740,2014,0.00
04,2014,41.55
04001,2014,65.75
04001,08/2014,67.12
04003,2014,34.77
04003,08/2014,34.56
04005,2014,54.62
04005,08/2014,54.54
04007,2014,33.12
04007,08/2014,34.93
04009,2014,26.39
04009,08/2014,26.39
04011,2014,41.19
04011,08/2014,41.19
04012,2014,24.23
04012,08/2014,24.30
04013,2014,40.37
04013,08/2014,40.02
04015,2014,22.82
04015,08/2014,22.89
04017,2014,44.27
04017,08/2014,45.00
04019,2014,50.29
04019,08/2014,49.85
04021,2014,36.51
04021,08/2014,36.34
04023,2014,62.34
04023,08/2014,62.34
04025,2014,31.24
04025,08/2014,31.34
04027,2014,39.56
04027,08/2014,37.89
05,2014,41.49
05001,2014,45.47
05001,08/2014,45.47
05003,2014,49.26
05003,08/2014,49.26
05005,2014,31.31
05005,08/2014,31.31
05007,2014,27.20
05007,08/2014,27.15
05009,2014,28.29
05009,08/2014,28.30
05011,2014,51.55
05011,08/2014,51.62
05013,2014,44.98
05013,08/2014,44.99
05015,2014,38.27
05015,08/2014,38.25
05017,2014,69.57
05017,08/2014,69.57
05019,2014,57.58
05019,08/2014,57.59
05021,2014,47.60
05021,08/2014,47.60
05023,2014,28.32
05023,08/2014,28.32
05025,2014,40.33
05025,08/2014,40.33
05027,2014,44.20
05027,08/2014,44.20
05029,2014,44.41
05029,08/2014,44.39
05031,2014,40.79
05031,08/2014,40.75
05033,2014,27.28
05033,08/2014,27.28
05035,2014,55.03
05035,08/2014,54.98
05037,2014,42.54
05037,08/2014,42.35
05039,2014,53.37
05039,08/2014,53.42
05041,2014,67.38
05041,08/2014,67.38
05043,2014,49.96
05043,08/2014,49.96
05045,2014,36.02
05045,08/2014,36.02
05047,2014,33.73
05047,08/2014,33.72
05049,2014,41.21
05049,08/2014,41.21
05051,2014,39.20
05051,08/2014,39.21
05053,2014,34.62
05053,08/2014,34.64
05055,2014,38.98
05055,08/2014,38.85
05057,2014,48.87
05057,08/2014,48.78
05059,2014,44.04
05059,08/2014,44.03
05061,2014,50.31
05061,08/2014,50.30
05063,2014,34.02
05063,08/2014,34.07
05065,2014,39.08
05065,08/2014,39.09
05067,2014,49.27
05067,08/2014,49.27
05069,2014,66.64
05069,08/2014,66.62
05071,2014,39.17
05071,08/2014,38.92
05073,2014,49.63
05073,08/2014,49.63
05075,2014,45.15
05075,08/2014,45.15
05077,2014,64.71
05077,08/2014,64.50
05079,2014,49.60
05079,08/2014,49.58
05081,2014,48.90
05081,08/2014,48.91
05083,2014,36.56
05083,08/2014,36.57
05085,2014,28.48
05085,08/2014,28.40
05087,2014,35.16
05087,08/2014,35.21
05089,2014,31.37
05089,08/2014,31.37
05091,2014,36.93
05091,08/2014,36.93
05093,2014,54.02
05093,08/2014,53.70
05095,2014,54.84
05095,08/2014,54.84
05097,2014,38.05
05097,08/2014,38.01
05099,2014,59.69
05099,08/2014,59.69
05101,2014,31.99
05101,08/2014,31.99
05103,2014,54.80
05103,08/2014,54.80
05105,2014,38.53
05105,08/2014,38.53
05107,2014,64.51
05107,08/2014,64.43
05109,2014,41.78
05109,08/2014,41.80
05111,2014,42.87
05111,08/2014,42.87
05113,2014,30.85
05113,08/2014,30.84
05115,2014,29.76
05115,08/2014,29.76
05117,2014,38.32
05117,08/2014,38.36
05119,2014,56.23
05119,08/2014,56.23
05121,2014,43.87
05121,08/2014,43.89
05123,2014,61.73
05123,08/2014,61.69
05125,2014,31.60
05125,08/2014,31.60
05127,2014,34.62
05127,08/2014,34.62
05129,2014,24.97
05129,08/2014,24.97
05131,2014,31.29
05131,08/2014,31.27
05133,2014,43.58
05133,08/2014,43.58
05135,2014,35.75
05135,08/2014,35.75
05137,2014,33.55
05137,08/2014,33.55
05139,2014,44.71
05139,08/2014,44.71
05141,2014,35.60
05141,08/2014,35.62
05143,2014,41.11
05143,08/2014,41.11
05145,2014,27.98
05145,08/2014,27.99
05147,2014,62.53
05147,08/2014,62.53
05149,2014,39.62
05149,08/2014,39.65
06,2014,59.97
06001,2014,82.17
06001,08/2014,80.87
06003,2014,61.87
06003,08/2014,61.87
06005,2014,44.55
06005,08/2014,44.23
06007,2014,47.79
06007,08/2014,47.24
06009,2014,43.73
06009,08/2014,43.90
06011,2014,42.73
06011,08/2014,42.07
06013,2014,68.65
06013,08/2014,67.42
06015,2014,49.64
06015,08/2014,49.40
06017,2014,45.50
06017,08/2014,45.56
06019,2014,47.62
06019,08/2014,46.57
06021,2014,34.40
06021,08/2014,34.06
06023,2014,64.61
06023,08/2014,63.59
06025,2014,64.26
06025,08/2014,63.95
06027,2014,42.68
06027,08/2014,43.14
06029,2014,40.90
06029,08/2014,39.93
06031,2014,39.20
06031,08/2014,38.91
06033,2014,61.28
06033,08/2014,60.66
06035,2014,32.44
06035,08/2014,32.77
06037,2014,66.84
06037,08/2014,66.28
06039,2014,37.22
06039,08/2014,37.36
06041,2014,79.35
06041,08/2014,78.01
06043,2014,38.23
06043,08/2014,37.97
06045,2014,71.76
06045,08/2014,69.98
06047,2014,50.13
06047,08/2014,49.85
06049,2014,27.20
06049,08/2014,27.36
06051,2014,53.09
06051,08/2014,52.94
06053,2014,69.43
06053,08/2014,68.47
06055,2014,68.19
06055,08/2014,67.34
06057,2014,54.63
06057,08/2014,52.60
06059,2014,44.43
06059,08/2014,43.69
06061,2014,45.41
06061,08/2014,45.53
06063,2014,41.75
06063,08/2014,41.75
06065,2014,47.09
06065,08/2014,46.43
06067,2014,62.33
06067,08/2014,61.08
06069,2014,63.52
06069,08/2014,62.49
06071,2014,46.86
06071,08/2014,46.49
06073,2014,51.07
06073,08/2014,49.98
06075,2014,88.15
06075,08/2014,87.53
06077,2014,53.54
06077,08/2014,53.07
06079,2014,54.32
06079,08/2014,54.60
06081,2014,75.22
06081,08/2014,74.16
06083,2014,58.26
06083,08/2014,57.36
06085,2014,72.94
06085,08/2014,71.88
06087,2014,78.61
06087,08/2014,77.87
06089,2014,38.06
06089,08/2014,38.14
06091,2014,44.21
06091,08/2014,44.21
06093,2014,44.16
06093,08/2014,43.83
06095,2014,64.57
06095,08/2014,63.91
06097,2014,74.75
06097,08/2014,74.18
06099,2014,51.54
06099,08/2014,50.82
06101,2014,42.73
06101,08/2014,42.11
06103,2014,35.21
06103,08/2014,35.39
06105,2014,44.17
06105,08/2014,43.30
06107,2014,38.42
06107,08/2014,38.35
06109,2014,46.75
06109,08/2014,47.40
06111,2014,53.07
06111,08/2014,52.13
06113,2014,69.12
06113,08/2014,69.00
06115,2014,41.62
06115,08/2014,41.64
08,2014,49.30
08001,2014,50.11
08001,08/2014,49.26
08003,2014,50.94
08003,08/2014,51.07
08005,2014,52.01
08005,08/2014,51.18
08007,2014,39.41
08007,08/2014,39.44
08009,2014,21.76
08009,08/2014,21.77
08011,2014,34.68
08011,08/2014,34.75
08013,2014,68.12
08013,08/2014,67.35
08014,2014,51.07
08014,08/2014,51.03
08015,2014,47.14
08015,08/2014,47.10
08017,2014,15.91
08017,08/2014,16.25
08019,2014,52.43
08019,08/2014,52.37
08021,2014,49.41
08021,08/2014,49.36
08023,2014,66.31
08023,08/2014,66.21
08025,2014,25.13
08025,08/2014,25.09
08027,2014,30.33
08027,08/2014,30.31
08029,2014,29.30
08029,08/2014,29.28
08031,2014,74.27
08031,08/2014,74.09
08033,2014,28.84
08033,08/2014,28.96
08035,2014,37.77
08035,08/2014,37.72
08037,2014,58.91
08037,08/2014,58.87
08039,2014,22.38
08039,08/2014,22.36
08041,2014,33.65
08041,08/2014,33.64
08043,2014,28.62
08043,08/2014,28.61
08045,2014,45.63
08045,08/2014,45.62
08047,2014,49.74
08047,08/2014,49.71
08049,2014,44.15
08049,08/2014,44.02
08051,2014,57.09
08051,08/2014,56.02
08053,2014,39.19
08053,08/2014,39.19
08055,2014,48.48
08055,08/2014,48.51
08057,2014,21.52
08057,08/2014,21.52
08059,2014,50.77
08059,08/2014,50.53
08061,2014,14.93
08061,08/2014,14.93
08063,2014,20.89
08063,08/2014,20.89
08065,2014,56.00
08065,08/2014,56.13
08067,2014,52.74
08067,08/2014,52.71
08069,2014,50.09
08069,08/2014,50.09
08071,2014,45.86
08071,08/2014,45.83
08073,2014,20.09
08073,08/2014,20.01
08075,2014,26.08
08075,08/2014,26.07
08077,2014,34.30
08077,08/2014,34.55
08079,2014,45.86
08079,08/2014,45.86
08081,2014,17.47
08081,08/2014,17.49
08083,2014,35.02
08083,08/2014,34.49
08085,2014,29.93
08085,08/2014,29.96
08087,2014,29.86
08087,08/2014,29.85
08089,2014,38.81
08089,08/2014,38.80
08091,2014,53.55
08091,08/2014,53.60
08093,2014,36.73
08093,08/2014,36.70
08095,2014,23.92
08095,08/2014,23.92
08097,2014,71.60
08097,08/2014,71.75
08099,2014,26.43
08099,08/2014,26.46
08101,2014,49.68
08101,08/2014,49.80
08103,2014,15.99
08103,08/2014,15.90
08105,2014,40.18
08105,08/2014,40.00
08107,2014,58.13
08107,08/2014,58.03
08109,2014,54.99
08109,08/2014,54.68
08111,2014,54.12
08111,08/2014,54.12
08113,2014,67.53
08113,08/2014,67.49
08115,2014,28.29
08115,08/2014,28.29
08117,2014,63.45
08117,08/2014,63.41
08119,2014,28.67
08119,08/2014,28.73
08121,2014,15.50
08121,08/2014,15.61
08123,2014,36.77
08123,08/2014,36.50
08125,2014,18.65
08125,08/2014,18.64
09,2014,50.73
09001,2014,49.72
09001,08/2014,49.73
09003,2014,53.51
09003,08/2014,53.63
09005,2014,39.40
09005,08/2014,39.75
09007,2014,49.45
09007,08/2014,49.49
09009,2014,53.37
09009,08/2014,53.15
09011,2014,51.30
09011,08/2014,50.71
09013,2014,45.99
09013,08/2014,45.99
09015,2014,48.11
09015,08/2014,48.11
1,08/2014,36.37
12,2014,47.07
12,08/2014,47.01
12001,2014,56.37
12001,08/2014,56.34
12003,2014,24.87
12003,08/2014,24.87
12005,2014,22.77
12005,08/2014,22.75
12007,2014,30.36
12007,08/2014,30.36
12009,2014,41.04
12009,08/2014,41.04
12011,2014,68.02
12011,08/2014,67.93
12013,2014,28.71
12013,08/2014,28.71
12015,2014,40.17
12015,08/2014,40.17
12017,2014,38.45
12017,08/2014,38.43
12019,2014,23.41
12019,08/2014,23.41
12021,2014,31.05
12021,08/2014,31.05
12023,2014,31.63
12023,08/2014,31.63
12027,2014,43.85
12027,08/2014,43.83
12029,2014,30.91
12029,08/2014,30.92
12031,2014,41.49
12031,08/2014,41.46
12033,2014,34.13
12033,08/2014,34.13
12035,2014,42.25
12035,08/2014,42.25
12037,2014,37.92
12037,08/2014,37.93
12039,2014,70.62
12039,08/2014,70.61
12041,2014,24.90
12041,08/2014,24.92
12043,2014,34.50
12043,08/2014,34.50
12045,2014,27.70
12045,08/2014,27.65
12047,2014,43.63
12047,08/2014,43.61
12049,2014,32.48
12049,08/2014,32.49
12051,2014,39.22
12051,08/2014,39.22
12053,2014,44.74
12053,08/2014,44.73
12055,2014,34.62
12055,08/2014,34.62
12057,2014,48.44
12057,08/2014,48.42
12059,2014,18.41
12059,08/2014,18.39
12061,2014,36.66
12061,08/2014,36.65
12063,2014,37.81
12063,08/2014,37.80
12065,2014,52.20
12065,08/2014,52.23
12067,2014,28.93
12067,08/2014,28.95
12069,2014,38.05
12069,08/2014,38.03
12071,2014,37.78
12071,08/2014,37.76
12073,2014,61.72
12073,08/2014,61.58
12075,2014,31.38
12075,08/2014,31.41
12077,2014,33.72
12077,08/2014,33.72
12079,2014,47.55
12079,08/2014,47.54
12081,2014,41.42
12081,08/2014,41.41
12083,2014,38.67
12083,08/2014,38.67
12085,2014,40.21
12085,08/2014,40.20
12086,2014,58.44
12086,08/2014,58.43
12087,2014,50.18
12087,08/2014,50.18
12089,2014,23.55
12089,08/2014,23.55
12091,2014,19.83
12091,08/2014,19.83
12093,2014,37.23
12093,08/2014,37.25
12095,2014,53.49
12095,08/2014,53.48
12097,2014,51.79
12097,08/2014,51.78
12099,2014,58.82
12099,08/2014,58.82
12101,2014,45.03
12101,08/2014,45.03
12103,2014,52.27
12103,08/2014,52.27
12105,2014,41.41
12105,08/2014,41.40
12107,2014,32.30
12107,08/2014,32.30
12109,2014,28.81
12109,08/2014,28.81
12111,2014,52.16
12111,08/2014,52.14
12113,2014,20.28
12113,08/2014,20.27
12115,2014,45.65
12115,08/2014,45.64
12117,2014,43.37
12117,08/2014,43.36
12119,2014,28.77
12119,08/2014,28.76
12121,2014,28.15
12121,08/2014,28.14
12123,2014,31.68
12123,08/2014,31.63
12125,2014,38.02
12125,08/2014,38.01
12127,2014,45.10
12127,08/2014,45.10
12129,2014,39.45
12129,08/2014,39.45
12131,2014,21.29
12131,08/2014,21.31
12133,2014,24.58
12133,08/2014,24.56
13,2014,44.88
13,08/2014,44.83
13001,2014,25.50
13001,08/2014,25.52
13003,2014,34.71
13003,08/2014,34.61
13005,2014,20.05
13005,08/2014,20.08
13007,2014,48.63
13007,08/2014,48.48
13009,2014,50.63
13009,08/2014,50.62
13011,2014,14.42
13011,08/2014,14.40
13013,2014,23.25
13013,08/2014,23.25
13015,2014,24.67
13015,08/2014,24.68
13017,2014,42.43
13017,08/2014,42.40
13019,2014,23.94
13019,08/2014,23.94
13021,2014,57.67
13021,08/2014,57.63
13023,2014,28.01
13023,08/2014,27.99
13025,2014,19.05
13025,08/2014,19.08
13027,2014,45.54
13027,08/2014,45.49
13029,2014,27.90
13029,08/2014,27.88
13031,2014,35.35
13031,08/2014,35.34
13033,2014,50.14
13033,08/2014,50.14
13035,2014,32.26
13035,08/2014,32.26
13037,2014,56.44
13037,08/2014,56.38
13039,2014,31.44
13039,08/2014,31.44
13043,2014,32.45
13043,08/2014,32.45
13045,2014,30.30
13045,08/2014,30.29
13047,2014,24.06
13047,08/2014,24.08
13049,2014,32.72
13049,08/2014,32.69
13051,2014,52.83
13051,08/2014,52.82
13053,2014,52.67
13053,08/2014,52.53
13055,2014,36.77
13055,08/2014,36.77
13057,2014,21.47
13057,08/2014,21.47
13059,2014,64.85
13059,08/2014,64.83
13061,2014,57.85
13061,08/2014,57.85
13063,2014,82.70
13063,08/2014,82.69
13065,2014,34.85
13065,08/2014,34.82
13067,2014,41.46
13067,08/2014,41.40
13069,2014,33.66
13069,08/2014,33.65
13071,2014,26.78
13071,08/2014,26.79
13073,2014,25.90
13073,08/2014,26.15
13075,2014,34.87
13075,08/2014,34.85
13077,2014,27.29
13077,08/2014,27.31
13079,2014,34.70
13079,08/2014,34.71
13081,2014,36.74
13081,08/2014,36.78
13083,2014,25.00
13083,08/2014,25.04
13085,2014,14.61
13085,08/2014,14.62
13087,2014,44.07
13087,08/2014,44.06
13089,2014,77.04
13089,08/2014,76.91
13091,2014,35.66
13091,08/2014,35.66
13093,2014,49.98
13093,08/2014,49.83
13095,2014,66.61
13095,08/2014,66.61
13097,2014,51.33
13097,08/2014,51.30
13099,2014,47.82
13099,08/2014,47.83
13101,2014,21.51
13101,08/2014,21.51
13103,2014,23.28
13103,08/2014,23.28
13105,2014,37.52
13105,08/2014,37.42
13107,2014,34.35
13107,08/2014,34.35
13109,2014,34.39
13109,08/2014,34.39
13111,2014,22.36
13111,08/2014,22.38
13113,2014,35.76
13113,08/2014,35.74
13115,2014,32.38
13115,08/2014,32.37
13117,2014,17.73
13117,08/2014,17.73
13119,2014,17.82
13119,08/2014,17.83
13121,2014,63.24
13121,08/2014,63.13
13123,2014,20.56
13123,08/2014,20.55
13125,2014,16.98
13125,08/2014,17.01
13127,2014,32.43
13127,08/2014,32.44
13129,2014,24.21
13129,08/2014,24.23
13131,2014,36.66
13131,08/2014,36.66
13133,2014,34.36
13133,08/2014,34.33
13135,2014,42.95
13135,08/2014,42.84
13137,2014,17.63
13137,08/2014,17.66
13139,2014,19.16
13139,08/2014,19.16
13141,2014,77.94
13141,08/2014,78.23
13143,2014,21.05
13143,08/2014,21.02
13145,2014,29.38
13145,08/2014,29.40
13147,2014,29.00
13147,08/2014,29.01
13149,2014,25.80
13149,08/2014,25.80
13151,2014,49.28
13151,08/2014,49.27
13153,2014,38.38
13153,08/2014,38.35
13155,2014,30.72
13155,08/2014,30.72
13157,2014,18.35
13157,08/2014,18.36
13159,2014,31.10
13159,08/2014,31.12
13161,2014,27.04
13161,08/2014,27.02
13163,2014,53.85
13163,08/2014,53.87
13165,2014,39.95
13165,08/2014,39.95
13167,2014,33.20
13167,08/2014,33.20
13169,2014,38.44
13169,08/2014,38.43
13171,2014,34.53
13171,08/2014,34.53
13173,2014,37.92
13173,08/2014,37.96
13175,2014,38.03
13175,08/2014,38.01
13177,2014,25.05
13177,08/2014,25.07
13179,2014,60.66
13179,08/2014,60.64
13181,2014,33.75
13181,08/2014,33.63
13183,2014,39.14
13183,08/2014,39.16
13185,2014,42.69
13185,08/2014,42.44
13187,2014,21.44
13187,08/2014,21.45
13189,2014,37.97
13189,08/2014,37.97
13191,2014,43.29
13191,08/2014,43.29
13193,2014,65.49
13193,08/2014,65.49
13195,2014,24.77
13195,08/2014,24.78
13197,2014,47.79
13197,08/2014,47.79
13199,2014,46.21
13199,08/2014,46.22
13201,2014,26.16
13201,08/2014,26.16
13205,2014,47.92
13205,08/2014,47.95
13207,2014,30.26
13207,08/2014,30.24
13209,2014,27.44
13209,08/2014,27.44
13211,2014,29.75
13211,08/2014,29.78
13213,2014,27.09
13213,08/2014,27.09
13215,2014,58.99
13215,08/2014,58.97
13217,2014,49.88
13217,08/2014,49.88
13219,2014,27.62
13219,08/2014,27.62
13221,2014,31.82
13221,08/2014,31.82
13223,2014,29.33
13223,08/2014,29.33
13225,2014,48.56
13225,08/2014,48.57
13227,2014,18.60
13227,08/2014,18.60
13229,2014,17.30
13229,08/2014,17.30
13231,2014,19.17
13231,08/2014,19.12
13233,2014,29.87
13233,08/2014,29.89
13235,2014,34.55
13235,08/2014,34.55
13237,2014,28.86
13237,08/2014,28.83
13239,2014,52.11
13239,08/2014,52.03
13241,2014,23.45
13241,08/2014,23.45
13243,2014,52.41
13243,08/2014,52.41
13245,2014,62.25
13245,08/2014,62.21
13247,2014,58.05
13247,08/2014,58.04
13249,2014,27.22
13249,08/2014,27.21
13251,2014,44.03
13251,08/2014,44.01
13253,2014,36.44
13253,08/2014,36.43
13255,2014,36.65
13255,08/2014,36.64
13257,2014,22.41
13257,08/2014,22.40
13259,2014,63.20
13259,08/2014,63.20
13261,2014,54.31
13261,08/2014,54.30
13263,2014,62.18
13263,08/2014,62.24
13265,2014,59.61
13265,08/2014,59.61
13267,2014,28.55
13267,08/2014,28.55
13269,2014,43.92
13269,08/2014,43.92
13271,2014,44.09
13271,08/2014,44.09
13273,2014,54.59
13273,08/2014,54.59
13275,2014,39.74
13275,08/2014,39.74
13277,2014,31.72
13277,08/2014,31.47
13279,2014,28.62
13279,08/2014,28.59
13281,2014,24.18
13281,08/2014,24.24
13283,2014,37.98
13283,08/2014,37.92
13285,2014,38.72
13285,08/2014,38.65
13287,2014,40.87
13287,08/2014,40.87
13289,2014,54.80
13289,08/2014,54.79
13291,2014,20.95
13291,08/2014,20.95
13293,2014,34.69
13293,08/2014,34.70
13295,2014,26.40
13295,08/2014,26.40
13297,2014,20.76
13297,08/2014,20.76
13299,2014,31.24
13299,08/2014,31.24
13301,2014,53.27
13301,08/2014,53.23
13303,2014,51.28
13303,08/2014,51.33
13305,2014,28.16
13305,08/2014,28.16
13307,2014,45.95
13307,08/2014,45.95
13309,2014,39.57
13309,08/2014,39.57
13311,2014,18.49
13311,08/2014,18.49
13313,2014,28.56
13313,08/2014,28.57
13315,2014,32.62
13315,08/2014,32.62
13317,2014,43.32
13317,08/2014,43.37
13319,2014,49.41
13319,08/2014,49.43
13321,2014,27.02
13321,08/2014,27.01
15,2014,49.45
15,08/2014,49.45
15001,2014,51.54
15001,08/2014,51.54
15003,2014,48.12
15003,08/2014,48.12
15007,2014,53.14
15007,08/2014,53.14
15009,2014,52.60
15009,08/2014,52.60
16,2014,38.55
16,08/2014,38.56
16001,2014,51.16
16001,08/2014,51.18
16003,2014,26.49
16003,08/2014,26.54
16005,2014,46.12
16005,08/2014,46.03
16007,2014,16.75
16007,08/2014,16.75
16009,2014,29.24
16009,08/2014,29.24
16011,2014,27.64
16011,08/2014,27.64
16013,2014,61.49
16013,08/2014,61.47
16015,2014,31.30
16015,08/2014,31.30
16017,2014,34.46
16017,08/2014,34.46
16019,2014,34.73
16019,08/2014,34.75
16021,2014,25.31
16021,08/2014,25.31
16023,2014,23.09
16023,08/2014,23.09
16025,2014,28.60
16025,08/2014,30.20
16027,2014,30.47
16027,08/2014,30.49
16029,2014,23.02
16029,08/2014,23.02
16031,2014,21.32
16031,08/2014,21.32
16033,2014,20.17
16033,08/2014,20.17
16035,2014,35.54
16035,08/2014,35.54
16037,2014,24.58
16037,08/2014,24.58
16039,2014,31.64
16039,08/2014,31.64
16041,2014,13.60
16041,08/2014,13.60
16043,2014,20.00
16043,08/2014,20.00
16045,2014,23.51
16045,08/2014,23.53
16047,2014,29.41
16047,08/2014,29.39
16049,2014,26.67
16049,08/2014,26.76
16051,2014,18.96
16051,08/2014,18.97
16053,2014,28.29
16053,08/2014,28.30
16055,2014,31.69
16055,08/2014,31.69
16057,2014,53.86
16057,08/2014,53.87
16059,2014,22.71
16059,08/2014,22.79
16061,2014,35.26
16061,08/2014,35.26
16063,2014,31.51
16063,08/2014,31.58
16065,2014,21.72
16065,08/2014,21.74
16067,2014,25.53
16067,08/2014,25.53
16069,2014,45.66
16069,08/2014,45.67
16071,2014,16.30
16071,08/2014,16.32
16073,2014,18.58
16073,08/2014,18.59
16075,2014,24.15
16075,08/2014,24.16
16077,2014,33.60
16077,08/2014,33.62
16079,2014,40.87
16079,08/2014,40.87
16081,2014,50.24
16081,08/2014,50.24
16083,2014,34.23
16083,08/2014,34.23
16085,2014,41.84
16085,08/2014,41.86
16087,2014,25.27
16087,08/2014,26.21
17,2014,46.35
17,08/2014,46.03
17001,2014,19.34
17001,08/2014,0.00
17003,2014,43.58
17003,08/2014,0.00
17005,2014,29.43
17005,08/2014,0.00
17007,2014,32.98
17007,08/2014,0.00
17009,2014,22.98
17009,08/2014,0.00
17011,2014,37.21
17011,08/2014,0.00
17013,2014,34.79
17013,08/2014,0.00
17015,2014,28.62
17015,08/2014,0.00
17017,2014,33.14
17017,08/2014,0.00
17019,2014,40.96
17019,08/2014,0.00
17021,2014,28.28
17021,08/2014,0.00
17023,2014,20.84
17023,08/2014,0.00
17025,2014,18.36
17025,08/2014,0.00
17027,2014,17.81
17027,08/2014,0.00
17029,2014,29.71
17029,08/2014,0.00
17031,2014,64.74
17031,08/2014,0.00
17033,2014,23.85
17033,08/2014,0.00
17035,2014,23.55
17035,08/2014,0.00
17037,2014,38.84
17037,08/2014,0.00
17039,2014,23.68
17039,08/2014,0.00
17041,2014,19.31
17041,08/2014,0.00
17043,2014,36.82
17043,08/2014,0.00
17045,2014,22.80
17045,08/2014,0.00
17047,2014,13.66
17047,08/2014,0.00
17049,2014,18.64
17049,08/2014,0.00
17051,2014,22.61
17051,08/2014,0.00
17053,2014,19.05
17053,08/2014,0.00
17055,2014,32.45
17055,08/2014,0.00
17057,2014,45.04
17057,08/2014,0.00
17059,2014,30.65
17059,08/2014,0.00
17061,2014,26.97
17061,08/2014,0.00
17063,2014,36.74
17063,08/2014,0.00
17065,2014,24.82
17065,08/2014,0.00
17067,2014,22.46
17067,08/2014,0.00
17069,2014,29.22
17069,08/2014,0.00
17071,2014,34.77
17071,08/2014,0.00
17073,2014,33.69
17073,08/2014,0.00
17075,2014,18.23
17075,08/2014,0.00
17077,2014,43.12
17077,08/2014,0.00
17079,2014,22.91
17079,08/2014,0.00
17081,2014,26.77
17081,08/2014,0.00
17083,2014,28.56
17083,08/2014,0.00
17085,2014,34.70
17085,08/2014,0.00
17087,2014,24.08
17087,08/2014,0.00
17089,2014,36.96
17089,08/2014,0.00
17091,2014,36.46
17091,08/2014,0.00
17093,2014,35.11
17093,08/2014,0.00
17095,2014,43.02
17095,08/2014,0.00
17097,2014,39.80
